Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),TGV Sensor Left (V),TGV Sensor Right (V)
90922,-0.78,0.00,14.01,8,0.30,1159,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.49,5.83,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91017,-0.78,0.00,14.01,8,0.30,1162,0.00,0.00,14.04,16,10.23,12.50,59,5.22,-9.51,5.83,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91114,-0.78,0.00,14.01,8,0.30,1168,0.00,0.00,14.04,16,10.59,13.00,59,5.22,-9.53,5.83,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91210,-0.78,0.00,14.01,8,0.30,1163,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.53,5.83,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91305,-0.78,0.00,14.01,8,0.30,1166,0.00,0.00,14.04,16,10.23,12.50,59,5.08,-9.55,5.83,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91401,-0.78,0.00,14.01,8,0.30,1148,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.55,5.83,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91498,-0.78,0.00,14.13,8,0.30,1158,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.53,5.83,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91593,-0.78,0.00,14.13,8,0.30,1172,0.00,0.00,14.04,16,10.59,12.00,59,5.22,-9.53,5.83,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91689,-0.78,0.00,14.13,8,0.30,1157,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.55,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91786,-0.78,0.00,14.24,8,0.30,1160,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.83,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
91881,-0.78,0.00,14.13,8,0.30,1154,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.53,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35
Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),TGV Sensor Left (V),TGV Sensor Right (V),Ethanol Content (%)
93410,-0.78,0.00,14.01,8,0.30,1168,0.00,0.00,14.04,16,10.59,13.00,59,5.08,-9.57,5.83,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
93511,-0.78,0.00,14.01,8,0.30,1169,0.00,0.00,14.04,16,10.59,13.00,59,5.08,-9.57,5.79,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
93612,-1.56,0.00,14.01,8,0.30,1166,0.00,0.00,14.04,16,10.59,13.00,59,5.08,-9.57,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
93713,-0.78,0.00,14.01,8,0.30,1164,0.00,0.00,14.04,16,10.59,13.00,59,5.08,-9.55,5.79,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
93813,-0.78,0.00,14.01,8,0.30,1160,0.00,0.00,14.04,16,10.23,13.50,59,5.08,-9.55,5.76,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
93914,-0.78,0.00,13.90,8,0.29,1176,0.00,0.00,14.04,16,10.59,12.00,59,5.08,-9.57,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94014,-0.78,0.00,14.01,8,0.30,1151,0.00,0.00,14.04,16,10.23,14.50,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94115,-0.78,0.00,13.90,8,0.30,1163,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.83,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94215,-0.78,0.00,14.13,8,0.30,1154,0.00,0.00,14.04,16,10.23,14.50,59,5.22,-9.51,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94315,-0.78,0.00,14.13,8,0.30,1156,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.51,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94416,-0.78,0.00,14.13,8,0.30,1162,0.00,0.00,14.04,16,10.23,12.50,59,5.22,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94516,-0.78,0.00,14.13,8,0.29,1149,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.51,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94617,-0.78,0.00,14.13,8,0.30,1152,0.00,0.00,14.04,16,10.23,12.00,59,5.22,-9.49,5.76,1.46,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
94717,-0.78,0.00,14.13,8,0.30,1152,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0
Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),TGV Sensor Left (V),TGV Sensor Right (V),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%)
96281,-0.78,0.00,14.01,8,0.30,1152,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.55,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
96384,-0.78,0.00,14.13,8,0.30,1160,0.00,0.00,14.04,16,10.23,12.50,59,5.08,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
96490,-0.78,0.00,14.24,8,0.30,1160,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.55,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
96595,-0.78,0.00,14.13,8,0.30,1100,0.00,0.00,14.04,16,10.23,12.50,59,5.22,-9.53,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
96700,-0.78,0.00,14.13,8,0.30,1159,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
96805,-0.78,0.00,14.13,8,0.29,1159,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
96910,-0.78,0.00,14.13,8,0.30,1164,0.00,0.00,14.04,16,10.23,12.50,59,5.08,-9.55,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97015,-0.78,0.00,14.13,8,0.30,1152,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.53,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97120,-0.78,0.00,14.13,8,0.30,1165,0.00,0.00,14.04,16,10.23,12.00,59,5.22,-9.53,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97225,-0.78,0.00,14.13,8,0.30,1155,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97330,-0.78,0.00,14.01,8,0.30,1170,0.00,0.00,14.04,16,10.23,12.00,59,5.22,-9.53,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97435,-0.78,0.00,14.01,8,0.30,1168,0.00,0.00,14.04,16,10.59,12.00,59,5.08,-9.55,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97540,-0.78,0.00,14.13,8,0.29,1166,0.00,0.00,14.04,16,10.59,12.50,59,5.08,-9.59,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97645,-0.78,0.00,14.01,8,0.29,1176,0.00,0.00,14.04,16,10.59,11.50,59,5.08,-9.61,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97750,-0.78,0.00,14.13,8,0.29,1178,0.00,0.00,14.04,16,10.59,11.50,59,5.08,-9.65,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97856,-0.78,0.00,14.01,8,0.29,1178,0.00,0.00,14.04,16,10.59,12.00,59,5.08,-9.65,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
97961,-0.78,0.00,14.13,8,0.29,1174,0.00,0.00,14.04,16,10.59,13.00,59,5.08,-9.65,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98066,-0.78,0.00,14.13,8,0.29,1176,0.00,0.00,14.04,16,10.59,12.50,59,5.08,-9.65,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98171,-1.56,0.00,14.01,8,0.29,1160,0.00,0.00,14.04,16,10.59,14.00,59,5.08,-9.67,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98275,-1.56,0.00,14.01,8,0.30,1157,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.65,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98381,-1.56,0.00,14.01,8,0.30,1157,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.59,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98486,-1.56,0.00,14.01,8,0.30,1157,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.63,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98591,-1.56,0.00,13.90,8,0.30,1165,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.63,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98696,-1.56,0.00,14.01,8,0.29,1156,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.63,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98801,-1.56,0.00,14.01,8,0.30,1162,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.63,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
98906,-1.56,0.00,13.90,8,0.30,1149,0.00,0.00,14.04,16,10.23,14.50,59,5.08,-9.57,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99011,-1.56,0.00,14.01,8,0.30,1157,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.59,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99117,-1.56,0.00,14.01,8,0.30,1159,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99222,-1.56,0.00,14.01,8,0.29,1153,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99326,-1.56,0.00,14.01,8,0.29,1161,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99432,-1.56,0.00,14.01,8,0.29,1146,0.00,0.00,14.04,16,10.23,14.50,59,5.08,-9.57,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99536,-1.56,0.00,14.01,8,0.30,1157,0.00,0.00,14.04,16,10.23,12.50,59,5.08,-9.55,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99642,-1.56,0.00,14.01,8,0.29,1163,0.00,0.00,14.04,16,10.23,12.50,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99747,-1.56,0.00,14.01,8,0.29,1162,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.63,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99852,-1.56,0.00,14.01,8,0.29,1163,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
99957,-1.56,0.00,14.13,8,0.29,1154,0.00,0.00,14.04,16,10.23,13.50,59,5.08,-9.59,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100062,-1.56,0.00,14.13,8,0.29,1162,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100168,-1.56,0.00,14.01,8,0.29,1153,0.00,0.00,14.04,16,10.23,13.50,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100273,-1.56,0.00,14.01,8,0.29,1161,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100377,-1.56,0.00,14.13,8,0.29,1166,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.61,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100483,-1.56,0.00,14.13,8,0.29,1153,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.57,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100588,-1.56,0.00,14.13,8,0.30,1160,0.00,0.00,14.04,16,10.23,12.50,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100693,-1.56,0.00,14.01,8,0.30,1131,0.00,0.00,14.04,16,10.23,16.00,59,5.08,-9.55,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100798,-1.56,0.00,14.13,8,0.30,1146,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.51,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
100903,-1.56,0.00,14.01,8,0.30,1145,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101008,-1.56,0.00,14.13,8,0.30,1147,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101113,-1.56,0.00,14.13,8,0.29,1154,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101218,-1.56,0.00,14.13,8,0.30,1131,0.00,0.00,14.04,16,10.23,15.50,59,5.22,-9.51,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101323,-1.56,0.00,14.13,8,0.30,1148,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101428,-1.56,0.00,14.13,8,0.30,1134,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.49,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101533,-1.56,0.00,14.13,8,0.30,1142,0.00,0.00,14.04,16,10.23,14.50,59,5.22,-9.46,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101638,-1.56,0.00,14.13,8,0.30,1148,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101743,-1.56,0.00,14.24,8,0.30,1141,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.46,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101848,-1.56,0.00,14.24,8,0.30,1147,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.46,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
101953,-1.56,0.00,14.13,8,0.30,1142,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102058,-1.56,0.00,14.24,8,0.30,1137,0.00,0.00,14.04,16,10.23,15.00,59,5.22,-9.46,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102163,-1.56,0.00,14.13,8,0.30,1148,0.00,0.00,14.04,16,10.23,12.50,59,5.22,-9.46,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102269,-1.56,0.00,14.13,8,0.30,1136,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.48,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102373,-1.56,0.00,14.13,8,0.29,1142,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.46,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102479,-1.56,0.00,14.13,8,0.30,1137,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.46,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102584,-1.56,0.00,14.24,8,0.30,1141,0.00,0.00,14.04,16,10.23,14.00,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102689,-1.56,0.00,14.24,8,0.30,1154,0.00,0.00,14.04,16,10.23,12.50,59,5.22,-9.48,5.73,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102794,-1.56,0.00,14.13,8,0.29,1150,0.00,0.00,14.04,16,10.23,12.50,59,5.22,-9.49,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
102900,-1.56,0.00,14.24,8,0.30,1144,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103005,-0.78,0.00,14.24,8,0.30,1146,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.48,5.76,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103110,-1.56,0.00,14.24,8,0.30,1149,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103215,-1.56,0.00,14.24,8,0.30,1162,0.00,0.00,14.04,16,10.23,11.50,59,5.22,-9.49,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103319,-1.56,0.00,14.13,8,0.29,1158,0.00,0.00,14.04,16,10.23,11.50,59,5.08,-9.53,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103425,-1.56,0.00,14.13,8,0.29,1162,0.00,0.00,14.04,16,10.23,11.50,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103530,-1.56,0.00,14.13,8,0.29,1156,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103635,-0.78,0.00,14.13,8,0.30,1164,0.00,0.00,14.04,16,10.23,11.50,59,5.08,-9.57,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103740,-0.78,0.00,14.13,8,0.30,1154,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103844,-1.56,0.00,14.13,8,0.30,1146,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.57,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
103950,-1.56,0.00,14.13,8,0.29,1150,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104055,-1.56,0.00,14.01,8,0.30,1150,0.00,0.00,14.04,16,10.23,12.50,59,5.22,-9.55,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104160,-1.56,0.00,14.01,8,0.30,1151,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104265,-1.56,0.00,14.13,8,0.30,1090,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104369,-1.56,0.00,14.13,8,0.29,1158,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104475,-1.56,0.00,14.13,8,0.29,1148,0.00,0.00,14.04,16,10.23,13.50,59,5.08,-9.55,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104580,-1.56,0.00,14.13,8,0.29,1154,0.00,0.00,14.04,16,10.23,12.00,59,5.08,-9.55,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104686,-0.78,0.00,14.13,8,0.29,1148,0.00,0.00,14.04,16,10.23,13.50,59,5.08,-9.55,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104790,-0.78,0.00,14.13,8,0.30,1094,0.00,0.00,14.04,16,10.23,12.50,59,5.08,-9.55,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
104895,-1.56,0.00,14.13,8,0.29,1154,0.00,0.00,14.04,16,10.23,13.00,59,5.08,-9.57,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
105000,-0.78,0.00,14.13,8,0.30,1145,0.00,0.00,14.04,16,10.23,14.00,59,5.08,-9.55,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
105105,-0.78,0.00,14.13,8,0.30,1143,0.00,0.00,14.04,16,10.23,13.50,59,5.22,-9.53,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
105210,-1.56,0.00,14.13,8,0.30,1150,0.00,0.00,14.04,16,10.23,13.00,59,5.22,-9.53,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.36,0.0,0.0
105315,-1.56,0.00,14.13,8,0.29,1146,0.00,0.00,14.15,16,10.23,13.00,59,5.22,-9.51,5.63,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
105421,-1.56,0.00,14.01,8,0.29,1144,0.00,0.00,14.15,16,10.23,13.00,59,5.22,-9.49,5.66,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
105526,-1.56,0.00,14.13,8,0.30,1139,0.00,0.00,14.15,16,10.23,13.50,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
105630,-1.56,0.00,14.01,8,0.30,1137,0.00,0.00,14.15,16,10.23,13.00,59,5.22,-9.48,5.70,1.44,0.00,-1.08,0.00,0.64,0.00,0.00,0.00,0.00,0.35,0.0,0.0
