Time (msec),A/F Sensor #1 (AFR),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),A/F Correction #1 (%),A/F Learning #1 (%),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target* (estimated AFR),Fuel Injector #1 Latency (Direct)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (Direct)* (ms),Fuel Injector #1 Pulse Width Pre_Low-PW Compensation (ms),Fuel Pump Duty (%),Gear (Calculated)* (position),Injector Duty Cycle (%),Tip-in Enrichment (Last Calculated)* (raw enrichment value),Tip-in Throttle* (%)
222802,15.50,0.32,1003,0.00,0.00,14.70,16,5.66,-8.97,0.00,-1.70,0.64,0.00,0.00,15.60,6.25,0.00,13.76,8,14.60,0.924,1.54,0.832,0.936,74.90,6,1.29,104,0.0
222914,15.62,0.32,1001,0.00,0.00,14.70,16,5.66,-8.97,0.00,-1.70,0.64,0.00,0.00,15.60,6.25,0.00,13.76,8,14.60,0.920,1.54,0.824,0.936,74.90,6,1.30,104,0.0
223026,15.27,0.32,1011,0.00,0.00,14.70,16,5.66,-8.97,0.00,-1.70,0.64,0.00,0.00,15.70,6.25,0.00,13.76,8,14.60,0.924,1.54,0.816,0.928,74.90,6,1.28,104,0.0
223138,15.16,0.32,995,0.00,0.00,14.70,16,5.66,-8.99,0.00,-1.70,0.64,0.00,0.00,15.50,6.25,0.00,13.68,8,14.60,0.948,1.54,0.832,0.928,74.90,6,1.27,104,0.0
223250,15.39,0.32,999,0.00,0.00,14.70,16,5.66,-8.99,0.00,-1.70,0.64,0.00,0.00,15.40,6.25,0.00,13.76,8,14.60,0.972,1.54,0.824,0.928,74.90,6,1.30,104,0.0
223362,15.27,0.32,1005,0.00,0.00,14.70,16,5.66,-8.99,0.00,-1.70,0.64,0.00,0.00,15.40,7.03,0.00,13.52,8,14.60,0.988,1.54,0.824,0.920,74.90,6,1.31,104,0.0
223474,15.16,0.32,1017,0.00,0.00,14.70,16,5.66,-9.03,0.00,-1.70,0.64,0.00,0.00,15.30,7.03,0.00,13.44,8,14.60,0.972,1.79,0.824,0.928,74.90,6,1.52,104,0.0
223586,15.04,0.32,1002,0.00,0.00,14.70,16,5.66,-8.99,0.00,-1.70,0.64,0.00,0.00,15.30,7.03,0.00,13.36,8,14.60,0.964,1.79,0.852,0.936,74.90,6,1.49,104,0.0
223698,14.81,0.33,977,0.00,0.00,14.70,16,5.80,-8.91,0.00,-1.70,0.64,0.00,0.00,15.10,7.03,0.00,13.44,8,14.60,0.952,1.79,0.884,0.960,74.90,6,1.47,104,0.0
223810,14.93,0.33,982,0.00,0.00,14.70,16,5.80,-8.86,0.00,-1.70,0.64,0.00,0.00,15.10,7.03,0.00,13.68,8,14.60,0.952,1.79,0.868,0.960,74.90,6,1.48,104,0.0
223922,14.81,0.33,988,0.00,0.00,14.70,16,5.95,-8.82,0.00,-1.70,0.64,0.00,0.00,15.00,7.03,0.00,13.92,8,14.60,0.920,1.54,0.860,0.952,74.90,6,1.26,104,0.0
224034,14.81,0.33,1006,0.00,0.00,14.70,16,5.95,-8.86,0.00,-1.70,0.64,0.00,0.00,15.00,7.03,0.00,13.92,8,14.60,0.924,1.54,0.848,0.952,74.90,6,1.26,104,0.0
224146,14.70,0.32,1030,0.00,0.00,14.70,16,5.80,-8.89,0.00,-1.70,0.64,0.00,0.00,15.00,7.03,0.00,13.92,8,14.60,0.920,1.54,0.832,0.928,74.90,6,1.29,104,0.0
224257,14.70,0.32,1023,0.00,0.00,14.70,16,5.80,-8.99,0.00,-1.70,0.64,0.00,0.00,14.90,7.03,0.00,13.92,8,14.60,0.920,1.54,0.804,0.912,74.90,6,1.31,104,0.0
224370,14.81,0.31,1026,0.00,0.00,14.70,16,5.66,-9.01,0.00,-1.70,0.64,0.00,0.00,14.80,7.03,0.00,13.92,8,14.60,0.924,1.54,0.816,0.904,74.90,6,1.32,104,0.0
224482,14.81,0.32,1023,0.00,0.00,14.70,16,5.66,-9.03,0.00,-1.70,0.64,0.00,0.00,14.90,7.81,0.00,13.68,8,14.60,0.948,1.54,0.832,0.936,74.90,6,1.29,104,0.0
224593,14.81,0.32,964,0.00,0.00,14.70,16,5.66,-9.01,0.00,-1.70,0.64,0.00,0.00,14.90,7.81,0.00,13.52,8,14.60,0.968,1.79,0.824,0.944,74.90,6,1.51,104,0.0
224705,14.93,0.31,1035,0.00,0.00,14.70,16,5.66,-9.05,0.00,-1.70,0.64,0.00,0.00,15.00,7.81,0.00,13.44,8,14.60,0.980,1.79,0.824,0.936,74.90,6,1.54,104,0.0
224818,15.04,0.31,1013,0.00,0.00,14.70,16,5.66,-9.07,0.00,-1.70,0.64,0.00,0.00,15.10,8.59,0.00,13.44,8,14.60,0.972,1.54,0.832,0.928,74.90,6,1.32,104,0.0
224930,15.04,0.32,1028,0.00,0.00,14.70,16,5.66,-9.07,0.00,-1.70,0.64,0.00,0.00,15.10,8.59,0.00,13.60,8,14.60,0.952,1.79,0.824,0.928,74.90,6,1.54,104,0.0
225041,14.81,0.31,1020,0.00,0.00,14.70,16,5.66,-9.09,0.00,-1.70,0.64,0.00,0.00,15.00,7.81,0.00,13.68,8,14.60,0.948,1.54,0.816,0.920,74.90,6,1.31,104,0.0
225153,14.81,0.32,997,0.00,0.00,14.70,16,5.66,-9.07,0.00,-1.70,0.64,0.00,0.00,15.00,8.59,0.00,13.84,8,14.60,0.932,1.54,0.832,0.936,74.90,6,1.30,104,0.0
225265,14.81,0.32,1007,0.00,0.00,14.70,16,5.66,-9.03,0.00,-1.70,0.64,0.00,0.00,14.90,7.81,0.00,13.92,8,14.60,0.936,1.54,0.848,0.944,74.90,6,1.30,104,0.0
225377,14.70,0.32,1013,0.00,0.00,14.70,16,5.66,-8.99,0.00,-1.70,0.64,0.00,0.00,14.90,7.81,0.00,13.92,8,14.60,0.924,1.54,0.816,0.936,74.90,6,1.29,104,0.0
225489,14.70,0.31,1036,0.00,0.00,14.70,16,5.66,-9.07,0.00,-1.70,0.64,0.00,0.00,14.80,7.81,0.00,13.76,8,14.61,0.928,1.54,0.804,0.912,74.90,6,1.30,104,0.0
225602,14.70,0.30,1017,0.00,0.00,14.70,16,5.51,-9.13,0.00,-1.70,0.64,0.00,0.00,14.80,7.81,0.00,13.84,8,14.61,0.924,1.54,0.780,0.888,74.90,6,1.33,104,0.0
225714,14.59,0.30,1008,0.00,0.00,14.70,16,5.66,-9.15,0.00,-1.70,0.64,0.00,0.00,14.70,7.81,0.00,13.76,8,14.61,0.928,1.54,0.788,0.896,74.90,6,1.32,104,0.0
225825,14.70,0.31,1037,0.00,0.00,14.70,16,5.51,-9.17,0.00,-1.70,0.64,0.00,0.00,14.70,8.59,0.00,13.76,8,14.60,0.936,1.54,0.812,0.912,74.90,6,1.33,104,0.0
225937,14.70,0.31,1044,0.00,0.00,14.70,16,5.51,-9.18,0.00,-1.70,0.64,0.00,0.00,14.70,8.59,0.00,13.92,8,14.60,0.940,1.54,0.788,0.896,74.90,6,1.32,104,0.0
226049,14.70,0.30,1017,0.00,0.00,14.70,16,5.51,-9.20,0.00,-1.70,0.64,0.00,0.00,14.70,8.59,0.00,13.92,8,14.61,0.940,1.54,0.804,0.904,74.90,6,1.32,104,0.0
226161,14.81,0.31,1030,0.00,0.00,14.70,16,5.51,-9.18,0.00,-1.70,0.64,0.00,0.00,14.80,8.59,0.00,13.92,8,14.61,0.920,1.54,0.804,0.904,74.90,6,1.32,104,0.0
226272,14.70,0.30,1032,0.00,0.00,14.70,16,5.51,-9.20,0.00,-1.70,0.64,0.00,0.00,14.80,8.59,0.00,13.76,8,14.61,0.920,1.54,0.780,0.896,74.90,6,1.30,104,0.0
226385,14.70,0.30,1036,0.00,0.00,14.70,16,5.51,-9.24,0.00,-1.70,0.64,0.00,0.00,14.90,8.59,0.00,13.68,8,14.61,0.928,1.54,0.780,0.888,74.90,6,1.32,104,0.0
226497,14.70,0.31,1016,0.00,0.00,14.70,16,5.51,-9.20,0.00,-1.70,0.64,0.00,0.00,15.00,8.59,0.00,13.68,8,14.61,0.944,1.54,0.816,0.920,74.90,6,1.29,104,0.0
226608,14.59,0.31,1020,0.00,0.00,14.70,16,5.51,-9.17,0.00,-1.70,0.64,0.00,0.00,15.00,8.59,0.00,13.92,8,14.61,0.932,1.54,0.804,0.912,74.90,6,1.30,104,0.0
226721,14.47,0.30,1034,0.00,0.00,14.70,16,5.51,-9.18,0.00,-1.70,0.64,0.00,0.00,14.80,8.59,0.00,13.92,8,14.61,0.940,1.54,0.780,0.896,74.90,6,1.31,104,0.0
226832,14.70,0.30,1037,0.00,0.00,14.70,16,5.51,-9.24,0.00,-1.70,0.64,0.00,0.00,14.80,8.59,0.00,13.92,8,14.61,0.932,1.54,0.768,0.888,74.90,6,1.32,104,0.0
226945,14.70,0.30,1021,0.00,0.00,14.70,16,5.37,-9.24,0.00,-1.70,0.64,0.00,0.00,14.80,8.59,0.00,13.92,8,14.61,0.924,1.54,0.780,0.896,74.90,6,1.31,104,0.0
227056,14.70,0.30,1036,0.00,0.00,14.70,16,5.37,-9.26,0.00,-1.70,0.64,0.00,0.00,14.80,8.59,0.00,13.76,8,14.61,0.928,1.54,0.776,0.888,74.90,6,1.33,104,0.0
227168,14.70,0.29,1037,0.00,0.00,14.70,16,5.37,-9.28,0.00,-1.70,0.64,0.00,0.00,14.90,8.59,0.00,13.92,8,14.61,0.924,1.54,0.768,0.872,74.90,6,1.32,104,0.0
227280,14.70,0.29,1022,0.00,0.00,14.70,16,5.37,-9.34,0.00,-1.70,0.64,0.00,0.00,14.80,8.59,0.00,13.84,8,14.61,0.932,1.54,0.780,0.888,74.90,6,1.30,104,0.0
227393,14.70,0.30,1025,0.00,0.00,14.70,16,5.37,-9.32,0.00,-1.70,0.64,0.00,0.00,14.90,8.59,0.00,13.92,8,14.61,0.920,1.54,0.780,0.896,74.90,6,1.31,104,0.0
227504,14.81,0.29,1042,0.00,0.00,14.70,16,5.37,-9.34,0.00,-1.70,0.64,0.00,0.00,14.80,9.38,0.00,13.92,8,14.61,0.932,1.54,0.776,0.880,74.90,6,1.33,104,0.0
227616,14.81,0.29,1038,0.00,0.00,14.70,16,5.37,-9.38,0.00,-1.70,0.64,0.00,0.00,14.80,9.38,0.00,13.92,8,14.61,0.924,1.54,0.768,0.872,74.90,1,1.34,104,0.0
227728,14.81,0.29,1012,0.00,0.00,14.70,16,5.22,-9.40,0.00,-1.70,0.64,0.00,0.00,15.10,9.38,0.00,13.92,8,14.61,0.924,1.54,0.788,0.880,74.90,1,1.30,104,0.0
227840,14.70,0.30,1025,0.00,0.00,14.70,16,5.37,-9.38,0.00,-1.70,0.64,0.00,0.00,14.90,9.38,0.00,13.92,8,14.61,0.920,1.54,0.788,0.904,74.90,1,1.32,104,0.0
227952,14.81,0.30,1016,0.00,0.00,14.70,16,5.37,-9.38,0.00,-1.70,0.64,0.00,0.00,14.90,9.38,0.00,13.92,8,14.61,0.924,1.54,0.804,0.904,74.90,1,1.32,104,0.0
228064,14.81,0.30,1044,0.00,0.00,14.70,16,5.37,-9.38,0.00,-1.70,0.64,0.00,0.00,14.90,9.38,0.00,13.92,8,14.61,0.920,1.54,0.776,0.888,74.90,1,1.32,104,0.0
228177,14.59,0.29,1034,0.00,0.00,14.70,16,5.22,-9.44,0.00,-1.70,0.64,0.00,0.00,14.80,9.38,0.00,13.92,8,14.61,0.924,1.54,0.748,0.856,74.90,1,1.34,104,0.0
228288,14.59,0.29,1030,0.00,0.00,14.70,16,5.22,-9.40,0.00,-1.70,0.66,0.00,0.00,14.80,8.59,0.00,13.84,8,14.61,0.920,1.54,0.076,1.008,74.90,1,1.32,104,0.0
228401,14.47,0.35,1054,0.00,0.00,12.99,16,5.37,-9.11,0.00,-1.70,0.70,0.00,0.00,14.80,8.59,0.00,13.84,8,14.61,0.924,2.05,0.940,1.192,74.90,1,1.78,104,0.0
228512,14.59,0.34,1092,0.00,0.00,14.69,16,5.66,-8.88,0.00,-1.70,0.72,0.00,0.00,14.70,8.59,0.00,13.84,8,14.61,0.932,1.79,0.948,1.008,74.90,1,1.63,104,0.0
228625,14.36,0.35,1138,0.00,0.00,14.69,16,5.95,-8.66,0.00,-1.70,0.74,0.00,0.00,14.60,8.59,0.00,13.92,8,14.61,0.932,1.79,0.980,1.064,74.90,1,1.68,104,0.6
228736,14.24,0.36,1172,0.00,0.00,14.67,16,6.09,-8.45,0.00,-1.70,0.74,0.00,0.00,14.70,7.03,0.00,13.92,8,14.61,0.936,1.79,1.000,1.072,74.90,1,1.75,104,0.0
228849,14.24,0.34,1196,0.00,0.00,14.67,16,6.38,-8.28,0.00,-1.70,0.76,0.00,0.00,14.50,7.81,0.00,13.76,8,14.61,0.940,1.79,1.040,1.104,74.90,1,1.76,104,0.0
228960,14.59,0.38,1213,0.00,0.00,14.67,16,6.53,-8.20,0.00,-1.70,0.76,0.00,0.00,14.50,8.59,0.00,13.76,8,14.61,0.924,1.79,1.048,1.112,74.90,1,1.79,104,0.0
229072,14.81,0.38,1201,0.00,0.00,14.67,16,6.53,-8.10,0.00,-1.70,0.76,0.00,0.00,14.60,10.94,0.00,13.84,8,14.61,0.924,1.79,1.100,1.152,74.90,1,1.79,104,0.6
229183,15.16,0.40,1196,0.00,0.00,14.66,16,6.67,-7.87,0.00,-1.70,0.78,0.00,0.00,15.10,12.50,0.00,13.76,8,14.61,0.920,2.05,1.444,1.392,74.90,1,2.05,104,0.0
229296,15.73,0.47,1198,0.00,0.00,13.78,16,7.11,-7.39,0.00,-1.70,0.80,0.00,0.00,15.40,13.28,0.00,13.76,8,14.61,0.936,2.30,1.408,1.552,74.90,1,2.30,104,0.0
229408,15.50,0.46,1252,0.00,0.00,14.64,16,7.55,-7.15,0.00,-1.70,0.80,0.00,0.00,15.50,14.84,0.00,13.92,8,14.61,0.940,2.30,1.392,1.460,74.90,1,2.37,104,0.0
229520,15.39,0.46,1298,0.00,0.00,14.64,16,7.55,-7.08,0.00,-1.70,0.80,0.00,0.00,15.40,10.94,0.00,13.92,8,14.61,0.936,2.30,1.356,1.420,74.90,1,2.45,104,0.0
229632,14.24,0.44,1290,0.00,0.00,14.64,16,7.69,-7.04,0.00,-1.70,0.80,0.00,0.00,14.70,10.16,0.00,13.92,8,14.61,0.920,2.05,1.364,1.412,74.90,1,2.20,104,0.0
229743,14.59,0.48,1297,0.00,0.00,14.64,16,7.84,-6.88,0.00,-1.70,0.82,0.00,0.00,14.50,10.94,0.00,13.76,8,14.61,0.928,2.30,1.460,1.468,74.90,1,2.50,104,0.0
229856,14.47,0.47,1309,0.00,0.00,14.64,16,7.84,-6.65,0.00,-1.70,0.82,0.00,0.00,14.60,12.50,0.00,13.84,8,14.61,0.928,2.30,1.548,1.548,74.90,1,2.49,104,0.0
229967,14.93,0.51,1290,0.00,0.00,14.64,16,8.13,-6.44,0.00,-1.70,0.82,0.00,0.00,14.70,13.28,0.00,13.76,8,14.61,0.944,2.30,1.588,1.604,74.90,1,2.50,104,0.0
230079,14.81,0.54,1267,0.00,0.00,14.63,16,8.42,-6.17,0.00,-1.70,0.84,0.00,0.00,15.00,12.50,0.00,13.92,8,14.61,0.936,2.56,1.632,1.688,74.90,1,2.48,104,0.6
230192,14.93,0.54,1259,0.00,0.00,14.63,16,8.71,-5.88,0.00,-1.70,0.84,0.00,0.00,14.90,12.50,0.00,13.92,8,14.61,0.936,2.56,1.692,1.712,74.90,1,2.70,104,0.0
230303,14.70,0.57,1250,0.00,0.00,14.63,16,8.85,-5.65,0.00,-1.70,0.84,0.00,0.00,14.70,12.50,0.00,13.92,8,14.61,0.936,2.56,1.732,1.776,74.90,1,2.64,104,0.0
230415,14.70,0.56,1254,0.00,0.00,14.63,16,9.14,-5.51,0.00,-1.70,0.84,0.00,0.00,14.70,13.28,0.00,13.92,8,14.61,0.924,2.56,1.724,1.760,74.90,1,2.67,104,0.0
230528,14.81,0.57,1248,0.00,0.00,14.63,16,9.29,-5.39,0.00,-1.70,0.84,0.00,0.00,14.70,13.28,0.00,13.92,8,14.61,0.928,2.56,1.748,1.792,74.90,1,2.63,104,0.0
230639,14.81,0.57,1243,0.00,0.00,14.63,16,9.29,-5.36,0.00,-1.70,0.84,0.00,0.00,14.80,14.06,0.00,13.92,8,14.61,0.924,2.56,1.736,1.784,74.90,1,2.67,104,0.0
230751,14.93,0.57,1262,0.00,0.00,14.64,16,9.43,-5.30,0.00,-1.70,0.84,0.00,0.00,14.80,13.28,0.00,13.92,8,14.61,0.928,2.56,1.752,1.772,74.90,1,2.69,104,-0.6
230863,14.70,0.55,1273,0.00,0.00,15.19,16,8.56,-6.59,0.00,-1.70,0.76,0.00,0.00,14.80,14.06,0.00,13.92,8,14.61,0.928,2.30,1.456,1.620,74.90,1,2.69,104,0.0
230976,14.93,0.46,1316,0.00,0.00,16.56,16,6.53,-8.53,0.00,-1.70,0.64,0.00,0.00,14.80,14.06,0.00,13.92,8,14.61,0.920,2.05,0.940,1.100,74.90,1,2.19,104,0.0
231087,14.59,0.34,1398,0.00,0.00,16.33,16,5.66,-9.32,0.00,-1.70,0.64,0.00,0.00,14.80,12.50,0.00,13.92,8,14.61,0.916,1.54,0.652,0.824,74.90,1,1.76,104,0.0
231199,13.32,0.24,1388,0.00,0.00,15.84,16,4.93,-10.06,0.00,-1.70,0.64,0.00,0.00,14.40,7.81,0.00,13.92,8,14.61,0.920,1.28,0.516,0.644,74.90,1,1.48,104,0.0
231312,12.17,0.21,1310,0.00,0.00,14.95,16,4.35,-10.44,0.00,-1.70,0.64,0.00,0.00,13.80,4.69,0.00,13.92,8,14.61,0.924,1.28,0.468,0.588,74.90,1,1.44,104,0.0
231423,11.94,0.20,1260,0.00,0.00,14.95,16,4.21,-10.64,0.00,-1.70,0.64,0.00,0.00,13.30,3.12,0.00,13.92,8,14.61,0.928,1.28,0.452,0.556,74.90,1,1.35,104,0.0
231535,11.71,0.21,1268,0.00,0.00,14.95,16,4.06,-10.69,0.00,-1.70,0.64,0.00,0.00,13.00,0.78,0.00,13.92,8,14.61,0.920,1.28,0.464,0.556,74.90,1,1.32,104,0.0
231647,11.71,0.22,1196,0.00,0.00,14.95,16,4.06,-10.62,0.00,-1.70,0.64,0.00,0.00,12.60,-0.78,0.00,13.84,8,14.61,0.924,1.28,0.492,0.588,74.90,1,1.28,104,0.0
231759,11.60,0.22,1167,0.00,0.00,14.95,16,4.21,-10.54,0.00,-1.70,0.64,0.00,0.00,12.30,-1.56,0.00,13.84,8,14.61,0.920,1.28,0.488,0.580,74.90,1,1.26,104,0.0
231871,11.71,0.22,1140,0.00,0.00,14.86,16,4.21,-10.50,0.00,-1.70,0.64,0.00,0.00,12.10,-3.91,0.00,13.84,8,14.61,0.924,1.28,0.468,0.576,74.90,1,1.23,104,0.0
231983,11.83,0.23,1130,0.00,0.00,14.86,16,4.21,-10.42,0.00,-1.70,0.64,0.00,0.00,11.90,-5.47,0.00,13.84,8,14.61,0.936,1.28,0.488,0.592,74.90,6,1.21,104,0.0
232095,11.71,0.23,1094,0.00,0.00,14.86,16,4.35,-10.35,0.00,-1.70,0.64,0.00,0.00,11.90,-6.25,0.00,13.92,8,14.61,0.936,1.28,0.468,0.584,74.90,6,1.18,104,0.0
232206,11.83,0.23,1068,0.00,0.00,14.86,16,4.35,-10.33,0.00,-1.70,0.64,0.00,0.00,11.90,-7.81,0.00,13.92,8,14.61,0.932,1.28,0.476,0.584,74.90,6,1.16,104,0.0
232318,12.06,0.24,1056,0.00,0.00,14.86,16,4.35,-10.27,0.00,-1.70,0.64,0.00,0.00,12.00,-8.59,0.00,13.92,8,14.61,0.920,1.28,0.500,0.608,74.90,6,1.13,104,0.0
232431,12.29,0.25,1012,0.00,0.00,14.86,16,4.50,-10.17,0.00,-1.70,0.64,0.00,0.00,12.10,-9.38,0.00,13.84,8,14.61,0.924,1.28,0.520,0.628,74.90,6,1.10,104,0.0
232543,12.52,0.26,998,0.00,0.00,14.78,16,4.50,-10.13,0.00,-1.70,0.64,0.00,0.00,12.20,-9.38,0.00,13.84,8,14.61,0.920,1.28,0.520,0.636,74.90,6,1.08,104,0.0
232655,12.98,0.26,986,0.00,0.00,14.78,16,4.64,-10.04,0.00,-1.70,0.64,0.00,0.00,12.30,-9.38,0.00,13.76,8,14.61,0.940,1.28,0.544,0.636,74.90,6,1.07,104,0.0
232767,13.55,0.27,977,0.00,0.00,14.78,16,4.79,-9.96,0.00,-1.70,0.64,0.00,0.00,12.50,-8.59,0.00,13.92,8,14.61,0.936,1.28,0.568,0.668,74.90,6,1.05,104,0.0
232879,13.78,0.27,979,0.00,0.00,14.78,16,4.79,-9.86,0.00,-1.70,0.64,0.00,0.00,12.80,-7.03,0.00,13.92,8,14.61,0.932,1.28,0.568,0.692,74.90,6,1.03,104,0.0
232990,14.13,0.27,973,0.00,0.00,14.78,16,4.79,-9.77,0.00,-1.70,0.64,0.00,0.00,13.00,-7.03,0.00,13.92,8,14.61,0.940,1.28,0.580,0.684,74.90,6,1.03,104,0.0
233103,14.59,0.28,964,0.00,0.00,14.78,16,4.93,-9.73,0.00,-1.70,0.64,0.00,0.00,13.30,-6.25,0.00,13.92,8,14.61,0.920,1.28,0.588,0.700,74.90,6,1.03,104,0.0
233215,14.81,0.28,967,0.00,0.00,14.78,16,5.08,-9.65,0.00,-1.70,0.64,0.00,0.00,13.70,-6.25,0.00,13.84,8,14.61,0.920,1.28,0.608,0.708,74.90,6,1.04,104,0.0
233326,15.04,0.29,957,0.00,0.00,14.78,16,5.08,-9.57,0.00,-1.70,0.64,0.00,0.00,14.10,-4.69,0.00,13.76,8,14.61,0.956,1.54,0.628,0.732,74.90,6,1.24,104,0.0
233438,15.27,0.29,958,0.00,0.00,14.78,16,5.22,-9.51,0.00,-1.70,0.64,0.00,0.00,14.20,-3.91,0.00,13.68,8,14.61,0.952,1.54,0.644,0.744,74.90,6,1.22,104,0.0
233550,15.50,0.29,942,0.00,0.00,14.78,16,5.22,-9.42,0.00,-1.70,0.64,0.00,0.00,14.60,-3.12,0.00,13.92,8,14.61,0.928,1.54,0.676,0.760,74.90,6,1.23,104,0.0
233662,15.62,0.30,955,0.00,0.00,14.70,16,5.37,-9.36,0.00,-1.70,0.64,0.00,0.00,14.90,-3.12,0.00,13.92,8,14.61,0.948,1.54,0.692,0.784,74.90,6,1.22,104,0.0
233773,15.85,0.31,916,0.00,0.00,14.70,16,5.37,-9.20,0.00,-1.70,0.64,0.00,0.00,15.00,-1.56,0.00,13.76,8,14.61,0.948,1.54,0.740,0.840,74.90,6,1.18,104,0.0
233885,15.85,0.32,940,0.00,0.00,14.70,16,5.66,-9.05,0.00,-1.70,0.64,0.00,0.00,15.30,-0.78,0.00,13.84,8,14.61,0.932,1.54,0.748,0.872,74.90,6,1.20,104,0.0
233997,15.96,0.32,954,0.00,0.00,14.70,16,5.80,-8.97,0.00,-1.70,0.64,0.00,0.00,15.40,0.00,0.00,13.76,8,14.61,0.920,1.54,0.768,0.880,74.90,6,1.21,104,0.0
234109,15.62,0.32,973,0.00,0.00,14.70,16,5.66,-8.91,0.00,-1.70,0.64,0.00,0.00,15.60,0.00,0.00,13.92,8,14.61,0.920,1.54,0.768,0.872,74.90,6,1.21,104,0.0
234221,15.73,0.33,951,0.00,0.00,14.70,16,5.80,-8.88,0.00,-1.70,0.64,0.00,0.00,15.70,0.00,0.00,13.92,8,14.61,0.920,1.54,0.816,0.904,74.90,6,1.22,104,0.0
234333,15.85,0.33,971,0.00,0.00,14.70,16,5.95,-8.78,0.00,-1.70,0.64,0.00,0.00,15.80,1.56,0.00,13.92,8,14.61,0.944,1.54,0.816,0.912,74.90,6,1.24,104,0.0
234444,15.96,0.33,982,0.00,0.00,14.70,16,5.95,-8.80,0.00,-1.70,0.64,0.00,0.00,15.70,2.34,0.00,13.68,8,14.61,0.964,1.54,0.812,0.912,74.90,6,1.26,104,0.0
234557,16.08,0.32,970,0.00,0.00,14.70,16,5.95,-8.82,0.00,-1.70,0.64,0.00,0.00,15.90,3.12,0.00,13.52,8,14.61,0.980,1.54,0.832,0.912,74.90,6,1.28,104,0.0
234669,16.19,0.33,990,0.00,0.00,14.70,16,5.95,-8.80,0.00,-1.70,0.64,0.00,0.00,15.80,3.91,0.00,13.36,8,14.61,0.976,1.79,0.852,0.936,74.90,6,1.48,104,0.0
234781,16.19,0.33,974,0.00,0.00,14.70,16,5.95,-8.80,0.00,-1.70,0.64,0.00,0.00,16.00,4.69,0.00,13.44,8,14.61,0.968,1.79,0.848,0.944,74.90,6,1.48,104,0.0
234893,16.19,0.33,1001,0.00,0.00,14.70,16,5.95,-8.80,0.00,-1.70,0.64,0.00,0.00,16.30,6.25,0.00,13.60,8,14.61,0.956,1.79,0.832,0.960,74.90,6,1.48,104,0.0
235005,16.08,0.32,1012,0.00,0.00,14.70,16,5.95,-8.84,0.00,-1.70,0.64,0.00,0.00,16.00,6.25,0.00,13.76,8,14.61,0.940,1.54,0.824,0.928,74.90,6,1.30,104,0.0
235116,15.85,0.32,1027,0.00,0.00,14.70,16,5.80,-8.91,0.00,-1.70,0.64,0.00,0.00,16.10,6.25,0.00,13.84,8,14.61,0.928,1.54,0.816,0.928,74.90,6,1.30,104,0.0
235229,15.62,0.32,1008,0.00,0.00,14.70,16,5.80,-8.93,0.00,-1.70,0.64,0.00,0.00,16.10,6.25,0.00,13.84,8,14.61,0.924,1.54,0.832,0.928,74.90,6,1.29,104,0.0
235341,15.62,0.33,1002,0.00,0.00,14.70,16,5.80,-8.89,0.00,-1.70,0.64,0.00,0.00,15.90,7.03,0.00,13.84,8,14.61,0.936,1.79,0.848,0.960,74.90,6,1.49,104,0.0
235453,15.62,0.33,1007,0.00,0.00,14.70,16,5.80,-8.88,0.00,-1.70,0.64,0.00,0.00,15.90,7.03,0.00,13.92,8,14.61,0.936,1.79,0.848,0.960,74.90,6,1.28,104,0.0
235564,15.39,0.32,1027,0.00,0.00,14.70,16,5.80,-8.89,0.00,-1.70,0.64,0.00,0.00,15.80,7.03,0.00,13.92,8,14.61,0.940,1.54,0.812,0.928,74.90,6,1.29,104,0.0
235676,15.16,0.31,1028,0.00,0.00,14.70,16,5.80,-8.99,0.00,-1.70,0.64,0.00,0.00,15.60,7.03,0.00,13.84,8,14.61,0.940,1.54,0.816,0.920,74.90,6,1.30,104,0.0
235788,15.16,0.32,1029,0.00,0.00,14.70,16,5.66,-8.99,0.00,-1.70,0.64,0.00,0.00,15.40,7.03,0.00,13.92,8,14.61,0.924,1.54,0.816,0.928,74.90,6,1.32,104,0.0
235900,15.04,0.31,1038,0.00,0.00,14.70,16,5.66,-9.03,0.00,-1.70,0.64,0.00,0.00,15.40,7.03,0.00,13.76,8,14.61,0.920,1.54,0.788,0.904,74.90,6,1.34,104,0.0
236012,15.04,0.28,1022,0.00,0.00,14.70,16,5.66,-9.07,0.00,-1.70,0.64,0.00,0.00,15.20,7.03,0.00,13.84,8,14.61,0.928,1.54,0.824,0.920,74.90,6,1.31,104,0.0
236124,14.93,0.32,968,0.00,0.00,14.70,16,5.66,-9.05,0.00,-1.70,0.64,0.00,0.00,15.20,7.81,0.00,13.76,8,14.61,0.940,1.54,0.832,0.928,74.90,6,1.29,104,0.0
