Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%),Throttle Opening Angle (%)
873025,13.90,0.24,1912,0.00,0.00,16,37.30,36.00,8.13,15.04,-1.39,0.88,13.76,0.00,7.45
873228,14.13,0.20,1906,0.00,0.00,16,35.90,35.50,7.55,10.83,-1.39,0.84,13.68,0.00,5.49
873432,14.01,0.17,1929,0.00,0.00,16,34.84,34.00,6.82,10.43,-1.39,0.82,13.76,0.00,5.10
873624,14.24,0.16,1929,0.00,0.00,16,34.14,34.00,6.38,10.53,-1.39,0.82,13.60,0.00,4.71
873827,15.04,0.15,1904,0.00,0.00,16,33.44,33.00,6.09,9.26,-1.39,0.80,13.76,0.00,4.71
874035,15.16,0.13,1907,0.00,0.00,16,32.38,32.50,5.80,9.13,-1.39,0.80,13.68,0.00,4.31
874222,15.04,0.13,1920,0.00,0.00,16,32.38,32.00,5.66,8.40,-1.39,0.80,13.76,0.00,4.31
874429,15.16,0.14,1900,0.00,0.00,16,32.73,32.00,5.51,8.52,-1.39,0.80,13.68,0.00,4.31
874621,15.50,0.14,1894,0.00,0.00,16,32.73,32.00,5.51,8.95,-1.39,0.80,13.76,0.00,4.31
874824,15.04,0.15,1885,0.00,0.00,16,33.09,32.00,5.51,9.09,-1.39,0.80,13.76,0.00,4.31
875027,14.24,0.15,1900,0.00,0.00,16,32.73,32.50,5.51,9.39,-1.39,0.78,13.76,0.00,4.31
875230,13.78,0.13,1885,0.00,0.00,16,32.03,32.00,5.51,8.18,-1.39,0.80,13.76,0.00,3.92
875429,13.90,0.14,1906,0.00,0.00,16,32.03,32.00,5.51,8.56,-1.39,0.80,13.68,0.00,4.31
875629,15.16,0.15,1894,0.00,0.00,16,32.38,32.00,5.51,8.96,-1.39,0.80,13.76,0.00,4.31
875821,15.16,0.13,1861,0.00,0.00,16,31.68,30.50,5.51,8.56,-1.39,0.80,13.76,0.00,3.92
876024,14.70,0.13,1857,0.00,0.00,16,31.68,30.50,5.51,8.47,-1.39,0.80,13.68,0.00,4.31
876216,14.93,0.14,1872,0.00,0.00,16,31.68,30.50,5.51,8.56,-1.39,0.80,13.68,0.00,4.31
876431,15.62,0.14,1878,0.00,0.00,16,32.38,31.50,5.51,8.78,-1.39,0.80,13.60,0.00,4.31
876626,14.47,0.15,1869,0.00,0.00,16,32.38,31.50,5.51,8.91,-1.39,0.78,13.76,0.00,3.92
876814,13.78,0.15,1858,0.00,0.00,16,32.38,30.50,5.51,9.00,-1.39,0.80,13.60,0.00,4.31
877017,14.24,0.14,1849,0.00,0.00,16,31.68,31.00,5.51,8.56,-1.39,0.80,13.76,0.00,3.92
877220,14.81,0.15,1849,0.00,0.00,16,32.03,32.00,5.51,9.26,-1.39,0.78,13.68,0.00,4.31
877423,14.70,0.15,1838,0.00,0.00,16,32.03,31.50,5.51,9.00,-1.39,0.80,13.76,0.00,4.31
877628,14.13,0.14,1833,0.00,0.00,16,32.03,31.00,5.51,8.56,-1.39,0.80,13.68,0.00,3.92
877829,14.59,0.14,1826,0.00,0.00,16,31.33,30.50,5.51,8.51,-1.39,0.80,13.68,0.00,4.31
878029,15.16,0.15,1838,0.00,0.00,16,31.68,31.00,5.51,8.69,-1.39,0.80,13.76,0.00,3.92
878221,15.16,0.15,1833,0.00,0.00,16,31.68,31.50,5.51,9.09,-1.39,0.78,13.76,0.00,4.31
878425,14.93,0.15,1814,0.00,0.00,16,31.68,31.00,5.51,9.13,-1.39,0.80,13.76,0.00,4.31
878629,14.47,0.15,1804,0.00,0.00,16,31.68,30.50,5.51,8.95,-1.39,0.78,13.76,0.00,4.31
878817,14.36,0.15,1818,0.00,0.00,16,32.03,31.00,5.51,8.91,-1.39,0.78,13.76,0.00,4.31
879020,14.59,0.15,1822,0.00,0.00,16,32.03,31.50,5.51,9.39,-1.39,0.80,13.76,0.00,4.31
879223,14.59,0.15,1812,0.00,0.00,16,32.03,31.00,5.51,8.52,-1.39,0.80,13.76,0.00,4.31
879426,14.24,0.16,1802,0.00,0.00,16,31.68,30.50,5.51,9.31,-1.39,0.80,13.68,0.00,3.92
879629,14.70,0.15,1793,0.00,0.00,16,31.68,30.50,5.51,8.95,-1.39,0.80,13.68,0.00,3.92
879817,14.70,0.14,1796,0.00,0.00,16,30.98,30.00,5.51,8.61,-1.39,0.80,13.76,0.00,4.31
880020,14.81,0.13,1795,0.00,0.00,16,30.62,30.00,5.51,7.90,-1.39,0.78,13.60,0.00,4.31
880223,15.39,0.15,1784,0.00,0.00,16,30.98,31.00,5.51,8.73,-1.39,0.78,13.68,0.00,3.92
880422,15.27,0.15,1780,0.00,0.00,16,31.33,30.50,5.51,9.00,-1.39,0.78,13.68,0.00,4.31
880615,14.13,0.15,1794,0.00,0.00,16,31.33,30.50,5.51,8.86,-1.39,0.80,13.76,0.00,4.31
880818,14.01,0.15,1790,0.00,0.00,16,31.33,30.50,5.51,8.82,-1.39,0.78,13.76,0.00,4.31
881021,14.24,0.16,1782,0.00,0.00,16,31.68,30.50,5.51,9.22,-1.39,0.78,13.76,0.00,4.31
881224,14.59,0.15,1774,0.00,0.00,16,30.98,30.50,5.51,8.65,-1.39,0.78,13.76,0.00,3.92
881423,14.59,0.15,1770,0.00,0.00,16,31.33,30.50,5.51,8.91,-1.39,0.80,13.76,0.00,3.92
881615,14.59,0.14,1774,0.00,0.00,16,30.62,30.00,5.51,8.19,-1.39,0.80,13.76,0.00,4.31
881818,14.81,0.13,1770,0.00,0.00,16,30.27,29.50,5.51,7.54,-1.39,0.80,13.76,0.00,4.31
882022,15.62,0.12,1748,0.00,0.00,16,29.57,29.50,5.51,7.23,-1.39,0.78,13.76,0.00,4.31
882212,16.31,0.15,1749,0.00,0.00,16,30.98,30.50,5.51,9.09,-1.39,0.80,13.76,0.00,4.31
882423,15.39,0.15,1770,0.00,0.00,16,30.98,30.50,5.51,9.13,-1.39,0.78,13.76,0.00,4.31
882616,12.98,0.15,1783,0.00,0.00,16,30.98,30.50,5.51,9.00,-1.39,0.78,13.76,0.00,4.31
882819,13.67,0.15,1780,0.00,0.00,16,31.33,30.50,5.51,8.60,-1.39,0.80,13.76,0.00,4.31
883007,14.13,0.15,1768,0.00,0.00,16,30.98,30.50,5.51,8.69,-1.39,0.78,13.68,0.00,4.31
883210,14.70,0.15,1766,0.00,0.00,16,31.33,30.50,5.51,8.82,-1.39,0.80,13.76,0.00,3.92
883418,14.93,0.16,1774,0.00,0.00,16,31.33,30.50,5.51,9.18,-1.39,0.78,13.76,0.00,4.31
883619,14.81,0.15,1779,0.00,0.00,16,30.98,30.50,5.51,8.73,-1.39,0.78,13.60,0.00,4.31
883807,14.01,0.14,1780,0.00,0.00,16,30.62,30.50,5.51,8.23,-1.39,0.78,13.76,0.00,4.31
884010,14.24,0.15,1780,0.00,0.00,16,31.33,30.50,5.51,9.13,-1.39,0.80,13.68,0.00,4.31
884213,15.04,0.15,1770,0.00,0.00,16,30.98,30.50,5.51,8.86,-1.39,0.78,13.76,0.00,3.92
884426,14.59,0.14,1768,0.00,0.00,16,30.27,30.50,5.51,7.54,-1.39,0.78,13.76,0.00,3.92
884617,14.70,0.14,1786,0.00,0.00,16,30.98,30.50,5.51,8.44,-1.39,0.80,13.68,0.00,4.31
884820,15.27,0.13,1792,0.00,0.00,16,29.92,30.00,5.51,7.98,-1.39,0.80,13.76,0.00,4.31
885025,14.81,0.15,1776,0.00,0.00,16,30.62,30.50,5.51,8.61,-1.39,0.80,13.76,0.00,3.92
885212,14.81,0.15,1778,0.00,0.00,16,31.33,30.50,5.51,9.00,-1.39,0.80,13.76,0.00,3.92
885421,14.36,0.15,1776,0.00,0.00,16,31.33,30.50,5.51,8.91,-1.39,0.78,13.76,0.00,3.92
885620,14.01,0.14,1780,0.00,0.00,16,30.98,30.50,5.51,8.47,-1.39,0.78,13.76,0.00,4.31
885819,14.70,0.15,1770,0.00,0.00,16,30.98,30.50,5.51,8.87,-1.39,0.80,13.68,0.00,3.92
886021,14.81,0.14,1778,0.00,0.00,16,31.33,30.00,5.51,8.44,-1.39,0.80,13.76,0.00,3.92
886213,14.70,0.14,1778,0.00,0.00,16,30.62,30.00,5.51,8.03,-1.39,0.80,13.68,0.00,4.31
886416,14.81,0.15,1778,0.00,0.00,16,30.98,30.50,5.51,8.82,-1.39,0.80,13.76,0.00,4.31
886619,15.04,0.15,1770,0.00,0.00,16,30.98,30.50,5.51,9.13,-1.39,0.80,13.60,0.00,3.92
886807,14.47,0.15,1768,0.00,0.00,16,30.98,30.50,5.51,8.69,-1.39,0.80,13.76,0.00,4.31
887014,14.59,0.15,1775,0.00,0.00,16,30.62,30.00,5.51,8.52,-1.39,0.80,13.60,0.00,4.31
887217,14.70,0.13,1771,0.00,0.00,16,30.27,30.50,5.51,8.15,-1.39,0.80,13.76,0.00,3.92
887420,14.47,0.14,1793,0.00,0.00,16,31.33,30.00,5.51,8.61,-1.39,0.78,13.76,0.00,3.92
887607,14.81,0.15,1806,0.00,0.00,16,30.27,31.00,5.51,8.82,-1.39,0.80,13.76,0.00,3.92
887810,14.81,0.15,1775,0.00,0.00,16,30.62,31.00,5.51,9.00,-1.39,0.80,13.76,0.00,4.31
888013,14.01,0.16,1763,0.00,0.00,16,30.98,30.00,5.66,9.35,-1.39,0.80,13.76,0.00,4.31
888216,14.36,0.16,1774,0.00,0.00,16,31.68,30.50,5.66,9.70,-1.39,0.82,13.68,0.00,5.10
888404,14.24,0.21,1732,0.00,0.00,16,32.38,32.50,6.53,12.04,-1.39,0.86,13.76,0.00,6.27
888607,14.24,0.21,1762,0.00,0.00,16,33.09,32.00,7.25,12.91,-1.39,0.86,13.76,0.00,6.67
888810,14.59,0.20,1772,0.00,0.00,16,33.09,33.00,7.40,11.72,-1.39,0.86,13.76,0.00,6.67
889013,15.50,0.21,1751,0.00,0.00,16,32.73,32.00,7.55,12.52,-1.39,0.86,13.68,0.00,6.67
889216,15.04,0.21,1777,0.00,0.00,16,33.79,33.00,7.40,12.20,-1.39,0.84,13.76,0.00,5.88
889419,14.70,0.19,1734,0.00,0.00,16,32.38,31.50,6.82,10.83,-1.39,0.82,13.68,0.00,5.10
889619,14.59,0.17,1794,0.00,0.00,16,32.03,31.50,6.53,10.13,-1.39,0.82,13.76,0.00,4.71
889820,14.81,0.17,1766,0.00,0.00,16,31.68,31.00,6.24,10.23,-1.39,0.82,13.68,0.00,5.10
890019,15.16,0.17,1758,0.00,0.00,16,31.68,31.50,6.24,10.43,-1.39,0.82,13.68,0.00,5.10
890218,14.47,0.18,1755,0.00,0.00,16,32.03,31.50,6.24,10.88,-1.39,0.82,13.60,0.00,5.49
890405,14.36,0.20,1769,0.00,0.00,16,32.38,32.00,6.53,11.60,-1.39,0.84,13.76,0.00,5.88
890609,14.01,0.20,1779,0.00,0.00,16,33.44,32.50,6.82,11.87,-1.39,0.84,13.68,0.00,5.88
890812,14.59,0.21,1775,0.00,0.00,16,33.44,33.00,7.11,12.85,-1.39,0.86,13.76,0.00,6.27
891018,14.36,0.21,1763,0.00,0.00,16,33.44,32.50,7.25,12.85,-1.39,0.86,13.68,0.00,6.27
891206,14.59,0.22,1771,0.00,0.00,16,33.44,33.00,7.25,13.01,-1.39,0.86,13.76,0.00,6.27
891413,14.81,0.22,1772,0.00,0.00,16,33.44,33.00,7.40,13.20,-1.39,0.86,13.76,0.00,6.27
891600,14.81,0.22,1794,0.00,0.00,16,33.44,33.00,7.40,12.90,-1.39,0.86,13.76,0.00,6.27
891814,14.70,0.19,1791,0.00,0.00,16,33.09,33.00,7.40,11.93,-1.39,0.86,13.76,0.00,6.67
892001,14.81,0.22,1804,0.00,0.00,16,33.79,33.00,7.40,13.02,-1.39,0.86,13.76,0.00,6.27
892204,14.81,0.21,1799,0.00,0.00,16,33.79,33.00,7.40,12.52,-1.39,0.86,13.68,0.00,6.27
892408,15.16,0.22,1791,0.00,0.00,16,33.79,33.00,7.40,12.96,-1.39,0.86,13.76,0.00,6.27
892610,14.81,0.22,1787,0.00,0.00,16,33.79,33.50,7.40,13.26,-1.39,0.86,13.76,0.00,6.67
892813,14.24,0.22,1813,0.00,0.00,16,34.14,33.00,7.40,13.07,-1.39,0.86,13.76,0.00,6.27
893001,14.70,0.20,1813,0.00,0.00,16,33.79,33.00,7.40,12.19,-1.39,0.86,13.60,0.00,6.27
893204,14.81,0.21,1809,0.00,0.00,16,34.14,33.50,7.25,12.96,-1.39,0.86,13.76,0.00,6.27
893407,14.47,0.20,1815,0.00,0.00,16,33.79,33.50,7.25,12.52,-1.39,0.86,13.68,0.00,5.88
893610,14.59,0.19,1841,0.00,0.00,16,33.79,33.00,7.11,11.18,-1.39,0.84,13.68,0.00,5.88
893811,14.81,0.20,1817,0.00,0.00,16,34.14,33.50,7.11,12.41,-1.39,0.84,13.60,0.00,5.88
894012,14.81,0.20,1842,0.00,0.00,16,34.14,33.50,7.11,11.71,-1.39,0.84,13.76,0.00,5.88
894213,14.70,0.19,1831,0.00,0.00,16,34.14,33.50,7.11,12.02,-1.39,0.84,13.68,0.00,6.27
894408,14.47,0.19,1826,0.00,0.00,16,33.79,33.50,7.11,11.98,-1.39,0.84,13.76,0.00,5.88
894611,14.70,0.20,1844,0.00,0.00,16,34.49,34.00,7.11,11.92,-1.39,0.86,13.68,0.00,6.27
894815,14.59,0.20,1831,0.00,0.00,16,34.49,33.50,7.11,12.35,-1.39,0.86,13.76,0.00,6.27
895003,14.47,0.20,1838,0.00,0.00,16,34.84,34.00,7.11,12.24,-1.39,0.84,13.76,0.00,5.88
895206,14.47,0.20,1854,0.00,0.00,16,34.49,34.00,7.11,12.30,-1.39,0.84,13.76,0.00,5.88
895418,14.70,0.19,1845,0.00,0.00,16,34.49,34.00,7.11,11.70,-1.39,0.86,13.76,0.00,5.88
895618,14.70,0.20,1841,0.00,0.00,16,34.49,34.00,7.11,12.46,-1.39,0.86,13.76,0.00,5.88
895815,14.81,0.20,1854,0.00,0.00,16,34.49,34.00,7.11,12.30,-1.39,0.84,13.76,0.00,5.88
896018,14.24,0.19,1868,0.00,0.00,16,34.49,33.50,7.11,11.98,-1.39,0.84,13.68,0.00,5.88
896218,14.93,0.20,1852,0.00,0.00,16,34.49,33.00,7.11,12.09,-1.39,0.86,13.68,0.00,6.27
896415,15.62,0.18,1871,0.00,0.00,16,34.14,33.50,7.11,11.45,-1.39,0.86,13.76,0.00,5.88
896617,14.59,0.20,1862,0.00,0.00,16,34.84,34.00,7.11,12.52,-1.39,0.84,13.68,0.00,5.88
896807,14.36,0.20,1863,0.00,0.00,16,34.49,34.00,7.11,12.19,-1.39,0.86,13.76,0.00,5.88
897010,14.47,0.20,1858,0.00,0.00,16,34.84,34.50,7.11,12.35,-1.39,0.86,13.68,0.00,5.88
897213,14.47,0.20,1868,0.00,0.00,16,35.20,34.50,7.11,12.63,-1.39,0.84,13.76,0.00,6.27
897416,14.01,0.20,1864,0.00,0.00,16,34.84,34.00,7.11,12.24,-1.39,0.84,13.68,0.00,5.88
897620,14.36,0.20,1875,0.00,0.00,16,34.49,34.50,7.11,12.63,-1.39,0.86,13.76,0.00,5.88
897821,14.70,0.20,1880,0.00,0.00,16,35.20,34.50,7.11,12.46,-1.39,0.86,13.68,0.00,6.27
898020,14.59,0.20,1883,0.00,0.00,16,35.20,34.50,7.11,12.41,-1.39,0.84,13.76,0.00,5.88
898215,14.36,0.18,1880,0.00,0.00,16,34.84,33.50,7.11,11.10,-1.39,0.84,13.76,0.00,6.27
898418,14.59,0.20,1873,0.00,0.00,16,35.20,34.50,7.11,12.46,-1.39,0.86,13.76,0.00,5.88
898621,14.81,0.20,1879,0.00,0.00,16,34.84,34.00,7.11,12.30,-1.39,0.84,13.76,0.00,5.88
898809,14.93,0.19,1875,0.00,0.00,16,35.20,34.00,7.11,12.15,-1.39,0.86,13.76,0.00,5.88
899012,14.70,0.19,1877,0.00,0.00,16,34.49,34.50,7.11,12.09,-1.39,0.84,13.76,0.00,6.27
899215,14.70,0.20,1880,0.00,0.00,16,34.84,35.00,7.11,12.52,-1.39,0.84,13.76,0.00,5.88
899418,14.81,0.20,1886,0.00,0.00,16,34.84,34.00,7.11,11.93,-1.39,0.84,13.76,0.00,6.27
899621,14.47,0.20,1880,0.00,0.00,16,35.20,34.50,7.11,12.41,-1.39,0.84,13.76,0.00,6.27
899818,14.36,0.19,1870,0.00,0.00,16,34.49,34.50,7.11,11.77,-1.39,0.86,13.68,0.00,5.88
900019,14.70,0.19,1884,0.00,0.00,16,34.84,34.00,6.96,12.20,-1.39,0.84,13.76,0.00,6.27
900219,14.70,0.19,1898,0.00,0.00,16,35.20,34.50,6.96,12.04,-1.39,0.84,13.68,0.00,5.88
900422,14.24,0.19,1892,0.00,0.00,16,34.84,34.50,6.96,11.98,-1.39,0.84,13.76,0.00,5.88
900609,14.70,0.19,1901,0.00,0.00,16,34.84,34.50,6.82,11.76,-1.39,0.84,13.68,0.00,5.88
900812,14.70,0.18,1883,0.00,0.00,16,34.49,33.50,6.67,11.08,-1.39,0.84,13.76,0.00,5.49
901015,14.47,0.18,1856,0.00,0.00,16,33.79,33.00,6.67,11.08,-1.39,0.82,13.68,0.00,5.49
901218,14.70,0.18,1888,0.00,0.00,16,34.14,34.00,6.53,11.44,-1.39,0.82,13.76,0.00,5.49
901421,14.81,0.18,1875,0.00,0.00,16,34.14,33.00,6.53,10.83,-1.39,0.82,13.76,0.00,5.49
901624,14.70,0.16,1886,0.00,0.00,16,33.09,33.50,6.53,10.94,-1.39,0.82,13.76,0.00,5.49
901822,14.59,0.17,1892,0.00,0.00,16,33.44,33.00,6.38,10.53,-1.39,0.82,13.76,0.00,5.10
902021,14.93,0.16,1880,0.00,0.00,16,33.09,33.00,6.38,10.38,-1.39,0.82,13.76,0.00,5.10
902219,15.04,0.16,1873,0.00,0.00,16,33.09,32.50,6.24,10.08,-1.39,0.82,13.76,0.00,4.71
902418,14.93,0.14,1870,0.00,0.00,16,32.73,32.00,5.95,8.65,-1.39,0.78,13.76,0.00,3.92
902609,14.93,0.12,1858,0.00,0.00,16,31.33,31.00,5.51,5.81,-1.39,0.74,13.76,0.00,2.75
902812,14.81,0.10,1876,0.00,0.00,16,30.62,30.50,4.64,4.36,-1.39,0.72,13.76,0.00,1.96
903017,14.24,0.09,1875,0.00,0.00,16,30.62,30.50,4.06,5.33,-1.39,0.70,13.68,0.00,1.57
903220,15.04,0.08,1869,0.00,0.00,16,26.05,28.50,3.77,4.86,-1.39,0.66,13.76,0.00,0.39
903408,16.88,0.10,1857,0.00,0.00,16,15.16,19.00,3.34,6.11,-1.39,0.64,13.68,0.00,0.00
903618,19.18,0.08,1850,0.00,0.00,16,14.10,14.00,3.48,4.88,-1.39,0.64,13.76,0.00,0.00
903816,22.28,0.08,1832,0.00,0.00,16,14.10,14.00,3.48,4.88,-1.39,0.64,13.68,0.00,0.00
904016,24.81,0.09,1839,0.00,0.00,16,14.10,14.00,3.34,4.86,-1.39,0.64,13.76,0.00,0.00
904218,23.77,0.07,1828,0.00,0.00,16,14.10,14.00,3.34,4.42,-1.39,0.64,13.76,0.00,0.00
904411,23.89,0.09,1818,0.00,0.00,16,14.10,14.00,3.34,5.36,-1.39,0.64,13.76,0.00,0.00
904610,23.66,0.08,1805,0.00,0.00,16,14.10,14.00,3.34,4.42,-1.39,0.64,13.76,0.00,0.00
904813,23.77,0.06,1793,0.00,0.00,16,14.10,14.00,3.34,3.74,-1.39,0.64,13.76,0.00,0.00
905016,23.66,0.06,1785,0.00,0.00,16,14.10,14.00,3.34,3.69,-1.39,0.64,13.76,0.00,0.00
905204,23.66,0.08,1780,0.00,0.00,16,14.10,14.00,3.34,4.97,-1.39,0.64,13.76,0.00,0.00
905407,23.77,0.07,1765,0.00,0.00,16,14.10,14.00,3.34,4.20,-1.39,0.64,13.76,0.00,0.00
905617,23.66,0.08,1758,0.00,0.00,16,14.10,14.00,3.34,4.40,-1.39,0.66,13.76,0.00,0.00
905817,23.77,0.11,1754,0.00,0.00,16,14.10,14.00,3.63,6.22,-1.39,0.68,13.76,0.00,0.78
906017,24.12,0.10,1768,0.00,0.00,16,16.91,15.50,3.92,5.68,-1.39,0.70,13.76,0.00,1.57
906220,23.66,0.12,1716,0.00,0.00,16,20.43,19.00,3.77,6.77,-1.39,0.72,13.76,0.00,1.96
906424,23.20,0.13,1723,0.00,0.00,16,25.35,23.00,4.06,7.46,-1.39,0.74,13.76,0.00,2.75
906620,14.24,0.12,1730,0.00,0.00,16,29.22,28.50,4.21,7.26,-1.39,0.76,13.68,0.00,3.14
906823,12.75,0.14,1717,0.00,0.00,16,29.57,29.00,4.50,7.74,-1.39,0.76,13.76,0.00,3.53
907010,14.01,0.15,1750,0.00,0.00,16,30.27,29.00,4.93,8.52,-1.39,0.78,13.68,0.00,3.92
907213,15.16,0.16,1736,0.00,0.00,16,30.62,29.00,5.37,9.13,-1.39,0.80,13.76,0.00,4.31
907416,15.27,0.17,1719,0.00,0.00,16,30.98,30.00,5.66,9.79,-1.39,0.80,13.68,0.00,4.71
907621,14.81,0.18,1726,0.00,0.00,16,31.33,30.50,5.95,10.17,-1.39,0.82,13.76,0.00,4.71
907808,14.81,0.18,1724,0.00,0.00,16,31.33,30.50,6.09,10.33,-1.39,0.82,13.76,0.00,5.10
908011,14.70,0.17,1719,0.00,0.00,16,30.98,30.50,6.24,10.03,-1.39,0.82,13.76,0.00,5.10
908214,14.93,0.19,1713,0.00,0.00,16,31.33,30.50,6.38,10.74,-1.39,0.82,13.76,0.00,5.10
908421,15.04,0.19,1710,0.00,0.00,16,31.33,30.50,6.38,10.58,-1.39,0.82,13.76,0.00,5.10
908615,15.16,0.18,1739,0.00,0.00,16,31.33,31.00,6.38,10.08,-1.39,0.82,13.76,0.00,5.49
908808,15.04,0.18,1716,0.00,0.00,16,31.33,30.00,6.53,9.94,-1.39,0.82,13.76,0.00,5.49
909012,15.04,0.18,1707,0.00,0.00,16,30.98,30.50,6.53,10.88,-1.39,0.82,13.76,0.00,5.49
909212,14.70,0.18,1738,0.00,0.00,16,30.98,31.00,6.53,10.33,-1.39,0.82,13.76,0.00,5.49
909413,14.81,0.18,1709,0.00,0.00,16,31.68,30.50,6.53,10.33,-1.39,0.82,13.76,0.00,5.49
909618,14.81,0.19,1708,0.00,0.00,16,31.33,30.50,6.53,10.98,-1.39,0.82,13.68,0.00,5.49
909814,14.47,0.19,1729,0.00,0.00,16,31.68,31.50,6.53,10.94,-1.39,0.82,13.76,0.00,5.49
910013,14.13,0.19,1724,0.00,0.00,16,31.68,31.50,6.53,11.24,-1.39,0.82,13.68,0.00,5.49
910211,14.47,0.19,1722,0.00,0.00,16,31.33,31.00,6.53,10.78,-1.39,0.82,13.76,0.00,5.49
910413,14.47,0.17,1720,0.00,0.00,16,31.68,30.50,6.53,9.95,-1.39,0.82,13.68,0.00,5.49
910612,14.81,0.19,1724,0.00,0.00,16,31.68,31.00,6.53,10.73,-1.39,0.82,13.68,0.00,5.49
910800,14.81,0.19,1727,0.00,0.00,16,31.68,31.00,6.53,10.78,-1.39,0.82,13.76,0.00,5.49
911003,14.70,0.18,1736,0.00,0.00,16,31.68,31.00,6.53,10.58,-1.39,0.82,13.68,0.00,5.49
911206,14.81,0.19,1720,0.00,0.00,16,31.68,31.00,6.53,10.74,-1.39,0.82,13.76,0.00,5.49
911409,14.59,0.19,1721,0.00,0.00,16,31.33,30.50,6.67,10.68,-1.39,0.82,13.76,0.00,5.49
911610,14.70,0.18,1727,0.00,0.00,16,31.68,31.00,6.67,10.27,-1.39,0.82,13.76,0.00,5.49
911813,14.93,0.19,1724,0.00,0.00,16,32.03,30.50,6.67,11.18,-1.39,0.82,13.76,0.00,5.49
912013,15.16,0.19,1746,0.00,0.00,16,31.68,31.50,6.67,10.94,-1.39,0.82,13.76,0.00,5.49
912215,14.13,0.19,1705,0.00,0.00,16,31.68,31.00,6.67,11.24,-1.39,0.82,13.76,0.00,5.49
912418,13.90,0.19,1720,0.00,0.00,16,31.68,31.00,6.67,10.88,-1.39,0.82,13.76,0.00,5.49
912618,14.47,0.20,1738,0.00,0.00,16,32.38,31.50,6.67,11.29,-1.39,0.82,13.76,0.00,5.49
912805,14.93,0.19,1716,0.00,0.00,16,31.68,31.00,6.67,10.98,-1.39,0.82,13.76,0.00,5.49
913008,14.70,0.19,1726,0.00,0.00,16,32.03,31.00,6.67,11.08,-1.39,0.82,13.76,0.00,5.49
913211,14.59,0.19,1731,0.00,0.00,16,31.68,31.00,6.67,10.53,-1.39,0.82,13.68,0.00,5.49
913414,14.59,0.18,1734,0.00,0.00,16,30.98,30.50,6.67,9.80,-1.39,0.82,13.76,0.00,5.49
913621,14.93,0.19,1724,0.00,0.00,16,31.68,31.00,6.67,11.14,-1.39,0.82,13.68,0.00,5.49
913818,14.93,0.19,1734,0.00,0.00,16,31.68,31.50,6.53,11.04,-1.39,0.80,13.76,0.00,4.71
914018,14.13,0.16,1733,0.00,0.00,16,30.98,30.50,6.24,9.31,-1.39,0.80,13.76,0.00,4.71
914215,14.13,0.16,1744,0.00,0.00,16,30.98,30.50,5.95,9.53,-1.39,0.80,13.68,0.00,4.31
914415,14.70,0.15,1746,0.00,0.00,16,30.27,29.50,5.66,8.56,-1.39,0.78,13.76,0.00,3.92
914615,14.36,0.14,1725,0.00,0.00,16,29.92,29.50,5.51,8.44,-1.39,0.78,13.68,0.00,3.92
914808,14.93,0.14,1726,0.00,0.00,16,29.92,29.50,5.22,7.41,-1.39,0.76,13.76,0.00,3.14
915011,15.04,0.11,1723,0.00,0.00,16,28.52,28.50,4.79,5.04,-1.39,0.68,13.76,0.00,1.18
915214,14.47,0.08,1725,0.00,0.00,16,22.89,25.50,3.77,4.14,-1.39,0.64,13.76,0.00,0.00
915417,14.93,0.10,1701,0.00,0.00,16,14.10,15.00,3.34,5.62,-1.39,0.64,13.76,0.00,0.00
915616,18.15,0.09,1720,0.00,0.00,16,14.10,14.00,3.34,4.97,-1.39,0.64,13.76,0.00,0.00
915815,22.39,0.10,1686,0.00,0.00,16,14.10,14.00,3.34,5.33,-1.39,0.64,13.76,0.00,0.00
916017,25.38,0.10,1700,0.00,0.00,16,14.10,14.00,3.34,5.49,-1.39,0.64,13.44,0.00,0.00
916216,24.00,0.08,1678,0.00,0.00,16,14.10,14.00,3.34,4.75,-1.39,0.64,13.76,0.00,0.00
916405,23.66,0.10,1668,0.00,0.00,16,14.10,14.00,3.34,5.33,-1.39,0.64,13.68,0.00,0.00
916613,23.89,0.09,1664,0.00,0.00,16,14.10,14.00,3.34,5.17,-1.39,0.64,13.76,0.00,0.00
916808,23.77,0.10,1652,0.00,0.00,16,14.10,14.00,3.34,5.62,-1.39,0.64,13.68,0.00,0.00
917011,23.66,0.09,1627,0.00,0.00,16,14.10,14.00,3.34,4.73,-1.39,0.64,13.76,0.00,0.00
917217,23.66,0.12,1432,0.00,0.00,16,14.10,14.00,3.48,5.74,-1.39,0.64,13.68,0.00,0.00
917405,23.54,0.12,1189,0.00,0.00,16,14.10,22.00,3.77,4.82,-1.39,0.64,13.76,34.00,0.00
917618,23.77,0.13,1194,0.00,0.00,16,14.10,22.00,3.77,5.04,-1.39,0.64,13.68,32.00,0.00
917822,23.43,0.13,1105,0.00,0.00,16,14.10,22.00,3.77,4.69,-1.08,0.64,13.84,30.00,0.00
918017,23.89,0.12,997,0.00,0.00,16,14.10,22.00,4.06,4.00,-1.08,0.64,13.76,29.00,0.00
