Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),Coolant Temperature (F)
486195,-3.12,0.00,14.59,8,0.51,2982,0.00,0.00,13.96,16,41.88,41.50,95,8.27,-6.63,25.87,2.24,0.00,-2.32,7.84,0.90,0.00,0.00,14.70,183
486283,-8.59,0.00,13.32,8,0.41,2960,0.00,0.00,14.18,16,42.93,42.50,95,6.24,-8.04,18.10,2.00,0.00,-2.32,3.92,0.76,0.00,0.00,14.30,183
486372,0.00,0.00,12.75,10,0.28,2971,0.00,0.00,14.08,16,39.41,41.00,95,4.93,-9.71,13.69,1.84,0.00,-2.32,0.00,0.64,0.00,0.00,13.50,183
486462,0.00,0.00,12.29,10,0.21,2946,0.00,0.00,13.54,16,32.38,30.50,95,4.35,-10.44,8.11,1.58,0.00,-2.32,0.00,0.64,0.00,0.00,13.00,183
486551,0.00,0.00,12.98,10,0.17,2870,0.00,0.00,13.54,16,25.00,23.50,95,3.92,-10.69,8.06,1.60,0.00,-2.32,0.00,0.64,0.00,0.00,12.70,183
486640,0.00,0.00,13.44,10,0.17,2705,0.00,0.00,13.44,16,20.08,20.00,95,3.92,-10.81,8.03,1.60,0.00,-2.01,0.00,0.64,0.00,0.00,12.90,183
486728,0.00,0.00,13.90,10,0.18,2607,0.00,0.00,13.54,16,18.32,16.50,95,3.77,-10.89,8.02,1.60,0.00,-2.01,0.00,0.64,0.00,0.00,13.50,183
486818,0.00,0.00,13.32,10,0.18,2409,0.00,0.00,13.54,16,15.51,15.50,95,3.77,-10.89,7.61,1.56,0.00,-2.01,0.00,0.64,0.00,0.00,13.90,183
486907,0.00,0.00,14.93,10,0.18,2285,0.00,0.00,13.44,16,15.16,15.00,95,3.92,-10.79,7.09,1.54,0.00,-2.01,0.00,0.66,0.00,0.00,13.90,183
486997,0.00,0.00,17.11,10,0.21,2198,0.00,0.00,13.52,16,16.56,17.00,95,4.06,-10.46,6.87,1.56,0.00,-2.01,2.75,0.74,0.00,0.00,14.00,183
487085,0.00,0.00,25.38,10,0.24,2138,0.00,0.00,12.53,16,20.08,20.00,95,4.64,-10.17,8.14,1.62,0.00,-2.01,4.31,0.80,0.00,0.00,16.00,183
487174,0.00,0.00,25.38,10,0.29,2142,0.00,0.00,13.52,16,26.05,22.50,95,4.79,-9.86,7.68,1.68,0.00,-2.01,4.71,0.82,0.00,0.00,23.60,183
487263,0.00,0.00,23.08,10,0.29,2181,0.00,0.00,13.42,16,31.68,32.50,95,5.08,-9.55,10.39,1.74,0.00,-2.01,5.49,0.82,0.00,0.00,29.20,183
487353,0.00,0.00,15.39,10,0.31,2228,0.00,0.00,12.91,16,35.55,35.50,95,5.51,-9.24,11.01,1.76,0.00,-2.01,5.88,0.84,0.00,0.00,20.30,183
487441,-0.78,0.00,15.04,8,0.36,2208,0.00,0.00,13.42,16,35.55,35.50,95,5.80,-8.80,10.54,1.82,0.00,-2.01,6.27,0.86,0.00,0.00,16.00,183
487530,0.78,0.00,15.16,8,0.37,2191,0.00,0.00,12.92,16,34.84,34.50,95,6.24,-8.43,13.27,1.86,0.00,-2.01,6.67,0.86,0.00,0.00,15.50,183
487619,1.56,0.00,15.16,8,0.41,2064,0.00,0.00,12.69,16,33.79,33.50,95,6.67,-8.04,13.94,1.90,0.00,-2.01,7.45,0.90,0.00,0.00,15.40,183
487709,2.34,0.00,15.16,8,0.47,1979,0.00,0.00,12.92,16,32.73,32.50,95,6.96,-7.44,15.21,1.94,0.00,-2.01,8.24,0.92,0.00,0.00,15.40,183
487797,0.78,0.00,14.70,8,0.53,2044,0.00,0.00,12.71,16,33.09,33.00,95,8.27,-6.65,16.86,2.02,0.00,-2.01,9.80,0.98,0.00,0.00,15.30,183
487887,-2.34,0.00,14.13,8,0.60,2010,0.00,0.00,13.38,16,32.73,32.00,95,8.85,-5.74,18.96,2.08,0.00,-2.01,10.59,1.00,0.00,0.00,14.80,183
487976,-2.34,0.00,13.55,8,0.61,2038,0.00,0.00,14.68,16,32.73,32.00,95,9.43,-5.14,20.92,2.12,0.00,-1.70,10.98,1.02,0.00,0.00,14.40,183
488065,-2.34,0.00,14.24,8,0.64,2047,0.00,0.00,13.39,16,32.73,32.50,95,10.01,-4.66,21.29,2.14,0.00,-1.70,11.37,1.02,0.00,0.00,14.30,183
488154,0.00,0.00,14.70,8,0.64,2065,0.00,0.00,12.02,16,32.73,32.50,95,10.30,-4.43,21.95,2.14,0.00,-1.70,11.76,1.04,0.00,0.00,14.70,183
488243,1.56,0.00,15.39,8,0.65,2032,0.00,0.00,13.39,16,32.73,32.50,95,10.45,-4.18,22.22,2.14,0.00,-1.70,12.16,1.04,0.00,0.00,15.50,183
488332,3.12,0.00,15.62,8,0.67,2070,0.00,0.00,13.39,16,32.73,32.50,95,10.74,-4.02,22.80,2.18,0.00,-1.70,12.16,1.06,0.00,0.00,15.60,183
488421,3.12,0.00,15.62,8,0.68,2078,0.00,0.00,13.39,16,33.09,32.50,95,10.88,-3.83,23.41,2.18,0.00,-1.70,12.55,1.06,0.00,0.00,15.50,183
488510,3.91,0.00,15.27,8,0.69,2081,0.00,0.00,13.39,16,32.73,32.50,95,11.03,-3.69,23.73,2.20,0.00,-1.70,12.94,1.06,0.00,0.00,15.50,183
488600,3.91,0.00,15.04,8,0.70,2111,0.00,0.00,13.40,16,33.09,33.00,95,11.17,-3.58,24.26,2.20,0.00,-1.70,12.94,1.08,0.00,0.00,15.20,183
488690,3.91,0.00,15.04,8,0.70,2108,0.00,0.00,13.40,16,33.09,33.00,95,11.17,-3.54,24.27,2.22,0.00,-1.70,13.33,1.08,0.00,0.00,15.00,183
488778,3.12,0.00,14.81,8,0.70,2111,0.00,0.00,13.40,16,33.44,33.00,95,11.17,-3.48,24.48,2.22,0.00,-1.70,13.33,1.08,0.00,0.00,14.70,183
488867,3.91,0.00,14.81,8,0.70,2144,0.00,0.00,13.40,16,33.44,33.00,95,11.17,-3.46,24.80,2.22,0.00,-1.70,13.33,1.08,0.00,0.00,14.70,183
488957,4.69,0.00,14.81,8,0.70,2142,0.00,0.00,13.40,16,33.44,33.00,95,11.17,-3.48,25.02,2.24,0.00,-1.70,13.33,1.08,0.00,0.00,14.70,183
489046,3.12,0.00,14.81,8,0.70,2164,0.00,0.00,13.41,16,33.44,33.50,95,11.17,-3.46,25.65,2.24,0.00,-1.70,12.94,1.08,0.00,0.00,14.60,183
489135,3.91,0.00,14.59,8,0.68,2177,0.00,0.00,13.42,16,33.79,33.50,95,11.03,-3.64,24.48,2.22,0.00,-1.70,12.55,1.04,0.00,0.00,14.40,183
489224,3.12,0.00,14.70,8,0.66,2194,0.00,0.00,13.42,16,34.14,34.00,95,10.88,-3.98,23.74,2.18,0.00,-2.01,11.76,1.02,0.00,0.00,14.50,183
489313,3.12,0.00,14.36,8,0.64,2218,0.00,0.00,13.43,16,34.49,34.00,95,10.45,-4.23,22.80,2.16,0.00,-2.01,11.37,1.02,0.00,0.00,14.50,183
489403,2.34,0.00,14.24,8,0.62,2212,0.00,0.00,13.43,16,34.49,34.00,95,10.30,-4.49,22.51,2.16,0.00,-2.01,10.98,1.00,0.00,0.00,14.50,183
489492,0.78,0.00,14.24,8,0.56,2216,0.00,0.00,13.44,16,34.49,34.50,95,9.58,-4.93,21.47,2.12,0.00,-2.01,9.80,0.98,0.00,0.00,14.30,183
489581,0.00,0.00,14.01,8,0.55,2226,0.00,0.00,13.45,16,35.20,34.50,95,9.43,-5.34,20.54,2.12,0.00,-2.01,9.41,0.96,0.00,0.00,14.30,183
489670,-0.78,0.00,13.78,8,0.52,2250,0.00,0.00,13.45,16,35.20,35.00,95,9.14,-5.63,19.58,2.10,0.00,-2.01,9.41,0.96,0.00,0.00,14.30,183
489759,-2.34,0.00,14.24,8,0.51,2254,0.00,0.00,13.45,16,35.20,35.50,95,8.85,-5.78,19.81,2.10,0.00,-2.01,9.02,0.94,0.00,0.00,14.40,183
489848,-0.78,0.00,14.24,8,0.51,2246,0.00,0.00,13.45,16,35.20,35.00,95,8.71,-6.03,19.20,2.08,0.00,-2.01,8.63,0.92,0.00,0.00,14.50,183
489937,-1.56,0.00,14.24,8,0.49,2270,0.00,0.00,13.45,16,35.55,35.50,95,8.42,-6.38,18.57,2.06,0.00,-2.01,8.24,0.92,0.00,0.00,14.60,183
490026,-3.91,0.00,14.13,8,0.47,2257,0.00,0.00,13.45,16,35.55,35.50,95,7.98,-6.63,17.42,2.02,0.00,-2.01,7.45,0.90,0.00,0.00,14.30,183
490115,-4.69,0.00,13.78,8,0.45,2265,0.00,0.00,13.45,16,35.90,35.50,95,7.55,-7.14,16.44,1.98,0.00,-2.01,6.67,0.86,0.00,0.00,14.30,183
490204,-4.69,0.00,13.67,8,0.42,2284,0.00,0.00,14.06,16,35.90,36.00,95,7.25,-7.54,15.08,1.92,0.00,-2.01,6.67,0.86,0.00,0.00,14.30,183
490293,-7.03,0.00,13.90,8,0.39,2292,0.00,0.00,13.45,16,36.25,36.00,95,6.82,-7.83,14.66,1.92,0.00,-2.01,6.27,0.86,0.00,0.00,14.20,183
490383,-7.03,0.00,13.90,8,0.37,2286,0.00,0.00,13.45,16,36.25,36.00,95,6.67,-8.02,14.23,1.90,0.00,-2.01,6.27,0.84,0.00,0.00,14.10,183
490471,-6.25,0.00,13.90,8,0.36,2290,0.00,0.00,13.45,16,36.25,36.00,95,6.53,-8.20,13.93,1.88,0.00,-2.01,5.88,0.84,0.00,0.00,14.40,183
490562,-7.03,0.00,14.59,8,0.35,2299,0.00,0.00,13.45,16,36.60,36.00,95,6.24,-8.37,13.63,1.86,0.00,-2.01,5.88,0.84,0.00,0.00,14.50,183
490650,-6.25,0.00,14.59,8,0.36,2282,0.00,0.00,13.45,16,36.25,36.00,95,6.24,-8.49,13.76,1.86,0.00,-2.01,5.49,0.82,0.00,0.00,14.60,183
490739,-7.03,0.00,14.36,8,0.34,2308,0.00,0.00,13.45,16,36.60,36.50,95,6.09,-8.62,13.16,1.84,0.00,-2.01,5.10,0.82,0.00,0.00,14.70,183
490828,-8.59,0.00,14.47,8,0.33,2313,0.00,0.00,13.45,16,36.60,36.50,95,5.95,-8.78,13.05,1.84,0.00,-2.01,5.10,0.82,0.00,0.00,14.60,183
490917,-8.59,0.00,14.47,8,0.33,2287,0.00,0.00,13.45,16,36.60,36.50,95,5.80,-8.88,12.62,1.82,0.00,-2.01,5.10,0.82,0.00,0.00,14.60,183
491006,-7.81,0.00,14.36,8,0.31,2300,0.00,0.00,13.45,16,36.95,36.50,95,5.66,-8.97,12.01,1.80,0.00,-2.01,4.71,0.82,0.00,0.00,14.60,183
491095,-7.81,0.00,14.59,8,0.30,2284,0.00,0.00,13.45,16,36.25,36.50,95,5.66,-9.11,11.95,1.82,0.00,-2.01,3.92,0.78,0.00,0.00,14.60,183
491184,-7.81,0.00,14.70,8,0.28,2293,0.00,0.00,13.94,16,36.95,36.50,95,5.22,-9.55,9.72,1.68,0.00,-2.01,3.14,0.76,0.00,0.00,14.60,183
491274,-7.81,0.00,14.36,8,0.26,2296,0.00,0.00,13.45,16,36.95,36.50,95,4.93,-9.78,9.72,1.70,0.00,-2.01,3.14,0.76,0.00,0.00,14.80,183
491363,-9.38,0.00,14.24,8,0.24,2310,0.00,0.00,13.46,16,36.95,36.50,95,4.79,-10.02,9.44,1.68,0.00,-2.01,3.14,0.74,0.00,0.00,14.80,183
491452,-11.72,0.00,14.01,8,0.24,2286,0.00,0.00,13.45,16,36.60,36.50,95,4.64,-10.11,9.31,1.66,0.00,-2.01,2.75,0.74,0.00,0.00,14.50,183
491542,-10.94,0.00,14.01,8,0.24,2295,0.00,0.00,13.45,16,36.95,36.50,95,4.50,-10.21,9.13,1.66,0.00,-2.01,2.75,0.74,0.00,0.00,14.40,183
491631,-10.94,0.00,14.24,8,0.23,2294,0.00,0.00,13.45,16,36.95,36.50,95,4.50,-10.25,8.91,1.66,0.00,-2.01,2.75,0.74,0.00,0.00,14.40,183
491720,-10.16,0.00,14.70,8,0.22,2286,0.00,0.00,13.45,16,36.95,36.50,95,4.35,-10.36,8.60,1.62,0.00,-2.01,2.75,0.74,0.00,0.00,14.50,183
491809,-10.16,0.00,14.70,8,0.22,2282,0.00,0.00,13.45,16,36.95,36.50,95,4.35,-10.40,8.52,1.62,0.00,-2.01,2.35,0.72,0.00,0.00,14.50,183
491898,-9.38,0.00,14.81,8,0.21,2284,0.00,0.00,13.45,16,36.95,36.50,95,4.21,-10.46,8.03,1.60,0.00,-2.01,1.96,0.72,0.00,0.00,14.60,183
491987,-8.59,0.00,15.04,8,0.20,2276,0.00,0.00,13.45,16,36.95,36.50,95,4.06,-10.64,7.73,1.58,0.00,-2.01,1.96,0.72,0.00,0.00,14.70,183
492076,-8.59,0.00,15.04,8,0.20,2284,0.00,0.00,13.44,16,36.95,36.50,95,3.92,-10.75,7.90,1.58,0.00,-2.01,1.18,0.68,0.00,0.00,15.00,183
492165,0.00,0.00,15.04,10,0.18,2279,0.00,0.00,13.44,16,32.73,30.50,95,3.77,-11.04,6.42,1.48,0.00,-2.01,0.39,0.66,0.00,0.00,15.00,183
492253,0.00,0.00,15.50,10,0.15,2240,0.00,0.00,13.44,16,26.41,26.00,95,3.48,-11.20,5.79,1.44,0.00,-2.01,0.00,0.64,0.00,0.00,15.10,183
492344,0.00,0.00,15.16,10,0.13,2247,0.00,0.00,13.44,16,20.43,22.50,95,3.34,-11.39,5.11,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,15.10,183
492432,0.00,0.00,14.70,10,0.14,2270,0.00,0.00,13.44,16,15.16,15.00,95,3.34,-11.37,5.05,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,15.20,183
492521,0.00,0.00,16.77,10,0.14,2236,0.00,0.00,13.44,16,15.16,15.00,95,3.34,-11.29,5.08,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,15.30,183
492610,0.00,0.00,18.26,10,0.14,2240,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.25,5.18,1.42,0.00,-2.01,0.00,0.64,0.00,0.00,15.30,183
492699,0.00,0.00,20.44,10,0.13,2229,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.25,4.95,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,15.40,183
492789,0.00,0.00,23.89,10,0.13,2218,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.22,4.79,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,16.10,183
492878,0.00,0.00,25.04,10,0.13,2216,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.22,4.94,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,17.70,183
492966,0.00,0.00,25.15,10,0.13,2202,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.20,4.79,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,19.90,183
493056,0.00,0.00,23.89,10,0.13,2196,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.18,4.88,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,22.20,183
493144,0.00,0.00,23.77,10,0.13,2190,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.16,4.85,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,27.00,183
493233,0.00,0.00,23.66,10,0.13,2182,0.00,0.00,13.44,16,15.16,15.00,95,3.48,-11.16,4.60,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,32.90,183
493323,0.00,0.00,23.66,10,0.13,2169,0.00,0.00,13.44,16,14.80,14.50,95,3.48,-11.12,4.82,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,42.30,183
493412,0.00,0.00,23.54,10,0.14,2173,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.14,4.95,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,42.30,183
493501,0.00,0.00,23.66,10,0.14,2127,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.10,4.69,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,56.30,183
493590,0.00,0.00,23.89,10,0.14,2162,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.10,5.05,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,67.10,183
493679,0.00,0.00,23.54,10,0.13,2124,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.08,4.51,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,77.50,183
493768,0.00,0.00,23.54,10,0.13,2151,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.08,4.26,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,88.70,183
493858,0.00,0.00,23.77,10,0.12,2102,0.00,0.00,13.84,16,14.80,14.50,95,3.63,-11.08,4.37,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,95.60,183
493947,0.00,0.00,23.77,10,0.12,2130,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.08,4.12,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,96.00,183
494037,0.00,0.00,23.89,10,0.13,2107,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.08,4.13,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,96.00,183
494125,0.00,0.00,23.77,10,0.13,2102,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.06,4.57,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,96.00,183
494214,0.00,0.00,23.89,10,0.12,2096,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.06,4.51,1.34,0.00,-2.01,0.00,0.64,0.00,0.00,96.00,183
494303,0.00,0.00,24.00,10,0.12,2070,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.02,4.60,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,96.00,183
494392,0.00,0.00,23.89,10,0.12,2080,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.04,4.10,1.34,0.00,-2.01,0.00,0.64,0.00,0.00,96.00,183
494481,0.00,0.00,23.66,10,0.14,2056,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.02,4.69,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
494570,0.00,0.00,24.12,10,0.14,2073,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-11.00,4.88,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
494659,0.00,0.00,23.66,10,0.13,2054,0.00,0.00,13.44,16,14.80,14.50,95,3.77,-11.00,4.43,1.34,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
494748,0.00,0.00,23.89,10,0.13,2042,0.00,0.00,13.44,16,14.80,14.50,95,3.63,-10.98,4.50,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
494837,0.00,0.00,24.12,10,0.14,2028,0.00,0.00,13.44,16,14.80,14.50,95,3.77,-11.00,4.82,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
494927,0.00,0.00,23.77,10,0.14,2049,0.00,0.00,13.44,16,14.80,14.50,95,3.77,-10.98,4.69,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
495016,0.00,0.00,23.77,10,0.14,2044,0.00,0.00,13.44,16,14.80,14.50,95,3.77,-10.98,4.73,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
495105,0.00,0.00,24.00,10,0.14,2032,0.00,0.00,13.44,16,14.45,14.50,95,3.77,-10.96,4.86,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
495194,0.00,0.00,23.89,10,0.15,2004,0.00,0.00,13.44,16,14.45,14.50,95,3.77,-10.96,4.88,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
495283,0.00,0.00,23.77,10,0.15,2012,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.94,4.88,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
495373,0.00,0.00,23.89,10,0.14,2010,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.96,4.75,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
495461,0.00,0.00,24.00,10,0.15,2005,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.93,4.82,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,99.90,183
495550,0.00,0.00,23.66,10,0.15,2007,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.96,4.75,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
495639,0.00,0.00,24.00,10,0.14,1986,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.93,4.79,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
495728,0.00,0.00,23.77,10,0.14,1978,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.94,4.60,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
495817,0.00,0.00,23.89,10,0.14,1958,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.93,4.53,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
495907,0.00,0.00,23.89,10,0.15,1966,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.93,4.69,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
495996,0.00,0.00,23.66,10,0.15,1956,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.93,4.75,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496085,0.00,0.00,23.77,10,0.14,1954,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.93,4.66,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496174,0.00,0.00,23.89,10,0.15,1939,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.94,4.72,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496263,0.00,0.00,23.54,10,0.15,1916,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.93,4.57,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496353,0.00,0.00,23.66,10,0.15,1908,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.96,4.75,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496442,0.00,0.00,24.00,10,0.15,1902,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.94,4.88,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496531,0.00,0.00,23.66,10,0.15,1883,0.00,0.00,13.44,16,14.45,14.00,95,3.77,-10.98,4.88,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496620,0.00,0.00,23.54,10,0.15,1857,0.00,0.00,13.44,16,14.10,14.00,95,3.77,-10.96,4.69,1.38,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496710,0.00,0.00,23.66,10,0.15,1647,0.00,0.00,12.56,16,14.10,14.00,95,3.77,-10.98,4.75,1.36,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496799,0.00,0.00,23.77,10,0.18,1569,0.00,0.00,12.29,16,14.10,14.00,95,3.77,-10.93,4.37,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496887,0.00,0.00,23.89,10,0.22,1444,0.00,0.00,13.89,16,14.10,22.00,95,3.92,-10.69,5.27,1.42,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
496976,0.00,0.00,23.66,10,0.20,1288,0.00,0.00,13.44,16,14.10,22.00,95,4.21,-10.44,4.51,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
497065,0.00,0.00,23.89,10,0.20,1205,0.00,0.00,13.44,16,14.10,22.00,95,4.35,-10.29,4.02,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
497155,0.00,0.00,23.89,10,0.20,1232,0.00,0.00,13.44,16,14.10,16.50,95,4.50,-10.13,4.37,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
497244,0.00,0.00,23.66,10,0.19,1314,0.00,0.00,13.44,16,14.10,12.50,95,4.35,-10.33,4.18,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,183
497333,0.00,0.00,23.66,10,0.17,1288,0.00,0.00,13.45,16,14.10,15.50,95,4.21,-10.50,3.65,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,183
497422,0.00,0.00,22.51,10,0.17,1227,0.00,0.00,11.83,16,14.10,22.00,95,4.21,-10.42,3.40,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,75.50,183
497510,0.00,0.00,20.10,10,0.23,1139,0.00,0.00,13.43,16,14.10,22.00,95,4.35,-10.29,3.73,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,75.50,183
497599,0.00,0.00,16.42,8,0.22,1121,0.00,0.00,14.01,16,14.10,22.00,95,4.50,-10.17,4.37,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,63.50,183
497690,-1.56,0.00,14.01,8,0.20,1157,0.00,0.00,13.44,16,14.10,21.50,95,4.50,-10.13,3.91,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,34.10,183
497778,-1.56,0.00,13.90,8,0.23,1112,0.00,0.00,13.43,16,14.10,22.00,95,4.50,-10.13,3.96,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,32.40,183
497867,-0.78,0.00,14.36,8,0.21,1109,0.00,0.00,13.44,16,14.10,22.00,95,4.64,-10.06,4.07,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,20.00,183
497956,0.00,0.00,15.39,8,0.22,1110,0.00,0.00,12.44,16,14.10,22.00,95,4.64,-10.04,3.99,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,17.70,183
498045,1.56,0.00,16.19,8,0.22,1068,0.00,0.00,13.43,16,14.10,22.00,95,4.64,-10.04,4.29,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,17.00,183
498134,1.56,0.00,16.42,8,0.24,1084,0.00,0.00,13.43,16,14.10,22.00,95,4.64,-10.04,4.32,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,16.70,183
498223,3.12,0.00,16.77,8,0.23,1100,0.00,0.00,13.43,16,14.10,21.00,95,4.64,-10.06,4.29,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,16.80,183
498312,3.91,0.00,17.23,8,0.22,1111,0.00,0.00,13.44,16,14.10,20.00,95,4.64,-10.13,4.13,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,16.80,183
498401,3.91,0.00,16.54,8,0.20,1110,0.00,0.00,13.44,16,14.10,20.00,95,4.50,-10.15,3.65,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,17.00,183
498490,4.69,0.00,16.77,8,0.20,1104,0.00,0.00,13.44,16,14.10,19.00,95,4.50,-10.19,3.67,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,17.00,183
498580,4.69,0.00,16.42,8,0.20,1075,0.00,0.00,13.44,16,14.10,20.50,95,4.50,-10.23,3.60,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,17.00,183
498669,5.47,0.00,16.08,8,0.21,1080,0.00,0.00,13.44,16,14.10,20.50,95,4.50,-10.25,3.72,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,17.00,183
