Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%)
942867,13.55,0.35,2404,0.00,0.00,16,43.28,43.00,10.30,28.33,-1.39,1.02,13.84,0.00,11.37
943067,13.78,0.35,2407,0.00,0.00,16,43.28,43.00,10.45,28.43,-1.39,1.02,13.84,0.00,11.37
943260,13.90,0.34,2410,0.00,0.00,16,43.28,42.50,10.59,28.54,-1.39,1.02,13.84,0.00,11.37
943463,13.90,0.36,2419,0.00,0.00,16,42.93,42.50,10.59,29.07,-1.39,1.02,13.84,0.00,11.37
943666,13.78,0.36,2414,0.00,0.00,16,42.58,42.00,10.74,29.39,-1.39,1.02,13.92,0.00,11.37
943854,13.67,0.36,2422,0.00,0.00,16,42.23,42.50,10.74,29.72,-1.39,1.02,13.84,0.00,11.37
944065,13.78,0.36,2425,0.00,0.00,16,42.93,42.00,10.74,28.64,-1.39,1.00,13.84,0.00,11.37
944252,13.78,0.34,2430,0.00,0.00,16,43.63,43.00,10.59,28.00,-2.01,1.00,13.84,0.00,10.98
944456,14.01,0.35,2433,0.00,0.00,16,43.63,43.00,10.45,28.22,-2.01,0.98,13.84,0.00,10.59
944659,14.01,0.34,2437,0.00,0.00,16,43.63,43.50,10.16,27.79,-2.63,0.98,13.84,0.00,10.20
944862,14.01,0.33,2440,0.00,0.00,16,43.98,43.50,10.01,26.84,-2.63,0.96,13.84,0.00,10.20
945062,13.78,0.32,2440,0.00,0.00,16,44.34,43.50,9.87,26.51,-2.63,0.96,13.84,0.00,9.80
945263,13.90,0.31,2448,0.00,0.00,16,44.34,43.50,9.72,26.01,-3.25,0.96,13.84,0.00,9.41
945462,13.90,0.30,2446,0.00,0.00,16,44.69,44.00,9.58,25.60,-3.25,0.96,13.76,0.00,9.41
945662,14.36,0.30,2455,0.00,0.00,16,44.69,44.50,9.29,24.32,-3.25,0.94,13.84,0.00,9.02
945862,14.47,0.28,2453,0.00,0.00,16,45.04,44.50,9.14,24.13,-3.25,0.92,13.76,0.00,8.63
946059,14.24,0.28,2454,0.00,0.00,16,45.39,45.00,8.85,22.23,-3.25,0.92,13.84,0.00,8.63
946254,14.36,0.28,2452,0.00,0.00,16,45.39,45.00,8.71,23.05,-3.25,0.92,13.76,0.00,8.63
946457,14.24,0.27,2470,0.00,0.00,16,45.39,45.00,8.56,22.97,-3.25,0.92,13.84,0.00,8.24
946660,14.47,0.27,2457,0.00,0.00,16,45.39,45.00,8.56,22.59,-3.25,0.92,13.84,0.00,8.24
946848,14.13,0.27,2457,0.00,0.00,16,45.39,45.00,8.56,22.32,-3.25,0.92,13.84,0.00,8.24
947057,14.47,0.27,2458,0.00,0.00,16,45.39,45.00,8.42,21.27,-3.25,0.92,13.84,0.00,8.24
947259,14.59,0.26,2453,0.00,0.00,16,45.39,45.00,8.42,21.80,-3.25,0.92,13.76,0.00,8.24
947458,14.70,0.27,2488,0.00,0.00,16,45.39,45.00,8.42,22.06,-3.25,0.90,13.84,0.00,8.24
947659,13.90,0.26,2461,0.00,0.00,16,45.39,44.50,8.13,21.44,-2.94,0.90,13.84,0.00,7.84
947857,14.01,0.25,2460,0.00,0.00,16,44.69,44.50,7.98,20.23,-3.25,0.90,13.84,0.00,7.84
948058,14.24,0.25,2465,0.00,0.00,16,44.69,44.50,7.98,20.39,-3.25,0.90,13.92,0.00,7.45
948255,14.13,0.25,2462,0.00,0.00,16,44.69,44.00,7.84,20.31,-3.25,0.88,13.84,0.00,7.45
948454,14.13,0.24,2456,0.00,0.00,16,44.69,43.50,7.84,19.82,-3.25,0.88,13.92,0.00,7.45
948653,14.01,0.24,2460,0.00,0.00,16,44.69,44.00,7.84,20.06,-3.25,0.88,13.84,0.00,7.45
948852,14.36,0.25,2452,0.00,0.00,16,44.69,44.00,7.69,20.14,-3.25,0.88,13.92,0.00,7.45
949055,14.24,0.24,2460,0.00,0.00,16,44.34,43.50,7.69,19.20,-2.94,0.88,13.84,0.00,7.45
949254,14.36,0.24,2460,0.00,0.00,16,44.34,43.50,7.69,19.26,-3.25,0.88,13.84,0.00,7.45
949454,14.36,0.25,2447,0.00,0.00,16,44.69,44.00,7.84,20.48,-3.25,0.88,13.84,0.00,7.45
949655,14.13,0.25,2451,0.00,0.00,16,44.34,44.00,7.84,19.97,-3.25,0.90,13.84,0.00,7.84
949853,14.36,0.25,2455,0.00,0.00,16,45.04,44.50,7.84,20.83,-2.94,0.90,13.84,0.00,7.84
950044,13.90,0.25,2440,0.00,0.00,16,45.04,44.00,7.98,20.48,-3.25,0.90,13.84,0.00,7.84
950247,14.13,0.24,2448,0.00,0.00,16,44.34,44.00,7.98,20.48,-2.94,0.90,13.84,0.00,7.84
950450,14.47,0.26,2436,0.00,0.00,16,45.04,44.50,7.98,21.36,-3.25,0.90,13.84,0.00,8.24
950653,13.90,0.26,2434,0.00,0.00,16,45.04,44.50,8.13,20.83,-2.94,0.90,13.76,0.00,7.84
950841,14.36,0.26,2449,0.00,0.00,16,45.39,44.50,8.13,21.00,-3.25,0.92,13.84,0.00,8.24
951049,14.47,0.27,2460,0.00,0.00,16,45.39,45.00,8.27,22.15,-2.94,0.92,13.76,0.00,8.24
951251,14.13,0.27,2449,0.00,0.00,16,45.39,45.00,8.42,22.06,-3.25,0.92,13.84,0.00,8.63
951439,14.36,0.27,2451,0.00,0.00,16,45.39,45.00,8.42,21.36,-2.94,0.92,13.84,0.00,8.63
951647,14.24,0.27,2453,0.00,0.00,16,45.39,45.00,8.56,21.44,-3.25,0.92,13.84,0.00,8.63
951850,14.36,0.27,2452,0.00,0.00,16,45.39,45.00,8.56,21.27,-2.94,0.92,13.84,0.00,8.63
952053,14.59,0.31,2450,0.00,0.00,16,44.69,44.50,9.00,25.21,-3.25,0.98,13.84,0.00,10.20
952240,13.78,0.35,2454,0.00,0.00,16,43.28,43.50,10.01,28.86,-1.39,1.02,13.84,0.00,11.37
952443,13.78,0.38,2460,0.00,0.00,16,41.17,40.50,10.74,30.17,-0.46,1.06,13.92,0.00,12.55
952646,13.44,0.40,2464,0.00,0.00,16,39.41,39.00,11.32,31.98,0.15,1.08,13.84,0.00,13.33
952849,13.21,0.42,2470,0.00,0.00,16,37.66,36.50,11.75,34.35,0.46,1.08,13.84,0.00,13.73
953046,13.67,0.42,2460,0.00,0.00,16,37.30,36.50,12.19,34.73,0.46,1.08,13.84,0.00,13.73
953249,14.47,0.41,2472,0.00,0.00,16,37.66,37.00,12.33,34.11,0.15,1.08,13.92,0.00,13.73
953444,14.47,0.41,2478,0.00,0.00,16,38.01,37.50,12.19,33.86,-0.15,1.06,13.84,0.00,12.94
953648,14.70,0.40,2477,0.00,0.00,16,39.41,38.00,12.04,33.48,-0.46,1.04,13.84,0.00,12.55
953838,14.81,0.40,2492,0.00,0.00,16,38.71,38.50,11.75,33.13,-0.46,1.04,13.84,0.00,12.16
954046,14.81,0.40,2508,0.00,0.00,16,39.41,38.50,11.75,33.12,-1.08,1.04,13.84,0.00,12.16
954242,14.47,0.39,2513,0.00,0.00,16,39.41,39.50,11.61,32.43,-1.08,1.04,13.84,0.00,12.16
954433,14.36,0.39,2504,0.00,0.00,16,39.77,39.50,11.46,32.66,-1.08,1.04,13.84,0.00,12.16
954636,14.01,0.38,2510,0.00,0.00,16,40.82,40.00,11.46,31.07,-1.08,1.04,13.76,0.00,11.76
954839,14.24,0.38,2516,0.00,0.00,16,40.82,40.00,11.32,31.65,-1.70,1.02,13.84,0.00,11.76
955043,13.90,0.37,2537,0.00,0.00,16,41.17,40.00,11.17,31.41,-1.70,1.02,13.68,0.00,11.37
955245,13.90,0.37,2523,0.00,0.00,16,41.17,40.00,11.17,30.96,-1.70,1.02,13.84,0.00,11.37
955433,14.01,0.35,2532,0.00,0.00,16,43.28,41.50,11.03,29.62,-1.70,1.02,13.84,0.00,11.37
955636,13.90,0.35,2551,0.00,0.00,16,42.93,42.00,10.88,29.84,-1.70,1.00,13.84,0.00,10.98
955839,14.36,0.35,2552,0.00,0.00,16,42.93,42.00,10.59,29.83,-2.32,1.00,13.84,0.00,10.98
956042,14.13,0.35,2540,0.00,0.00,16,43.28,43.00,10.45,29.39,-2.32,1.00,13.84,0.00,10.59
956248,14.01,0.34,2559,0.00,0.00,16,43.28,43.00,10.30,28.64,-2.32,0.98,13.84,0.00,10.59
956436,13.90,0.33,2551,0.00,0.00,16,43.63,43.00,10.01,28.54,-2.32,0.98,13.92,0.00,10.59
956639,14.01,0.33,2548,0.00,0.00,16,43.63,43.00,10.01,27.69,-2.94,0.98,13.84,0.00,10.59
956842,14.13,0.33,2575,0.00,0.00,16,43.63,43.00,10.01,27.90,-2.94,0.98,13.92,0.00,10.20
957045,13.90,0.33,2557,0.00,0.00,16,43.63,43.00,10.01,27.79,-2.94,0.98,13.84,0.00,10.59
957234,13.78,0.33,2577,0.00,0.00,16,43.63,43.00,10.01,28.22,-2.94,0.98,13.84,0.00,10.20
957438,13.90,0.33,2561,0.00,0.00,16,43.63,43.00,9.87,28.22,-2.32,0.98,13.84,0.00,10.20
957641,13.90,0.33,2582,0.00,0.00,16,43.63,43.00,9.87,28.01,-2.32,0.98,13.84,0.00,10.20
957844,14.01,0.33,2586,0.00,0.00,16,43.63,43.00,9.87,28.11,-2.94,0.98,13.76,0.00,10.20
958047,13.78,0.32,2568,0.00,0.00,16,43.98,43.00,9.72,27.58,-2.94,0.96,13.84,0.00,9.80
958248,13.78,0.31,2589,0.00,0.00,16,43.98,43.50,9.58,27.16,-2.94,0.96,13.76,0.00,9.80
958448,13.67,0.31,2572,0.00,0.00,16,43.98,43.50,9.43,26.51,-3.56,0.96,13.84,0.00,9.80
958648,13.90,0.31,2591,0.00,0.00,16,43.98,43.50,9.43,26.01,-3.56,0.96,13.76,0.00,9.41
958848,13.67,0.29,2572,0.00,0.00,16,44.34,43.50,9.29,26.40,-3.56,0.96,13.84,0.00,9.41
959048,13.78,0.30,2598,0.00,0.00,16,44.34,43.50,9.29,23.34,-3.56,0.96,13.84,0.00,9.41
959238,14.13,0.30,2594,0.00,0.00,16,44.34,43.50,9.29,25.70,-3.56,0.96,13.84,0.00,9.41
959441,14.13,0.31,2578,0.00,0.00,16,44.34,43.50,9.14,25.79,-3.56,0.96,13.84,0.00,9.41
959644,13.90,0.29,2595,0.00,0.00,16,44.34,43.50,9.14,25.40,-3.56,0.96,13.84,0.00,9.41
959847,13.90,0.28,2581,0.00,0.00,16,44.69,43.50,9.14,24.42,-3.56,0.94,13.84,0.00,9.41
960048,13.90,0.30,2598,0.00,0.00,16,44.34,43.50,9.00,25.30,-3.56,0.94,13.92,0.00,9.41
960243,13.78,0.29,2580,0.00,0.00,16,44.69,44.00,9.00,25.01,-3.56,0.94,13.84,0.00,9.02
960446,14.01,0.28,2602,0.00,0.00,16,45.04,44.50,9.00,23.05,-3.56,0.94,13.84,0.00,9.02
960633,13.78,0.29,2580,0.00,0.00,16,44.34,44.00,9.00,24.91,-3.56,0.94,13.84,0.00,9.02
960836,13.90,0.29,2601,0.00,0.00,16,44.69,44.00,8.85,24.71,-3.56,0.94,13.84,0.00,9.02
961043,13.78,0.29,2590,0.00,0.00,16,44.34,43.50,9.00,25.30,-3.56,0.94,13.84,0.00,9.02
961246,13.67,0.29,2598,0.00,0.00,16,44.69,44.00,8.85,24.62,-3.56,0.94,13.84,0.00,9.02
961441,13.78,0.28,2585,0.00,0.00,16,45.04,44.00,8.85,24.71,-3.56,0.94,13.76,0.00,9.02
961632,14.24,0.29,2604,0.00,0.00,16,44.69,43.50,8.85,25.30,-3.56,0.94,13.84,0.00,9.02
961835,14.13,0.29,2583,0.00,0.00,16,44.69,44.00,8.85,24.61,-3.56,0.94,13.76,0.00,9.02
962046,14.13,0.29,2606,0.00,0.00,16,44.69,44.00,8.85,24.90,-3.56,0.94,13.84,0.00,9.02
962232,14.01,0.29,2587,0.00,0.00,16,44.69,44.50,8.85,23.43,-3.56,0.94,13.76,0.00,9.02
962436,14.13,0.29,2604,0.00,0.00,16,44.34,44.00,8.85,25.11,-3.56,0.94,13.84,0.00,9.02
962639,13.90,0.28,2586,0.00,0.00,16,44.69,44.00,8.85,24.22,-3.56,0.94,13.84,0.00,9.02
962842,14.36,0.28,2602,0.00,0.00,16,44.69,44.50,8.71,24.51,-3.56,0.94,13.84,0.00,9.02
963029,14.36,0.28,2595,0.00,0.00,16,44.69,44.00,8.71,25.42,-3.56,0.94,13.92,0.00,9.02
963240,14.24,0.28,2594,0.00,0.00,16,44.69,44.00,8.71,24.62,-3.56,0.94,13.92,0.00,9.02
963430,14.13,0.28,2590,0.00,0.00,16,44.69,44.00,8.71,24.51,-3.56,0.94,13.84,0.00,9.02
963633,14.13,0.28,2608,0.00,0.00,16,44.69,44.50,8.71,23.93,-3.56,0.94,13.84,0.00,9.02
963836,14.13,0.28,2593,0.00,0.00,16,44.69,44.00,8.71,24.32,-3.56,0.94,13.84,0.00,9.02
964023,14.24,0.28,2604,0.00,0.00,16,44.69,44.00,8.71,24.12,-3.56,0.94,13.84,0.00,9.02
964235,14.24,0.28,2585,0.00,0.00,16,44.69,44.00,8.71,24.51,-3.56,0.94,13.84,0.00,9.02
964422,14.36,0.29,2610,0.00,0.00,16,44.69,44.00,8.71,24.91,-3.56,0.94,13.84,0.00,9.02
964626,14.47,0.28,2582,0.00,0.00,16,45.04,44.50,8.71,23.93,-3.56,0.94,13.76,0.00,9.02
964829,14.36,0.28,2610,0.00,0.00,16,45.04,44.00,8.71,24.13,-3.56,0.94,13.84,0.00,9.02
965032,14.59,0.28,2593,0.00,0.00,16,44.69,44.50,8.71,24.02,-3.56,0.94,13.76,0.00,9.02
965234,14.24,0.28,2608,0.00,0.00,16,44.69,44.00,8.71,24.71,-3.56,0.94,13.84,0.00,9.02
965430,14.01,0.28,2600,0.00,0.00,16,44.69,44.00,8.71,24.61,-3.56,0.94,13.76,0.00,9.02
965634,14.01,0.28,2607,0.00,0.00,16,44.69,44.50,8.71,23.93,-3.56,0.94,13.84,0.00,9.02
965822,14.47,0.28,2593,0.00,0.00,16,44.69,44.50,8.71,23.93,-3.56,0.94,13.84,0.00,9.02
966025,14.59,0.28,2598,0.00,0.00,16,44.69,44.00,8.71,24.51,-3.56,0.94,13.84,0.00,9.02
966238,14.13,0.26,2605,0.00,0.00,16,44.69,44.50,8.71,22.99,-3.56,0.94,13.92,0.00,9.02
966426,14.24,0.27,2591,0.00,0.00,16,45.04,44.00,8.71,24.03,-3.56,0.94,13.84,0.00,9.02
966629,14.24,0.28,2594,0.00,0.00,16,44.69,44.50,8.71,24.81,-3.56,0.94,13.92,0.00,9.02
966836,13.78,0.28,2610,0.00,0.00,16,44.69,44.50,8.71,24.61,-3.56,0.94,13.84,0.00,9.02
967024,14.36,0.28,2617,0.00,0.00,16,44.69,44.50,8.71,23.54,-3.56,0.94,13.92,0.00,9.02
967238,14.36,0.28,2598,0.00,0.00,16,44.69,44.00,8.71,24.12,-3.56,0.94,13.84,0.00,9.02
967426,14.36,0.28,2611,0.00,0.00,16,44.69,44.00,8.71,24.51,-3.56,0.94,13.84,0.00,9.02
967629,14.36,0.28,2596,0.00,0.00,16,44.69,44.00,8.71,24.62,-3.56,0.94,13.84,0.00,9.02
967832,14.24,0.28,2613,0.00,0.00,16,44.69,43.50,8.71,24.03,-3.56,0.94,13.76,0.00,9.02
968040,14.24,0.28,2598,0.00,0.00,16,45.04,44.00,8.71,23.54,-3.56,0.94,13.84,0.00,9.02
968239,14.24,0.29,2611,0.00,0.00,16,44.69,44.00,8.71,24.71,-3.56,0.94,13.76,0.00,9.02
968440,14.01,0.29,2598,0.00,0.00,16,44.69,44.00,8.71,24.71,-3.56,0.94,13.84,0.00,9.02
968640,14.36,0.28,2608,0.00,0.00,16,44.69,44.00,8.71,24.22,-3.56,0.94,13.76,0.00,9.02
968840,14.59,0.29,2610,0.00,0.00,16,44.69,44.00,8.85,24.61,-3.56,0.94,13.84,0.00,9.02
969036,13.90,0.29,2611,0.00,0.00,16,44.34,43.50,8.85,25.31,-3.56,0.94,13.92,0.00,9.02
969228,13.90,0.29,2600,0.00,0.00,16,44.34,44.00,8.85,24.71,-3.56,0.94,13.84,0.00,9.41
969431,14.36,0.29,2620,0.00,0.00,16,44.34,43.50,8.85,25.40,-3.56,0.94,13.84,0.00,9.41
969635,14.13,0.29,2610,0.00,0.00,16,44.69,43.50,9.00,25.21,-3.87,0.96,13.84,0.00,9.41
969838,14.01,0.29,2601,0.00,0.00,16,44.34,43.50,9.00,25.60,-3.87,0.96,13.92,0.00,9.41
970025,13.78,0.29,2621,0.00,0.00,16,44.34,43.50,9.00,25.79,-3.56,0.96,13.84,0.00,9.41
970239,13.90,0.31,2610,0.00,0.00,16,43.63,43.00,9.14,27.48,-3.25,0.98,13.84,0.00,10.20
970439,13.44,0.34,2627,0.00,0.00,16,43.63,42.50,9.72,29.29,-2.01,1.02,13.84,0.00,11.37
970636,13.32,0.37,2613,0.00,0.00,16,41.52,42.50,10.30,29.42,-1.39,1.04,13.84,0.00,12.16
970839,13.32,0.41,2639,0.00,0.00,16,38.36,38.00,11.17,35.60,0.15,1.10,13.84,0.00,13.73
971033,13.09,0.44,2620,0.00,0.00,16,35.90,35.50,12.04,38.84,0.77,1.12,13.76,0.00,14.51
971234,14.13,0.45,2636,0.00,0.00,16,34.84,34.00,12.62,38.21,1.39,1.12,13.84,0.00,14.90
971437,14.24,0.45,2656,0.00,0.00,16,34.84,34.00,12.77,39.93,0.77,1.12,13.76,0.00,14.51
971625,14.47,0.45,2641,0.00,0.00,16,34.84,33.50,12.77,39.93,0.15,1.10,13.84,0.00,14.12
971828,14.81,0.44,2653,0.00,0.00,16,35.20,35.50,12.77,39.51,0.15,1.08,13.76,0.00,13.73
972031,14.81,0.43,2683,0.00,0.00,16,36.60,35.50,12.62,38.46,-0.46,1.08,13.84,0.00,13.33
972235,14.93,0.43,2681,0.00,0.00,16,36.25,35.50,12.48,38.98,-0.46,1.06,13.84,0.00,12.94
972436,14.81,0.41,2681,0.00,0.00,16,37.66,37.50,12.33,36.97,-0.46,1.06,13.84,0.00,12.94
972630,14.93,0.42,2679,0.00,0.00,16,37.66,37.00,12.19,36.72,-1.08,1.06,13.92,0.00,12.55
972832,15.04,0.42,2680,0.00,0.00,16,37.66,37.00,12.04,37.35,-1.08,1.04,13.84,0.00,12.55
973032,14.70,0.40,2707,0.00,0.00,16,38.36,38.00,12.04,36.47,-1.08,1.04,13.84,0.00,12.55
973219,14.81,0.40,2713,0.00,0.00,16,38.71,38.50,11.75,35.48,-1.08,1.04,13.84,0.00,12.16
973438,14.70,0.40,2720,0.00,0.00,16,39.41,38.50,11.75,35.85,-1.70,1.04,13.84,0.00,12.16
973633,14.59,0.38,2702,0.00,0.00,16,40.47,39.00,11.46,34.86,-1.70,1.04,13.84,0.00,11.76
973821,14.13,0.38,2712,0.00,0.00,16,40.12,40.00,11.32,34.11,-1.70,1.02,13.84,0.00,11.76
974024,13.78,0.38,2713,0.00,0.00,16,40.12,39.50,11.17,34.60,-1.70,1.02,13.84,0.00,11.37
974221,13.67,0.37,2724,0.00,0.00,16,41.52,40.00,11.03,34.11,-2.32,1.02,13.84,0.00,11.37
974424,13.78,0.37,2716,0.00,0.00,16,41.17,40.50,11.03,33.48,-2.32,1.02,13.84,0.00,11.37
974634,13.44,0.36,2726,0.00,0.00,16,41.52,40.50,10.88,33.36,-2.32,1.02,13.84,0.00,11.37
974821,13.67,0.36,2734,0.00,0.00,16,41.52,41.00,10.74,34.76,-2.32,1.02,13.76,0.00,11.37
975025,13.55,0.36,2732,0.00,0.00,16,41.88,41.00,10.74,33.00,-2.32,1.02,13.84,0.00,11.37
975232,13.67,0.36,2745,0.00,0.00,16,41.88,41.50,10.59,32.43,-2.32,1.02,13.76,0.00,11.37
975424,14.01,0.36,2746,0.00,0.00,16,42.23,41.50,10.59,32.32,-2.32,1.00,13.84,0.00,10.98
975627,13.67,0.35,2745,0.00,0.00,16,41.88,41.50,10.59,32.43,-2.32,1.00,13.84,0.00,10.98
975830,13.44,0.35,2746,0.00,0.00,16,42.58,41.50,10.45,31.64,-2.32,1.00,13.84,0.00,10.98
976033,13.90,0.35,2752,0.00,0.00,16,42.58,42.00,10.45,31.98,-2.32,1.00,13.84,0.00,10.98
976227,13.67,0.35,2750,0.00,0.00,16,42.58,42.00,10.30,32.09,-2.94,1.00,13.92,0.00,10.98
976434,13.78,0.34,2754,0.00,0.00,16,42.58,42.00,10.30,31.41,-2.94,1.00,13.84,0.00,10.98
976622,13.55,0.33,2753,0.00,0.00,16,42.93,42.00,10.30,31.20,-2.94,1.00,13.92,0.00,10.59
976825,13.90,0.33,2760,0.00,0.00,16,42.93,42.50,10.16,30.74,-2.94,1.00,13.84,0.00,10.59
977028,13.78,0.34,2761,0.00,0.00,16,42.58,42.50,10.01,30.63,-2.94,1.00,13.84,0.00,10.59
977230,13.67,0.32,2778,0.00,0.00,16,42.93,42.50,10.01,29.51,-2.94,1.00,13.84,0.00,10.59
977428,13.78,0.33,2778,0.00,0.00,16,42.58,42.50,10.01,30.52,-2.94,0.98,13.84,0.00,10.59
977631,13.55,0.33,2776,0.00,0.00,16,42.93,42.50,9.87,30.63,-3.56,0.98,13.84,0.00,10.20
977818,13.67,0.32,2783,0.00,0.00,16,43.28,42.50,9.72,29.95,-3.56,0.98,13.84,0.00,10.20
978021,13.55,0.31,2782,0.00,0.00,16,42.93,43.00,9.72,27.58,-3.56,0.98,13.76,0.00,10.20
978230,13.67,0.31,2776,0.00,0.00,16,43.28,42.50,9.58,29.28,-3.56,0.96,13.84,0.00,9.80
978423,13.78,0.30,2757,0.00,0.00,16,43.63,43.00,9.43,28.01,-4.18,0.96,13.76,0.00,9.41
978626,13.55,0.30,2762,0.00,0.00,16,43.98,43.00,9.14,26.94,-4.18,0.94,13.84,0.00,9.02
978829,13.44,0.27,2758,0.00,0.00,16,44.34,43.50,8.85,27.98,-4.18,0.92,13.84,0.00,8.63
979032,14.01,0.26,2751,0.00,0.00,16,44.34,43.50,8.71,22.24,-4.18,0.92,13.84,0.00,8.63
979230,14.70,0.27,2764,0.00,0.00,16,44.34,43.50,8.42,23.93,-4.18,0.92,13.84,0.00,8.24
979415,14.24,0.26,2743,0.00,0.00,16,44.34,43.50,8.42,24.03,-4.18,0.92,13.92,0.00,8.24
979623,14.13,0.25,2752,0.00,0.00,16,44.34,43.50,8.27,23.83,-4.18,0.92,13.84,0.00,8.24
979815,14.24,0.26,2753,0.00,0.00,16,44.34,43.50,8.13,24.32,-4.18,0.92,13.92,0.00,8.24
980019,14.13,0.26,2743,0.00,0.00,16,44.34,43.50,8.13,23.43,-4.18,0.90,13.84,0.00,8.24
980230,14.24,0.26,2745,0.00,0.00,16,44.34,43.50,8.13,23.14,-4.18,0.90,13.92,0.00,8.24
980432,14.01,0.24,2743,0.00,0.00,16,44.34,43.50,7.98,22.42,-4.18,0.90,13.84,0.00,7.45
980635,14.24,0.23,2738,0.00,0.00,16,44.34,43.50,7.69,20.48,-4.18,0.88,13.84,0.00,7.45
980823,14.59,0.23,2734,0.00,0.00,16,44.34,43.50,7.55,21.27,-4.18,0.88,13.84,0.00,7.06
981026,13.78,0.22,2732,0.00,0.00,16,44.34,43.50,7.25,20.14,-4.18,0.86,13.84,0.00,6.67
981221,14.13,0.20,2729,0.00,0.00,16,43.98,39.00,6.96,18.09,-4.18,0.84,13.84,0.00,5.88
981429,14.70,0.19,2731,0.00,0.00,16,35.55,33.00,6.38,16.72,-4.18,0.80,13.84,0.00,4.71
981619,14.24,0.16,2709,0.00,0.00,16,20.78,19.00,5.80,15.03,-4.18,0.78,13.76,0.00,3.92
981822,14.13,0.13,2723,0.00,0.00,16,2.85,2.50,5.37,11.98,-4.18,0.76,13.84,0.00,3.14
982025,15.27,0.11,2672,0.00,0.00,16,-10.16,-10.50,4.50,8.82,-4.18,0.68,13.84,0.00,1.18
982232,15.85,0.11,2685,0.00,0.00,16,-9.45,-10.50,4.35,10.23,-3.87,0.66,13.92,0.00,0.78
982429,21.94,0.09,2684,0.00,0.00,16,-10.16,-10.50,4.21,5.67,-3.87,0.64,13.92,0.00,0.00
982629,25.61,0.09,2660,0.00,0.00,16,-10.16,-10.50,4.21,8.19,-3.87,0.64,13.92,0.00,0.00
982827,23.77,0.11,2644,0.00,0.00,16,-10.16,-10.50,4.06,9.44,-3.87,0.64,13.92,0.00,0.00
983028,24.00,0.10,2645,0.00,0.00,16,-10.16,-10.50,4.06,8.31,-3.87,0.64,13.92,0.00,0.00
983230,23.89,0.08,2618,0.00,0.00,16,-10.16,-10.50,4.06,8.35,-3.87,0.64,13.92,0.00,0.00
983429,23.66,0.10,2610,0.00,0.00,16,-10.16,-10.50,4.06,9.26,-3.56,0.66,13.92,0.00,0.39
983622,23.89,0.11,2611,0.00,0.00,16,-10.16,-10.50,4.21,10.17,-3.56,0.68,13.84,0.00,0.78
983825,24.23,0.10,2586,0.00,0.00,16,-10.16,-10.50,4.35,8.07,-3.56,0.68,13.92,0.00,1.18
984028,23.66,0.12,2591,0.00,0.00,16,-9.45,-11.00,4.50,9.94,-3.56,0.70,13.84,0.00,1.96
984229,22.16,0.11,2563,0.00,0.00,16,-10.16,-11.00,4.64,9.74,-3.56,0.72,13.84,0.00,2.35
984424,16.54,0.14,2558,0.00,0.00,16,2.85,3.00,4.64,12.04,-3.56,0.74,13.92,0.00,2.75
984626,14.47,0.11,2542,0.00,0.00,16,-4.18,-9.50,4.64,9.52,-3.56,0.74,13.92,0.00,2.75
984832,14.81,0.14,2552,0.00,0.00,16,4.96,4.00,4.79,11.60,-3.56,0.76,13.76,0.00,3.14
985026,14.36,0.13,2515,0.00,0.00,16,4.26,2.50,4.79,11.14,-3.25,0.76,13.92,0.00,3.14
985224,14.81,0.13,2528,0.00,0.00,16,1.80,1.00,4.93,11.08,-3.25,0.76,13.84,0.00,3.53
985419,15.50,0.14,2538,0.00,0.00,16,8.83,3.50,5.08,11.93,-3.25,0.78,13.84,0.00,3.92
985622,15.04,0.16,2505,0.00,0.00,16,17.27,16.50,5.22,13.01,-3.25,0.78,13.84,0.00,3.92
985825,14.47,0.17,2522,0.00,0.00,16,27.46,17.00,5.37,13.25,-3.25,0.82,13.84,0.00,4.71
986013,14.47,0.19,2506,0.00,0.00,16,32.38,30.50,5.95,15.03,-3.25,0.82,13.92,0.00,5.49
986223,14.36,0.19,2509,0.00,0.00,16,39.06,39.00,6.24,16.20,-3.25,0.84,13.92,0.00,5.88
986422,14.24,0.19,2483,0.00,0.00,16,38.71,35.50,6.38,15.83,-3.25,0.84,13.92,0.00,5.88
986620,14.70,0.19,2492,0.00,0.00,16,39.41,37.50,6.38,16.35,-3.25,0.84,13.92,0.00,5.88
986822,14.70,0.20,2488,0.00,0.00,16,41.52,40.00,6.53,16.72,-3.25,0.84,13.92,0.00,5.88
987020,14.47,0.19,2476,0.00,0.00,16,38.36,42.50,6.53,16.72,-3.25,0.84,13.92,0.00,6.27
987219,14.36,0.20,2488,0.00,0.00,16,43.28,42.50,6.67,17.33,-3.25,0.86,13.84,0.00,6.67
987410,14.36,0.24,2504,0.00,0.00,16,44.34,43.50,7.11,19.97,-3.25,0.90,13.84,0.00,7.84
987614,13.90,0.26,2496,0.00,0.00,16,45.04,44.00,7.69,21.80,-3.25,0.92,13.84,0.00,8.63
987806,13.78,0.29,2497,0.00,0.00,16,45.04,44.50,8.56,23.83,-3.25,0.96,13.84,0.00,9.41
