Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
711328,13.84,0.12,1323,0.00,0.00,16,10.23,17.00,5.40,-1.39,0.64,201,0.00
711531,14.44,0.12,1310,0.00,0.00,16,6.72,13.00,5.23,-1.39,0.64,201,0.00
711718,15.11,0.12,1281,0.00,0.00,16,6.72,14.00,5.33,-1.39,0.64,201,0.00
711906,15.33,0.12,1272,0.00,0.00,16,10.23,13.00,5.21,-1.39,0.64,201,0.00
712109,15.24,0.12,1286,0.00,0.00,16,10.23,15.00,5.17,-1.39,0.64,201,0.00
712296,15.21,0.12,1270,0.00,0.00,16,10.23,14.00,5.17,-1.39,0.64,201,0.00
712484,15.16,0.12,1261,0.00,0.00,16,10.23,13.00,5.14,-1.39,0.64,201,0.00
712671,15.11,0.12,1256,0.00,0.00,16,10.59,13.00,5.08,-1.39,0.64,201,0.00
712859,15.16,0.12,1244,0.00,0.00,16,10.59,13.00,5.08,-1.39,0.64,201,0.00
713062,15.16,0.12,1260,0.00,0.00,16,10.59,11.50,5.01,-1.39,0.64,201,0.00
713250,15.06,0.12,1238,0.00,0.00,16,10.59,13.50,4.97,-1.39,0.64,201,0.00
713443,14.93,0.12,1234,0.00,0.00,16,10.59,13.00,5.08,-1.39,0.64,201,0.00
713631,14.93,0.12,1240,0.00,0.00,16,10.59,11.50,5.08,-1.39,0.64,201,0.00
713819,14.72,0.12,1227,0.00,0.00,16,10.59,12.50,5.08,-1.39,0.64,201,0.00
714006,14.56,0.12,1228,0.00,0.00,16,10.59,11.50,5.08,-1.39,0.64,201,0.00
714209,14.45,0.12,1225,0.00,0.00,16,10.59,11.50,5.01,-1.39,0.64,201,0.00
714397,14.44,0.13,1220,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,201,0.00
714584,14.58,0.13,1219,0.00,0.00,16,10.59,9.50,5.17,-1.39,0.64,201,0.00
714787,14.53,0.13,1238,0.00,0.00,16,10.59,10.50,5.04,-1.39,0.68,201,0.00
714975,14.60,0.15,1235,0.00,0.00,16,10.23,7.00,6.37,-1.39,0.68,201,0.00
715163,14.32,0.16,1326,0.00,0.00,16,13.40,13.00,6.99,-1.39,0.70,201,0.00
715350,13.43,0.16,1427,0.00,0.00,16,17.27,16.50,7.50,-1.39,0.70,201,0.00
715538,14.15,0.15,1493,0.00,0.00,16,21.48,20.00,7.78,-1.39,0.72,201,0.00
715741,14.54,0.15,1534,0.00,0.00,16,26.05,24.00,7.86,-1.39,0.72,201,0.00
715921,14.85,0.15,1563,0.00,0.00,16,27.81,27.00,8.03,-1.39,0.72,201,0.00
716124,14.92,0.15,1574,0.00,0.00,16,27.81,27.00,8.11,-1.39,0.72,201,0.00
716311,14.97,0.16,1562,0.00,0.00,16,27.46,26.50,8.23,-1.39,0.72,203,0.00
716499,14.53,0.17,1539,0.00,0.00,16,27.46,26.50,8.47,-1.39,0.72,203,0.00
716686,14.39,0.13,1567,0.00,0.00,16,18.32,15.00,5.68,-1.39,0.64,203,0.00
716889,14.00,0.11,1570,0.00,0.00,16,9.53,7.00,5.33,-1.39,0.64,203,0.00
717077,14.37,0.11,1484,0.00,0.00,16,9.88,15.50,5.46,-1.39,0.64,203,0.00
717264,14.74,0.11,1450,0.00,0.00,16,9.88,17.50,5.33,-1.39,0.64,203,0.00
717452,15.11,0.11,1401,0.00,0.00,16,9.88,17.50,5.23,-1.39,0.64,203,0.00
717655,15.41,0.11,1382,0.00,0.00,16,9.88,16.50,5.17,-1.39,0.64,203,0.00
717842,15.39,0.11,1374,0.00,0.00,16,10.23,17.00,5.04,-1.39,0.64,203,0.00
718029,15.19,0.11,1352,0.00,0.00,16,10.23,16.50,5.04,-1.39,0.64,203,0.00
718217,15.19,0.11,1331,0.00,0.00,16,10.23,17.50,5.01,-1.39,0.64,203,0.00
718420,15.21,0.11,1327,0.00,0.00,16,10.23,16.00,5.04,-1.39,0.64,203,0.00
718607,15.16,0.12,1304,0.00,0.00,16,10.23,16.50,5.14,-1.39,0.66,203,0.00
718795,14.90,0.12,1291,0.00,0.00,16,10.23,16.50,5.30,-1.39,0.66,203,0.00
718982,14.65,0.13,1284,0.00,0.00,16,10.23,15.50,5.40,-1.39,0.66,203,0.00
719185,14.42,0.13,1274,0.00,0.00,16,10.23,15.50,5.46,-1.39,0.68,203,0.00
719373,14.30,0.13,1275,0.00,0.00,16,10.23,15.00,5.52,-1.39,0.68,203,0.00
719563,14.25,0.14,1265,0.00,0.00,16,10.94,10.00,5.59,-1.39,0.70,203,0.00
719750,14.37,0.17,1234,0.00,0.00,16,13.75,13.00,6.99,-1.39,0.70,203,0.00
719938,14.07,0.19,1296,0.00,0.00,16,17.97,16.50,7.98,-1.39,0.72,203,0.00
720141,13.17,0.18,1422,0.00,0.00,16,23.95,22.50,8.78,-1.39,0.74,203,0.00
720328,13.55,0.18,1568,0.00,0.00,16,29.22,27.50,9.56,-1.39,0.76,203,0.00
720516,14.16,0.17,1704,0.00,0.00,16,30.98,29.50,9.53,-1.39,0.76,203,0.00
720703,14.16,0.17,1732,0.00,0.00,16,30.98,30.50,9.88,-1.39,0.66,203,0.00
720891,13.90,0.12,1714,0.00,0.00,16,14.45,10.00,6.18,-1.39,0.64,203,0.00
721084,13.31,0.12,1621,0.00,0.00,16,8.83,8.00,6.22,-1.39,0.64,203,0.00
721287,13.24,0.12,1548,0.00,0.00,16,9.53,15.00,6.33,-1.39,0.64,203,0.00
721474,14.08,0.11,1526,0.00,0.00,16,9.53,15.00,5.74,-1.39,0.64,203,0.00
721662,14.59,0.11,1487,0.00,0.00,16,9.88,17.50,5.43,-1.39,0.64,203,0.00
721850,14.72,0.10,1451,0.00,0.00,16,9.88,17.50,4.79,-1.39,0.64,203,0.00
722053,14.84,0.11,1365,0.00,0.00,16,10.23,18.00,5.04,-1.39,0.64,203,0.00
722240,14.93,0.11,1338,0.00,0.00,16,10.23,18.00,5.08,-1.39,0.64,203,0.00
722428,15.19,0.11,1316,0.00,0.00,16,10.23,18.00,4.97,-1.39,0.64,203,0.00
722619,15.24,0.12,1293,0.00,0.00,16,10.23,18.00,5.01,-1.39,0.64,203,0.00
722806,15.11,0.14,1291,0.00,0.00,16,10.23,18.00,5.87,-1.39,0.68,203,0.00
722994,14.74,0.16,1309,0.00,0.00,16,13.40,11.00,6.95,-1.39,0.70,203,0.00
723197,14.30,0.17,1328,0.00,0.00,16,16.21,14.50,7.62,-1.39,0.72,203,0.00
723385,14.06,0.18,1362,0.00,0.00,16,20.08,19.00,8.14,-1.39,0.72,203,0.00
723572,14.18,0.19,1365,0.00,0.00,16,24.30,22.50,8.56,-1.39,0.74,203,0.00
723760,14.32,0.19,1352,0.00,0.00,16,24.30,23.50,8.65,-1.39,0.74,203,0.00
723962,13.84,0.21,1310,0.00,0.00,16,24.30,23.00,8.87,-1.39,0.74,203,0.00
724150,13.96,0.23,1250,0.00,0.00,16,25.00,24.00,9.26,-1.39,0.74,203,0.00
724338,13.54,0.24,1199,0.00,0.00,16,25.70,24.50,9.18,-1.08,0.76,203,0.00
724525,13.33,0.24,1186,0.00,0.00,16,26.41,25.00,9.48,-1.08,0.76,203,0.00
724728,13.70,0.25,1179,0.00,0.00,16,27.46,26.50,9.75,-1.08,0.76,203,0.00
724916,14.12,0.27,1182,0.00,0.00,16,29.22,28.50,10.28,-1.08,0.80,203,0.00
725103,14.13,0.28,1230,0.00,0.00,16,29.22,28.50,11.46,-1.39,0.80,203,0.00
725306,14.05,0.28,1257,0.00,0.00,16,29.22,28.50,11.66,-1.39,0.80,203,0.00
725494,14.55,0.28,1286,0.00,0.00,16,29.22,28.50,12.10,-1.39,0.80,203,0.00
725681,14.42,0.28,1299,0.00,0.00,16,29.22,28.50,12.31,-1.39,0.82,203,0.00
725869,14.53,0.29,1272,0.00,0.00,16,28.87,28.50,12.20,-1.39,0.82,203,0.00
726072,14.47,0.29,1222,0.00,0.00,16,28.52,27.00,12.31,-1.39,0.82,203,0.00
726259,13.93,0.28,1312,0.00,0.00,16,29.57,28.50,12.15,-1.39,0.82,203,0.00
726447,14.56,0.27,1420,0.00,0.00,16,29.22,28.50,12.70,-1.39,0.82,203,0.00
726634,14.67,0.24,1500,0.00,0.00,16,29.22,28.50,12.59,-1.39,0.84,203,0.00
726822,14.77,0.26,1602,0.00,0.00,16,31.33,29.50,14.02,-1.39,0.86,203,0.00
727025,14.84,0.30,1718,0.00,0.00,16,36.25,34.50,16.51,-1.39,0.92,203,0.00
727212,13.95,0.34,1864,0.00,0.00,16,38.36,37.50,21.28,-0.77,1.00,203,0.00
727400,13.78,0.35,1993,0.00,0.00,16,39.77,38.50,23.35,-0.15,1.04,203,0.00
727592,14.07,0.35,2138,0.00,0.00,16,41.88,39.50,25.38,0.77,1.08,203,0.00
727779,14.65,0.37,2318,0.00,0.00,16,41.17,40.50,28.29,1.08,1.10,203,0.00
727971,14.09,0.37,2510,0.00,0.00,16,41.17,41.50,30.81,1.08,1.10,203,0.00
728174,13.93,0.37,2681,0.00,0.00,16,40.47,40.00,33.08,0.77,1.10,203,0.00
728362,13.63,0.37,2886,0.00,0.00,16,41.17,40.00,35.53,0.46,1.10,203,0.00
728549,13.49,0.35,3025,0.00,0.00,16,41.52,40.50,36.15,0.46,1.10,203,6.27
728742,13.31,0.34,3122,0.00,0.00,16,42.58,41.50,36.27,0.46,1.00,203,6.27
728929,11.36,0.13,3220,0.00,0.00,16,23.59,27.00,13.02,-4.18,0.64,203,0.00
729121,13.20,0.14,3062,0.00,0.00,16,5.31,5.50,13.95,-4.18,0.64,203,0.00
729308,15.46,0.16,2710,0.00,0.00,16,3.91,3.50,13.71,-3.87,0.64,203,0.00
729512,23.40,0.15,2386,0.00,0.00,16,3.20,3.00,12.10,-2.94,0.64,203,0.00
729699,23.81,0.14,2125,0.00,0.00,16,2.85,2.50,10.38,-1.70,0.64,203,0.00
729887,23.82,0.14,1820,0.00,0.00,16,4.96,11.50,8.14,-1.39,0.64,203,0.00
730074,23.76,0.15,1531,0.00,0.00,16,6.72,14.00,7.50,-1.39,0.64,203,0.00
730262,23.53,0.17,1232,0.00,0.00,16,7.07,15.00,7.03,-1.39,0.64,203,0.00
730465,23.88,0.17,1392,0.00,0.00,16,9.88,7.00,7.90,-1.39,0.74,203,0.00
730652,20.05,0.20,1766,0.00,0.00,16,24.65,19.50,12.10,-1.39,0.82,203,0.00
730840,14.11,0.20,2054,0.00,0.00,16,37.66,37.00,13.78,-1.70,0.84,203,0.00
731027,13.84,0.22,1910,0.00,0.00,16,36.60,35.50,13.84,-1.39,0.84,203,0.00
731219,13.74,0.24,1947,0.00,0.00,16,38.36,37.00,15.70,-1.39,0.90,203,0.00
731422,13.98,0.31,1965,0.00,0.00,16,39.77,39.00,18.87,-1.08,1.00,203,0.00
731613,13.65,0.37,2040,0.00,0.00,16,38.71,38.00,23.94,0.77,1.10,203,0.00
731800,13.86,0.41,2098,0.00,0.00,16,36.25,35.50,28.72,2.94,1.16,203,0.00
731988,13.89,0.42,2192,0.00,0.00,16,35.20,34.00,30.92,4.18,1.22,203,0.00
732175,13.84,0.43,2266,0.00,0.00,16,34.84,34.50,32.37,5.10,1.24,203,0.00
732363,13.95,0.43,2344,0.00,0.00,16,36.60,34.00,34.67,5.10,1.20,203,0.00
732566,13.91,0.39,2421,0.00,0.00,16,40.47,38.00,31.03,4.49,1.04,203,0.00
732754,13.55,0.32,2488,0.00,0.00,16,43.98,42.50,26.42,-2.32,0.94,203,0.00
732941,13.14,0.24,2541,0.00,0.00,16,44.34,43.50,18.41,-3.25,0.82,203,0.00
733129,13.12,0.19,2571,0.00,0.00,16,42.58,42.00,15.62,-3.56,0.80,203,0.00
733331,13.12,0.16,2601,0.00,0.00,16,40.47,40.00,13.71,-3.56,0.78,203,0.00
733519,13.86,0.14,2570,0.00,0.00,16,38.71,38.00,12.70,-3.56,0.76,203,0.00
733707,14.79,0.14,2607,0.00,0.00,16,38.36,38.00,12.47,-3.56,0.76,203,0.00
733894,14.56,0.12,2577,0.00,0.00,16,36.60,35.50,10.43,-3.56,0.74,203,0.00
734097,15.13,0.13,2611,0.00,0.00,16,37.66,36.50,11.09,-3.56,0.72,203,0.00
734285,15.00,0.11,2568,0.00,0.00,16,35.90,36.00,10.64,-3.56,0.72,203,0.00
734475,14.58,0.12,2565,0.00,0.00,16,36.60,36.50,10.74,-3.56,0.72,203,0.00
734663,14.62,0.12,2583,0.00,0.00,16,36.95,36.00,10.64,-3.56,0.72,203,0.00
734850,14.16,0.12,2544,0.00,0.00,16,36.95,35.50,10.08,-3.56,0.72,203,0.00
735038,14.23,0.12,2560,0.00,0.00,16,36.95,36.00,10.49,-3.56,0.70,203,0.00
735241,13.93,0.12,2540,0.00,0.00,16,36.25,35.50,10.08,-3.56,0.70,203,0.00
735428,14.12,0.11,2485,0.00,0.00,16,27.81,29.50,9.35,-3.25,0.68,203,0.00
735616,16.63,0.11,2526,0.00,0.00,16,15.16,19.00,9.35,-3.25,0.68,203,0.00
735803,22.18,0.11,2499,0.00,0.00,16,2.85,2.50,9.00,-3.25,0.66,203,0.00
736006,25.62,0.10,2455,0.00,0.00,16,2.85,2.50,8.31,-2.94,0.64,203,0.00
736194,23.81,0.10,2422,0.00,0.00,16,2.50,2.50,8.19,-2.94,0.64,203,0.00
736381,23.82,0.10,2384,0.00,0.00,16,2.50,2.50,8.03,-2.94,0.64,203,0.00
736569,24.08,0.09,2330,0.00,0.00,16,2.50,2.50,7.45,-2.63,0.64,203,0.00
736772,23.85,0.09,2292,0.00,0.00,16,2.50,2.50,6.84,-2.63,0.64,203,0.00
736959,24.24,0.09,2276,0.00,0.00,16,2.50,2.50,6.88,-2.63,0.64,203,0.00
737147,23.91,0.10,2228,0.00,0.00,16,2.50,2.50,6.95,-2.32,0.64,203,0.00
737339,23.97,0.10,2200,0.00,0.00,16,2.15,2.00,6.95,-2.32,0.64,203,0.00
737526,24.02,0.09,2168,0.00,0.00,16,2.15,2.00,6.70,-2.32,0.64,203,0.00
737729,23.58,0.10,2136,0.00,0.00,16,2.15,2.00,6.95,-2.01,0.64,203,0.00
737916,23.54,0.10,2098,0.00,0.00,16,2.15,2.00,6.92,-2.01,0.64,203,0.00
738104,23.61,0.10,2076,0.00,0.00,16,2.15,2.00,6.77,-1.70,0.64,203,0.00
738291,23.86,0.10,2025,0.00,0.00,16,2.15,1.50,6.73,-1.70,0.64,203,0.00
738479,23.92,0.10,1946,0.00,0.00,16,2.50,2.50,6.70,-1.39,0.64,203,0.00
738682,23.77,0.11,1874,0.00,0.00,16,3.20,3.00,6.55,-1.39,0.64,203,0.00
738869,23.66,0.11,1808,0.00,0.00,16,3.55,11.50,6.51,-1.39,0.64,203,0.00
739057,24.00,0.11,1758,0.00,0.00,16,3.91,11.50,6.70,-1.39,0.64,203,0.00
739260,23.86,0.11,1722,0.00,0.00,16,4.26,12.00,6.59,-1.39,0.64,203,0.00
739447,23.94,0.12,1660,0.00,0.00,16,4.61,12.50,6.48,-1.39,0.64,203,0.00
739635,23.68,0.12,1638,0.00,0.00,16,4.96,13.00,6.37,-1.39,0.64,203,0.00
739822,24.02,0.12,1590,0.00,0.00,16,5.31,13.00,6.15,-1.39,0.64,203,0.00
740025,23.88,0.12,1554,0.00,0.00,16,5.66,13.50,6.29,-1.39,0.64,203,0.00
740213,23.95,0.12,1528,0.00,0.00,16,5.66,13.50,5.94,-1.39,0.64,203,0.00
740400,23.57,0.13,1518,0.00,0.00,16,6.02,14.00,6.33,-1.39,0.64,203,0.00
740588,23.70,0.11,1480,0.00,0.00,16,6.02,14.00,5.33,-1.39,0.64,203,0.00
740791,23.99,0.12,1448,0.00,0.00,16,6.02,14.00,5.40,-1.39,0.64,203,0.00
740978,23.57,0.13,1408,0.00,0.00,16,6.02,14.00,5.65,-1.39,0.68,203,0.00
741166,24.14,0.15,1384,0.00,0.00,16,7.07,6.00,6.70,-1.39,0.70,203,0.00
741369,23.77,0.17,1414,0.00,0.00,16,11.29,10.50,7.62,-1.39,0.72,203,0.00
741556,22.80,0.16,1382,0.00,0.00,16,15.86,13.00,7.82,-1.39,0.72,203,0.00
741733,15.37,0.17,1383,0.00,0.00,16,19.73,17.50,7.98,-1.39,0.72,203,0.00
741938,14.56,0.17,1428,0.00,0.00,16,24.65,22.00,6.99,-1.39,0.72,203,0.00
742126,14.79,0.18,1466,0.00,0.00,16,26.76,25.50,8.74,-1.39,0.74,203,0.00
742318,14.51,0.24,1466,0.00,0.00,16,28.52,27.00,11.25,-1.39,0.84,203,0.00
742505,13.28,0.28,1510,0.00,0.00,16,30.27,29.50,14.47,-1.39,0.86,203,0.00
742693,13.11,0.30,1544,0.00,0.00,16,32.03,30.50,15.77,-1.39,0.88,203,0.00
742880,13.55,0.30,1579,0.00,0.00,16,32.03,31.00,16.14,-1.39,0.88,203,0.00
743083,13.97,0.28,1628,0.00,0.00,16,31.68,31.00,15.70,-1.39,0.88,203,0.00
743271,14.81,0.30,1697,0.00,0.00,16,34.14,33.00,16.44,-1.39,0.88,203,0.00
743459,14.37,0.28,1738,0.00,0.00,16,33.79,33.00,15.85,-1.39,0.84,203,0.00
743646,13.60,0.23,1784,0.00,0.00,16,34.14,33.00,12.70,-1.39,0.78,203,0.00
743833,13.26,0.19,1834,0.00,0.00,16,33.79,33.00,10.74,-1.39,0.76,203,0.00
744036,13.35,0.16,1861,0.00,0.00,16,33.09,32.00,9.09,-1.39,0.74,203,0.00
744224,13.37,0.14,1861,0.00,0.00,16,32.38,31.00,8.87,-1.39,0.72,203,0.00
744412,13.79,0.13,1862,0.00,0.00,16,32.03,31.00,8.39,-1.39,0.72,201,0.00
744604,14.60,0.13,1882,0.00,0.00,16,31.68,31.00,7.86,-1.39,0.70,201,0.00
744791,14.90,0.12,1891,0.00,0.00,16,31.33,30.50,7.41,-1.39,0.70,201,0.00
744994,15.03,0.12,1909,0.00,0.00,16,31.68,31.00,7.33,-1.39,0.70,201,0.00
745182,15.26,0.11,1900,0.00,0.00,16,24.65,26.00,6.92,-1.39,0.66,201,0.00
745369,15.86,0.11,1852,0.00,0.00,16,5.31,6.50,6.44,-1.39,0.64,201,0.00
745557,18.62,0.11,1856,0.00,0.00,16,3.91,11.50,6.40,-1.39,0.64,201,0.00
745760,23.00,0.14,1588,0.00,0.00,16,6.02,14.00,6.95,-1.39,0.64,201,0.00
745947,25.08,0.14,1294,0.00,0.00,16,6.72,14.50,6.33,-1.39,0.64,201,0.00
746135,23.74,0.14,1162,0.00,0.00,16,6.37,14.50,6.01,-1.08,0.64,201,0.00
746322,23.58,0.15,1251,0.00,0.00,16,6.37,7.00,6.15,-1.39,0.64,201,0.00
746525,17.98,0.15,1248,0.00,0.00,16,7.07,7.00,6.15,-1.39,0.64,201,0.00
746713,16.17,0.15,1294,0.00,0.00,16,6.72,3.00,6.48,-1.39,0.64,201,0.00
746901,15.54,0.15,1291,0.00,0.00,16,6.72,4.00,6.37,-1.39,0.64,201,0.00
747089,15.00,0.15,1289,0.00,0.00,16,6.72,4.50,6.33,-1.39,0.64,201,0.00
747276,14.90,0.14,1299,0.00,0.00,16,6.72,4.50,6.26,-1.39,0.64,201,0.00
747479,14.79,0.14,1284,0.00,0.00,16,6.72,5.00,6.07,-1.39,0.64,201,0.00
747667,14.77,0.14,1302,0.00,0.00,16,6.72,5.00,6.04,-1.39,0.64,201,0.00
747854,14.89,0.14,1290,0.00,0.00,16,6.72,7.00,5.98,-1.39,0.64,201,0.00
748042,14.84,0.14,1279,0.00,0.00,16,6.72,7.50,5.78,-1.39,0.64,201,0.00
748229,14.97,0.14,1274,0.00,0.00,16,6.72,7.00,5.85,-1.39,0.64,201,0.00
748432,15.02,0.14,1273,0.00,0.00,16,6.72,7.00,6.07,-1.39,0.64,201,0.00
748620,15.08,0.14,1279,0.00,0.00,16,6.72,6.50,5.87,-1.39,0.64,201,0.00
748807,14.75,0.13,1283,0.00,0.00,16,6.72,6.00,5.81,-1.39,0.64,201,0.00
748995,14.70,0.13,1212,0.00,0.00,16,7.07,13.50,5.46,-1.39,0.64,201,0.00
749182,14.89,0.14,1262,0.00,0.00,16,6.72,7.00,5.91,-1.39,0.64,201,0.00
749385,15.17,0.14,1282,0.00,0.00,16,6.72,4.50,5.78,-1.39,0.64,201,0.00
749573,14.51,0.14,1267,0.00,0.00,16,6.72,6.00,6.04,-1.39,0.64,201,0.00
749760,14.58,0.14,1278,0.00,0.00,16,6.72,6.00,5.91,-1.39,0.64,201,0.00
749948,14.38,0.14,1265,0.00,0.00,16,6.72,7.00,5.91,-1.39,0.64,201,0.00
750140,14.49,0.13,1261,0.00,0.00,16,6.72,5.50,5.78,-1.39,0.64,201,0.00
750343,14.62,0.13,1255,0.00,0.00,16,6.72,7.00,5.65,-1.39,0.64,201,0.00
750531,14.82,0.14,1268,0.00,0.00,16,7.07,6.50,5.65,-1.39,0.64,201,0.00
750718,14.92,0.14,1259,0.00,0.00,16,7.07,7.00,6.00,-1.39,0.64,201,0.00
750910,14.65,0.14,1263,0.00,0.00,16,7.07,6.50,5.68,-1.39,0.64,201,0.00
751098,14.31,0.14,1260,0.00,0.00,16,7.07,7.00,5.74,-1.39,0.64,201,0.00
751285,14.33,0.14,1249,0.00,0.00,16,7.07,7.50,5.78,-1.39,0.64,201,0.00
751473,14.28,0.13,1240,0.00,0.00,16,7.07,7.00,5.65,-1.39,0.64,201,0.00
751676,14.24,0.13,1251,0.00,0.00,16,7.07,7.50,5.62,-1.39,0.64,201,0.00
751863,14.42,0.14,1240,0.00,0.00,16,7.07,8.00,5.59,-1.39,0.64,201,0.00
752051,14.66,0.14,1244,0.00,0.00,16,7.07,7.50,5.62,-1.39,0.64,201,0.00
752238,14.72,0.14,1243,0.00,0.00,16,7.07,7.00,5.72,-1.39,0.64,201,0.00
752441,14.70,0.13,1245,0.00,0.00,16,7.07,6.00,5.59,-1.39,0.64,201,0.00
752629,14.64,0.13,1244,0.00,0.00,16,7.07,7.00,5.59,-1.39,0.64,201,0.00
752820,14.81,0.14,1240,0.00,0.00,16,7.07,7.00,5.55,-1.39,0.64,201,0.00
753007,14.87,0.13,1246,0.00,0.00,16,7.07,7.00,5.65,-1.39,0.64,201,0.00
753195,14.81,0.13,1239,0.00,0.00,16,7.07,7.50,5.55,-1.39,0.64,201,0.00
753398,14.74,0.13,1238,0.00,0.00,16,7.07,7.00,5.59,-1.39,0.64,201,0.00
753589,14.70,0.13,1250,0.00,0.00,16,7.07,6.00,5.52,-1.39,0.64,201,0.00
753776,14.69,0.14,1244,0.00,0.00,16,7.07,6.50,5.62,-1.39,0.64,201,0.00
753979,14.69,0.13,1262,0.00,0.00,16,7.07,4.50,5.59,-1.39,0.64,201,0.00
754167,14.69,0.13,1254,0.00,0.00,16,7.07,6.00,5.52,-1.39,0.64,201,0.00
754354,14.65,0.14,1248,0.00,0.00,16,7.07,6.00,5.81,-1.39,0.66,201,0.00
754542,14.67,0.17,1261,0.00,0.00,16,8.83,7.00,7.14,-1.39,0.70,201,0.00
754745,14.26,0.19,1326,0.00,0.00,16,13.75,12.00,7.90,-1.39,0.74,201,0.00
754932,13.71,0.21,1384,0.00,0.00,16,21.84,20.00,9.40,-1.39,0.78,201,0.00
755120,13.54,0.23,1478,0.00,0.00,16,28.52,28.00,11.19,-1.39,0.82,201,0.00
755312,13.90,0.26,1536,0.00,0.00,16,29.57,28.50,13.45,-1.39,0.84,201,0.00
755499,13.62,0.28,1532,0.00,0.00,16,30.27,29.50,14.09,-1.39,0.84,201,0.00
755687,13.65,0.29,1514,0.00,0.00,16,30.62,29.50,14.53,-1.39,0.86,199,0.00
755890,13.72,0.30,1484,0.00,0.00,16,30.62,30.00,14.86,-1.39,0.86,199,0.00
756077,13.71,0.30,1482,0.00,0.00,16,30.62,30.50,15.05,-1.39,0.86,199,0.00
756265,13.68,0.31,1490,0.00,0.00,16,31.33,30.50,15.19,-1.39,0.86,199,0.00
756452,13.86,0.30,1515,0.00,0.00,16,30.98,30.50,15.33,-1.39,0.86,199,0.00
756640,14.08,0.31,1526,0.00,0.00,16,31.33,30.50,15.55,-1.39,0.86,199,0.00
756843,14.11,0.29,1548,0.00,0.00,16,31.68,30.50,15.55,-1.39,0.80,199,0.00
757030,13.99,0.16,1927,0.00,0.00,16,17.97,20.00,7.06,-1.39,0.64,199,0.00
757218,14.67,0.11,1983,0.00,0.00,16,3.55,3.50,6.55,-1.39,0.64,199,0.00
757410,16.60,0.14,1686,0.00,0.00,16,6.02,13.50,7.14,-1.39,0.64,199,0.00
757597,22.38,0.16,1388,0.00,0.00,16,6.72,14.50,7.26,-1.39,0.64,199,0.00
757800,23.55,0.16,1256,0.00,0.00,16,6.72,14.00,7.06,-1.39,0.64,199,0.00
757988,23.58,0.14,1365,0.00,0.00,16,6.72,2.50,6.48,-1.39,0.64,199,0.00
758176,17.52,0.14,1342,0.00,0.00,16,6.72,5.50,6.37,-1.39,0.64,199,0.00
758363,15.35,0.15,1356,0.00,0.00,16,6.72,5.50,6.55,-1.39,0.64,199,0.00
758550,15.00,0.14,1372,0.00,0.00,16,6.72,3.00,6.44,-1.39,0.64,199,0.00
758753,14.40,0.14,1366,0.00,0.00,16,6.72,4.50,6.11,-1.39,0.64,199,0.00
758944,14.18,0.14,1347,0.00,0.00,16,6.72,6.50,6.18,-1.39,0.64,199,0.00
759132,14.26,0.14,1338,0.00,0.00,16,6.72,8.00,6.11,-1.39,0.64,199,0.00
759319,14.54,0.13,1328,0.00,0.00,16,6.72,7.00,5.85,-1.39,0.64,199,0.00
759509,14.74,0.13,1316,0.00,0.00,16,6.72,7.50,5.91,-1.39,0.64,199,0.00
759701,14.87,0.13,1326,0.00,0.00,16,6.72,8.50,5.81,-1.39,0.64,199,0.00
759894,14.79,0.13,1280,0.00,0.00,16,6.72,11.50,5.78,-1.39,0.64,199,0.00
760081,14.79,0.14,1256,0.00,0.00,16,7.07,13.00,5.91,-1.39,0.64,199,0.00
760284,14.87,0.14,1257,0.00,0.00,16,6.72,11.50,5.74,-1.39,0.64,199,0.00
760472,14.72,0.13,1270,0.00,0.00,16,6.72,8.50,5.65,-1.39,0.64,199,0.00
760659,14.35,0.13,1273,0.00,0.00,16,6.72,7.50,5.65,-1.39,0.64,199,0.00
760847,14.37,0.13,1274,0.00,0.00,16,7.07,7.00,5.65,-1.39,0.64,199,0.00
761050,14.52,0.13,1262,0.00,0.00,16,7.07,7.00,5.59,-1.39,0.64,199,0.00
761242,14.59,0.14,1257,0.00,0.00,16,7.07,9.00,5.65,-1.39,0.64,199,0.00
761429,14.70,0.14,1260,0.00,0.00,16,7.07,9.00,5.81,-1.39,0.66,199,0.00
761617,14.61,0.16,1255,0.00,0.00,16,7.07,8.00,6.15,-1.39,0.68,199,0.00
761804,14.45,0.17,1278,0.00,0.00,16,9.88,9.00,7.14,-1.39,0.70,199,0.00
761992,14.11,0.17,1325,0.00,0.00,16,14.10,13.00,7.54,-1.39,0.72,199,0.00
762195,13.93,0.18,1390,0.00,0.00,16,19.38,16.50,8.36,-1.39,0.72,199,0.00
762382,14.01,0.18,1411,0.00,0.00,16,25.35,22.00,8.69,-1.39,0.74,199,0.00
762570,13.90,0.19,1417,0.00,0.00,16,25.70,25.00,9.09,-1.39,0.74,199,0.00
762757,13.73,0.20,1377,0.00,0.00,16,24.65,24.50,9.22,-1.39,0.74,201,0.00
