Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
205725,23.93,0.15,1457,0.00,0.00,16,5.66,13.00,7.21,-1.39,0.68,194,0.00
205928,23.75,0.15,1427,0.00,0.00,16,5.66,13.50,6.99,-1.39,0.68,194,0.00
206116,23.79,0.15,1410,0.00,0.00,16,5.66,13.50,7.06,-1.39,0.68,194,0.00
206303,24.00,0.15,1400,0.00,0.00,16,5.66,7.50,7.10,-1.39,0.68,194,0.00
206491,23.70,0.16,1357,0.00,0.00,16,5.66,13.00,6.95,-1.39,0.68,194,0.00
206678,18.44,0.16,1396,0.00,0.00,16,5.66,12.00,7.03,-1.39,0.68,194,0.00
206881,15.75,0.15,1396,0.00,0.00,16,5.66,11.50,7.06,-1.39,0.68,194,0.00
207069,15.30,0.15,1374,0.00,0.00,16,5.66,7.00,6.99,-1.39,0.68,194,0.00
207259,15.00,0.15,1370,0.00,0.00,16,5.66,8.00,7.06,-1.39,0.68,194,0.00
207446,14.96,0.15,1386,0.00,0.00,16,5.66,6.50,6.99,-1.39,0.68,194,0.00
207638,14.81,0.15,1377,0.00,0.00,16,5.66,6.00,7.06,-1.39,0.68,194,0.00
207825,14.79,0.15,1390,0.00,0.00,16,5.66,5.00,7.03,-1.39,0.68,194,0.00
208028,14.79,0.15,1370,0.00,0.00,16,5.66,7.00,6.84,-1.39,0.68,194,0.00
208216,14.67,0.15,1373,0.00,0.00,16,5.66,6.00,6.84,-1.39,0.68,194,0.00
208407,14.76,0.14,1370,0.00,0.00,16,5.66,7.00,6.51,-1.39,0.66,194,0.00
208610,14.76,0.14,1348,0.00,0.00,16,5.66,8.00,6.11,-1.39,0.66,194,0.00
208797,14.74,0.13,1347,0.00,0.00,16,5.66,6.00,5.91,-1.39,0.64,194,0.00
208985,14.70,0.13,1331,0.00,0.00,16,6.37,7.50,5.87,-1.39,0.64,194,0.00
209177,14.82,0.13,1333,0.00,0.00,16,6.37,8.00,5.65,-1.39,0.64,194,0.00
209369,14.79,0.13,1338,0.00,0.00,16,6.37,7.00,5.78,-1.39,0.64,194,0.00
209557,14.82,0.13,1320,0.00,0.00,16,6.37,11.00,5.65,-1.39,0.64,194,0.00
209744,14.81,0.13,1315,0.00,0.00,16,6.37,8.00,5.62,-1.39,0.64,194,0.00
209947,14.72,0.13,1286,0.00,0.00,16,6.72,10.50,5.59,-1.39,0.64,194,0.00
210135,14.69,0.13,1296,0.00,0.00,16,6.72,8.50,5.59,-1.39,0.64,194,0.00
210322,14.84,0.13,1285,0.00,0.00,16,6.72,9.00,5.46,-1.39,0.64,194,0.00
210510,14.81,0.13,1261,0.00,0.00,16,7.07,11.00,5.46,-1.39,0.64,194,0.00
210713,14.81,0.13,1252,0.00,0.00,16,7.07,10.50,5.49,-1.39,0.64,194,0.00
210900,14.81,0.13,1236,0.00,0.00,16,7.07,11.50,5.52,-1.39,0.64,194,0.00
211088,14.81,0.13,1238,0.00,0.00,16,7.07,10.50,5.46,-1.39,0.64,194,0.00
211276,14.97,0.13,1238,0.00,0.00,16,7.07,10.00,5.46,-1.39,0.64,194,0.00
211463,14.97,0.13,1238,0.00,0.00,16,7.07,9.50,5.46,-1.39,0.64,194,0.00
211666,14.87,0.13,1221,0.00,0.00,16,7.07,10.00,5.46,-1.39,0.64,194,0.00
211854,14.78,0.13,1234,0.00,0.00,16,7.07,6.50,5.52,-1.39,0.64,194,0.00
212046,14.77,0.13,1224,0.00,0.00,16,7.07,9.00,5.46,-1.39,0.64,194,0.00
212234,14.72,0.14,1214,0.00,0.00,16,7.07,9.50,5.49,-1.39,0.64,194,0.00
212421,14.65,0.14,1217,0.00,0.00,16,7.07,8.50,5.52,-1.39,0.64,194,0.00
212608,14.60,0.14,1204,0.00,0.00,16,7.07,9.50,5.65,-1.39,0.64,194,0.00
212811,14.61,0.14,1222,0.00,0.00,16,7.07,7.00,5.65,-1.39,0.64,194,0.00
212999,14.60,0.14,1215,0.00,0.00,16,7.07,7.50,5.68,-1.39,0.64,194,0.00
213187,14.63,0.14,1220,0.00,0.00,16,7.07,7.00,5.74,-1.39,0.64,194,0.00
213374,14.72,0.14,1231,0.00,0.00,16,7.07,6.50,5.74,-1.39,0.64,194,0.00
213577,14.79,0.14,1234,0.00,0.00,16,7.07,7.00,5.79,-1.39,0.64,194,0.00
213765,14.77,0.14,1236,0.00,0.00,16,7.07,6.50,5.78,-1.39,0.64,194,0.00
213952,14.81,0.14,1222,0.00,0.00,16,7.07,7.00,5.81,-1.39,0.64,194,0.00
214144,14.84,0.14,1225,0.00,0.00,16,7.07,7.00,5.78,-1.39,0.64,194,0.00
214332,14.77,0.14,1226,0.00,0.00,16,7.07,7.00,5.78,-1.39,0.64,194,0.00
214535,14.84,0.14,1224,0.00,0.00,16,7.07,7.00,5.78,-1.39,0.64,194,0.00
214711,14.81,0.14,1230,0.00,0.00,16,7.07,6.50,5.81,-1.39,0.64,194,0.00
214914,14.81,0.14,1230,0.00,0.00,16,7.07,7.00,5.85,-1.39,0.64,194,0.00
215105,14.83,0.14,1222,0.00,0.00,16,7.07,7.50,5.85,-1.39,0.64,194,0.00
215293,14.81,0.14,1230,0.00,0.00,16,7.07,7.00,5.91,-1.39,0.64,194,0.00
215480,14.79,0.14,1238,0.00,0.00,16,7.07,6.00,5.85,-1.39,0.64,194,0.00
215668,14.77,0.14,1226,0.00,0.00,16,7.07,8.00,5.91,-1.39,0.64,194,0.00
215871,14.79,0.14,1231,0.00,0.00,16,7.07,7.00,5.85,-1.39,0.64,194,0.00
216058,14.76,0.14,1239,0.00,0.00,16,7.07,7.00,5.78,-1.39,0.64,194,0.00
216246,14.74,0.14,1230,0.00,0.00,16,10.59,10.50,5.91,-1.39,0.64,194,0.00
216437,14.72,0.14,1257,0.00,0.00,16,10.23,6.50,5.91,-1.39,0.64,194,0.00
216624,14.72,0.14,1265,0.00,0.00,16,10.23,7.50,5.85,-1.39,0.64,194,0.00
216812,14.67,0.14,1271,0.00,0.00,16,10.23,7.50,5.78,-1.39,0.64,194,0.00
217015,14.81,0.14,1266,0.00,0.00,16,10.23,8.50,5.87,-1.39,0.64,194,0.00
217202,14.89,0.14,1267,0.00,0.00,16,10.23,9.00,5.78,-1.39,0.64,194,0.00
217390,14.79,0.13,1270,0.00,0.00,16,10.23,9.00,5.72,-1.39,0.64,194,0.00
217577,14.69,0.13,1267,0.00,0.00,16,10.23,9.50,5.68,-1.39,0.64,194,0.00
217780,14.65,0.13,1282,0.00,0.00,16,10.23,9.50,5.74,-1.39,0.64,194,0.00
217968,14.72,0.13,1269,0.00,0.00,16,10.23,10.50,5.59,-1.39,0.64,194,0.00
218155,14.74,0.14,1268,0.00,0.00,16,10.23,9.00,5.65,-1.39,0.64,194,0.00
218343,14.72,0.13,1268,0.00,0.00,16,10.23,9.00,5.59,-1.39,0.64,194,0.00
218537,14.67,0.13,1269,0.00,0.00,16,10.23,9.50,5.65,-1.39,0.64,194,0.00
218724,14.64,0.13,1270,0.00,0.00,16,10.23,10.00,5.55,-1.39,0.64,194,0.00
218927,14.58,0.13,1270,0.00,0.00,16,10.23,9.50,5.52,-1.39,0.64,194,0.00
219115,14.56,0.13,1261,0.00,0.00,16,10.23,10.50,5.52,-1.39,0.64,194,0.00
219303,14.74,0.13,1250,0.00,0.00,16,10.59,12.00,5.46,-1.39,0.64,194,0.00
219490,14.79,0.13,1248,0.00,0.00,16,10.59,11.50,5.52,-1.39,0.64,194,0.00
219693,14.81,0.13,1262,0.00,0.00,16,10.23,10.00,5.40,-1.39,0.64,194,0.00
219880,14.76,0.13,1254,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,194,0.00
220073,14.65,0.13,1249,0.00,0.00,16,10.59,11.00,5.49,-1.39,0.64,194,0.00
220255,14.74,0.13,1248,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,194,0.00
220443,14.74,0.13,1248,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,194,0.00
220646,14.69,0.13,1245,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
220838,14.74,0.13,1250,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,194,0.00
221025,14.70,0.13,1246,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
221214,14.53,0.13,1248,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,194,0.00
221401,14.46,0.13,1244,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
221592,14.56,0.13,1234,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,194,0.00
221795,14.62,0.13,1241,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,194,0.00
221983,14.72,0.13,1233,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,194,0.00
222170,14.69,0.13,1234,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,194,0.00
222358,14.65,0.13,1242,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,194,0.00
222545,14.69,0.13,1233,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,194,0.00
222748,14.60,0.13,1236,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,194,0.00
222936,14.67,0.13,1233,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,194,0.00
223123,14.56,0.13,1234,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
223311,14.60,0.13,1238,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,194,0.00
223514,14.60,0.13,1224,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,194,0.00
223701,14.60,0.13,1240,0.00,0.00,16,10.59,9.00,5.40,-1.39,0.64,196,0.00
223889,14.58,0.13,1238,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,196,0.00
224076,14.56,0.13,1238,0.00,0.00,16,10.59,8.50,5.46,-1.39,0.64,196,0.00
224279,14.65,0.13,1230,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,196,0.00
224467,14.70,0.13,1236,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,196,0.00
224654,14.73,0.13,1236,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
224842,14.67,0.13,1236,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,196,0.00
225045,14.63,0.13,1244,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,196,0.00
225232,14.61,0.13,1235,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,196,0.00
225420,14.65,0.13,1239,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,196,0.00
225607,14.67,0.13,1231,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,196,0.00
225795,14.67,0.13,1238,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
225998,14.66,0.13,1226,0.00,0.00,16,10.59,11.50,5.43,-1.39,0.64,196,0.00
226186,14.76,0.13,1232,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,196,0.00
226373,14.81,0.13,1237,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
226576,14.76,0.13,1230,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,196,0.00
226764,14.72,0.13,1234,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,196,0.00
226951,14.72,0.13,1241,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
227139,14.74,0.13,1230,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,196,0.00
227329,14.65,0.13,1230,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,196,0.00
227517,14.63,0.13,1236,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,196,0.00
227705,14.67,0.13,1234,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
227908,14.62,0.13,1230,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,196,0.00
228095,14.65,0.13,1232,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
228283,14.63,0.13,1230,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
228471,14.65,0.13,1236,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
228663,14.76,0.13,1235,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,196,0.00
228866,14.89,0.13,1236,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,196,0.00
229053,14.77,0.13,1226,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
229241,14.65,0.13,1237,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
229428,14.70,0.13,1214,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
229631,14.69,0.13,1228,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,196,0.00
229822,14.74,0.13,1221,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,196,0.00
230010,14.81,0.13,1232,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
230197,14.79,0.13,1223,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,196,0.00
230385,14.81,0.13,1228,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,196,0.00
230588,14.79,0.13,1248,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,196,0.00
230775,14.74,0.13,1244,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,196,0.00
230963,14.66,0.13,1238,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,196,0.00
231150,14.68,0.13,1244,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,196,0.00
231354,14.65,0.13,1249,0.00,0.00,16,10.59,9.00,5.30,-1.39,0.64,196,0.00
231542,14.65,0.13,1234,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,198,0.00
231729,14.74,0.13,1243,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,198,0.00
231917,14.74,0.13,1238,0.00,0.00,16,10.59,9.00,5.40,-1.39,0.64,198,0.00
232120,14.69,0.13,1236,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,198,0.00
232307,14.69,0.13,1236,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
232495,14.79,0.13,1232,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,198,0.00
232682,14.95,0.13,1251,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,198,0.00
232885,15.11,0.13,1247,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,198,0.00
233073,15.19,0.13,1252,0.00,0.00,16,10.59,9.00,5.43,-1.39,0.64,198,0.00
233260,15.05,0.13,1242,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,198,0.00
233448,14.85,0.13,1254,0.00,0.00,16,10.23,9.50,5.40,-1.39,0.64,198,0.00
233635,14.74,0.13,1249,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,198,0.00
233838,14.72,0.13,1246,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,198,0.00
234026,14.68,0.13,1256,0.00,0.00,16,10.23,9.50,5.40,-1.39,0.64,198,0.00
234213,14.56,0.13,1257,0.00,0.00,16,10.59,9.00,5.40,-1.39,0.64,198,0.00
234416,14.55,0.13,1254,0.00,0.00,16,10.23,8.50,5.36,-1.39,0.64,198,0.00
234593,14.64,0.13,1256,0.00,0.00,16,10.23,9.00,5.43,-1.39,0.64,198,0.00
234796,14.58,0.13,1264,0.00,0.00,16,10.23,8.50,5.36,-1.39,0.64,198,0.00
234984,14.62,0.13,1260,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,198,0.00
235171,14.65,0.13,1254,0.00,0.00,16,10.23,10.50,5.33,-1.39,0.64,198,0.00
235359,14.74,0.13,1267,0.00,0.00,16,10.59,9.00,5.36,-1.39,0.64,198,0.00
235546,14.67,0.13,1253,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,198,0.00
235749,14.65,0.13,1251,0.00,0.00,16,10.23,11.00,5.36,-1.39,0.64,198,0.00
235937,14.65,0.13,1250,0.00,0.00,16,10.59,11.00,5.43,-1.39,0.64,198,0.00
236124,14.63,0.15,1256,0.00,0.00,16,10.23,10.00,5.87,-1.39,0.66,198,0.00
236312,14.72,0.15,1282,0.00,0.00,16,10.23,7.50,6.55,-1.39,0.68,198,0.00
236515,14.58,0.15,1280,0.00,0.00,16,10.23,6.50,6.51,-1.39,0.68,198,0.00
236702,14.39,0.17,1271,0.00,0.00,16,12.70,11.50,7.26,-1.39,0.70,198,0.00
236890,14.15,0.18,1298,0.00,0.00,16,16.21,15.00,7.57,-1.39,0.70,198,0.00
237077,14.01,0.17,1359,0.00,0.00,16,20.08,19.00,7.94,-1.39,0.72,198,0.00
237265,14.03,0.17,1446,0.00,0.00,16,24.65,23.50,8.31,-1.39,0.72,198,0.00
237468,14.23,0.17,1503,0.00,0.00,16,26.76,26.00,8.36,-1.39,0.72,198,0.00
237655,14.30,0.17,1517,0.00,0.00,16,26.76,26.50,8.39,-1.39,0.72,198,0.00
237843,14.64,0.17,1514,0.00,0.00,16,27.11,26.50,8.60,-1.39,0.72,198,0.00
238030,14.56,0.17,1524,0.00,0.00,16,27.11,26.50,8.56,-1.39,0.72,198,0.00
238225,14.30,0.15,1519,0.00,0.00,16,21.84,20.00,7.07,-1.39,0.64,198,0.00
238412,14.58,0.13,1534,0.00,0.00,16,8.48,5.00,6.40,-1.39,0.64,198,0.00
238600,14.72,0.13,1482,0.00,0.00,16,6.37,7.00,6.48,-1.39,0.64,198,0.00
238803,14.42,0.12,1464,0.00,0.00,16,6.37,10.50,5.68,-1.39,0.64,198,0.00
238990,14.16,0.12,1415,0.00,0.00,16,6.72,12.00,5.78,-1.39,0.64,198,0.00
239178,14.21,0.12,1396,0.00,0.00,16,6.72,13.50,5.59,-1.39,0.64,198,0.00
239381,14.58,0.12,1368,0.00,0.00,16,6.72,14.00,5.49,-1.39,0.64,199,0.00
239568,14.92,0.12,1352,0.00,0.00,16,6.72,14.00,5.46,-1.39,0.64,199,0.00
239756,15.11,0.12,1328,0.00,0.00,16,6.72,13.50,5.40,-1.39,0.64,199,0.00
239943,15.21,0.13,1278,0.00,0.00,16,6.72,14.50,5.40,-1.39,0.64,199,0.00
240147,15.05,0.12,1298,0.00,0.00,16,6.72,12.00,5.27,-1.39,0.64,199,0.00
240335,14.82,0.12,1292,0.00,0.00,16,6.72,11.50,5.27,-1.39,0.64,199,0.00
240523,14.67,0.12,1270,0.00,0.00,16,6.72,12.00,5.30,-1.39,0.64,199,0.00
240710,14.62,0.12,1253,0.00,0.00,16,7.07,13.00,5.14,-1.39,0.64,199,0.00
240897,14.51,0.12,1242,0.00,0.00,16,7.07,12.50,5.14,-1.39,0.64,199,0.00
241101,14.60,0.12,1235,0.00,0.00,16,7.07,12.50,5.14,-1.39,0.64,199,0.00
241288,14.74,0.12,1230,0.00,0.00,16,7.07,11.50,5.17,-1.39,0.64,199,0.00
241476,14.79,0.13,1213,0.00,0.00,16,7.07,11.50,5.14,-1.39,0.64,199,0.00
241663,14.69,0.13,1208,0.00,0.00,16,7.07,11.50,5.21,-1.39,0.64,199,0.00
241866,14.53,0.13,1200,0.00,0.00,16,7.07,11.50,5.30,-1.39,0.64,199,0.00
242054,14.35,0.14,1201,0.00,0.00,16,7.07,10.00,5.46,-1.39,0.64,199,0.00
242241,14.25,0.14,1213,0.00,0.00,16,7.07,7.00,5.55,-1.39,0.64,199,0.00
242429,14.18,0.14,1216,0.00,0.00,16,7.07,6.50,5.68,-1.39,0.64,199,0.00
242632,14.37,0.14,1210,0.00,0.00,16,10.59,8.00,5.78,-1.39,0.64,199,0.00
242824,14.46,0.14,1240,0.00,0.00,16,10.59,7.50,5.78,-1.39,0.64,199,0.00
243011,14.63,0.14,1235,0.00,0.00,16,10.59,9.50,5.81,-1.39,0.64,199,0.00
243199,14.77,0.14,1245,0.00,0.00,16,10.59,9.00,5.81,-1.39,0.64,199,0.00
243387,14.87,0.14,1251,0.00,0.00,16,10.59,9.00,5.74,-1.39,0.64,199,0.00
243574,14.82,0.14,1245,0.00,0.00,16,10.23,9.00,5.81,-1.39,0.64,199,0.00
243777,14.87,0.14,1250,0.00,0.00,16,10.59,10.00,5.74,-1.39,0.64,199,0.00
243965,14.79,0.14,1247,0.00,0.00,16,10.23,8.00,5.72,-1.39,0.64,199,0.00
244152,14.73,0.14,1252,0.00,0.00,16,10.23,9.00,5.65,-1.39,0.64,199,0.00
244340,14.72,0.14,1258,0.00,0.00,16,10.23,9.50,5.74,-1.39,0.64,199,0.00
244543,14.81,0.14,1263,0.00,0.00,16,10.59,9.00,5.65,-1.39,0.64,199,0.00
244730,14.77,0.14,1262,0.00,0.00,16,10.59,9.00,5.68,-1.39,0.64,199,0.00
244922,14.74,0.13,1267,0.00,0.00,16,10.23,8.50,5.68,-1.39,0.64,199,0.00
245110,14.60,0.13,1264,0.00,0.00,16,10.23,8.00,5.59,-1.39,0.64,199,0.00
245313,14.67,0.14,1255,0.00,0.00,16,10.59,10.50,5.65,-1.39,0.64,199,0.00
245500,14.72,0.13,1260,0.00,0.00,16,10.23,10.00,5.59,-1.39,0.64,199,0.00
245688,14.72,0.13,1251,0.00,0.00,16,10.59,11.00,5.49,-1.39,0.64,199,0.00
245875,14.59,0.13,1247,0.00,0.00,16,10.59,11.00,5.55,-1.39,0.64,199,0.00
246078,14.77,0.13,1254,0.00,0.00,16,10.23,9.50,5.40,-1.39,0.64,199,0.00
246266,14.79,0.13,1243,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,199,0.00
246453,14.95,0.13,1248,0.00,0.00,16,10.59,10.50,5.55,-1.39,0.64,199,0.00
246641,14.92,0.13,1268,0.00,0.00,16,10.23,9.00,5.52,-1.39,0.64,199,0.00
246828,14.84,0.13,1269,0.00,0.00,16,10.23,9.50,5.52,-1.39,0.64,201,0.00
247031,14.74,0.13,1276,0.00,0.00,16,10.23,8.00,5.40,-1.39,0.64,201,0.00
247219,14.67,0.13,1248,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,201,0.00
247406,14.63,0.13,1261,0.00,0.00,16,10.23,9.50,5.46,-1.39,0.64,201,0.00
247594,14.74,0.13,1259,0.00,0.00,16,10.23,10.00,5.33,-1.39,0.64,201,0.00
247781,14.60,0.15,1261,0.00,0.00,16,10.23,9.50,6.26,-1.39,0.68,201,0.00
247974,14.44,0.15,1282,0.00,0.00,16,10.23,8.00,6.37,-1.39,0.68,201,0.00
248161,14.10,0.18,1236,0.00,0.00,16,12.34,11.50,7.21,-1.39,0.70,201,0.00
248364,13.96,0.24,1131,0.00,0.00,16,16.56,15.50,7.94,-1.08,0.76,201,0.00
248552,13.09,0.32,1157,0.00,0.00,16,27.46,24.50,11.05,-1.39,0.84,201,0.00
248739,11.84,0.29,1456,0.00,0.00,16,30.98,30.00,14.86,-1.39,0.86,201,0.00
248927,13.68,0.27,1835,0.00,0.00,16,37.66,37.00,16.51,-1.39,0.88,201,0.00
249130,14.15,0.27,2011,0.00,0.00,16,40.12,39.00,18.02,-1.39,0.90,201,0.00
249317,14.28,0.28,2037,0.00,0.00,16,40.12,40.00,18.80,-1.70,0.92,201,0.00
249505,13.42,0.30,1971,0.00,0.00,16,38.71,38.50,19.51,-1.39,0.94,201,0.00
249692,13.64,0.31,1939,0.00,0.00,16,38.36,38.00,20.17,-1.39,0.94,201,0.00
249895,13.79,0.32,1910,0.00,0.00,16,38.36,38.00,19.90,-1.39,0.96,201,0.00
250083,14.01,0.32,1916,0.00,0.00,16,38.71,38.00,20.84,-1.39,0.96,201,0.00
250270,13.97,0.33,1932,0.00,0.00,16,38.71,38.00,20.94,-1.39,0.96,201,0.00
250458,13.92,0.35,1880,0.00,0.00,16,38.01,37.50,21.11,-1.39,0.96,201,0.00
250645,13.76,0.35,1771,0.00,0.00,16,37.66,36.50,21.03,-1.08,0.98,201,0.00
250848,13.99,0.33,1988,0.00,0.00,16,40.12,39.00,21.20,-1.08,0.98,201,0.00
251036,14.18,0.32,2134,0.00,0.00,16,42.58,41.50,23.07,-1.08,1.00,201,0.00
251223,14.49,0.33,2282,0.00,0.00,16,43.63,42.50,24.99,-1.08,1.02,201,0.00
251411,14.18,0.34,2486,0.00,0.00,16,43.63,43.00,27.87,-1.08,1.04,201,0.00
251602,14.01,0.34,2608,0.00,0.00,16,42.93,42.50,29.47,-1.39,1.04,201,0.00
251805,13.61,0.33,2783,0.00,0.00,16,42.58,42.00,31.36,-2.01,1.04,201,0.00
251981,13.62,0.32,2944,0.00,0.00,16,42.93,42.50,31.37,-2.01,1.04,201,3.14
252184,12.82,0.20,3018,0.00,0.00,16,36.25,43.50,13.69,-3.25,0.64,201,1.57
252372,11.19,0.12,2916,0.00,0.00,16,9.18,16.50,11.66,-4.18,0.64,201,0.00
252559,12.93,0.14,2737,0.00,0.00,16,3.91,4.00,12.59,-4.18,0.64,201,0.00
252747,17.36,0.15,2408,0.00,0.00,16,3.20,3.00,11.45,-2.94,0.64,201,0.00
252950,23.86,0.14,2128,0.00,0.00,16,2.85,2.50,10.78,-2.01,0.64,201,0.00
253137,23.66,0.14,1815,0.00,0.00,16,4.96,13.00,7.70,-1.39,0.64,201,0.00
253325,23.79,0.16,1529,0.00,0.00,16,6.72,14.50,7.54,-1.39,0.64,201,0.00
253512,23.80,0.18,1221,0.00,0.00,16,7.07,15.00,7.14,-1.08,0.64,201,0.00
253703,23.62,0.16,1338,0.00,0.00,16,6.72,3.00,6.95,-1.39,0.68,201,0.00
253891,21.06,0.17,1417,0.00,0.00,16,10.59,9.00,8.23,-1.39,0.72,201,0.00
254094,15.03,0.16,1634,0.00,0.00,16,16.56,14.00,8.36,-1.39,0.72,201,0.00
254281,14.92,0.14,1842,0.00,0.00,16,24.65,22.50,8.73,-1.39,0.74,201,0.00
254469,15.16,0.15,1780,0.00,0.00,16,31.33,30.50,9.09,-1.39,0.74,201,0.00
254661,14.92,0.14,1749,0.00,0.00,16,29.92,30.00,9.04,-1.39,0.74,201,0.00
254864,14.65,0.16,1764,0.00,0.00,16,31.68,30.50,9.44,-1.39,0.74,201,0.00
255051,14.87,0.16,1770,0.00,0.00,16,30.98,30.50,9.04,-1.39,0.74,201,0.00
255244,14.13,0.16,1768,0.00,0.00,16,31.33,30.50,9.44,-1.39,0.74,201,0.00
255431,14.38,0.15,1780,0.00,0.00,16,30.98,30.00,8.78,-1.39,0.74,201,0.00
255619,14.60,0.15,1803,0.00,0.00,16,31.33,30.50,9.13,-1.39,0.74,201,0.00
255806,14.65,0.16,1795,0.00,0.00,16,31.68,31.00,9.13,-1.39,0.74,201,0.00
256009,14.81,0.16,1790,0.00,0.00,16,32.03,31.00,9.39,-1.39,0.74,201,0.00
256197,14.76,0.15,1793,0.00,0.00,16,31.68,31.00,9.09,-1.39,0.74,201,0.00
256384,14.79,0.16,1822,0.00,0.00,16,32.03,32.00,9.70,-1.39,0.74,201,0.00
256587,14.75,0.15,1828,0.00,0.00,16,32.03,31.50,9.31,-1.39,0.74,201,0.00
256775,14.17,0.15,1839,0.00,0.00,16,32.03,31.50,9.18,-1.39,0.74,201,0.00
256967,14.74,0.16,1851,0.00,0.00,16,32.73,32.00,9.66,-1.39,0.76,203,0.00
257154,14.97,0.16,1854,0.00,0.00,16,33.09,32.00,9.97,-1.39,0.78,203,0.00
