Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
506112,-2.34,14.24,0.11,0.00,1.49,0.00,4.64,3.64,0.00,-1.18,0.00,190,1001
506315,-0.78,14.70,0.13,0.00,1.87,0.00,4.79,4.24,0.00,-1.18,0.00,190,972
506518,0.78,15.27,0.11,0.00,1.75,0.00,4.93,3.76,0.00,-1.18,0.00,190,1024
506721,-2.34,14.36,0.11,0.00,1.71,0.00,4.79,3.94,0.00,-1.18,0.00,190,1009
506924,-2.34,14.01,0.12,0.00,1.70,0.00,4.79,3.84,0.00,-1.18,0.00,190,996
507112,0.00,14.81,0.12,0.00,1.89,0.00,4.93,4.11,0.00,-1.18,0.00,190,1002
507315,0.00,15.04,0.11,0.00,1.74,0.00,4.93,3.86,0.00,-1.18,0.00,190,1025
507518,-3.91,14.01,0.12,0.00,1.74,0.00,4.79,4.00,0.00,-1.18,0.00,190,1019
507721,-3.12,14.01,0.12,0.00,1.72,0.00,4.79,4.02,0.00,-1.18,0.00,190,1010
507924,-1.56,14.70,0.12,0.00,1.73,0.00,4.79,4.02,0.00,-1.18,0.00,190,1011
508111,-1.56,14.70,0.11,0.00,1.73,0.00,4.79,3.94,0.00,-1.18,0.00,190,1014
508315,-2.34,14.47,0.12,0.00,1.71,0.00,4.79,3.66,0.00,-1.18,0.00,190,1000
508518,-1.56,14.70,0.13,0.00,1.90,0.00,4.93,4.33,0.00,-1.18,0.00,190,989
508721,-0.78,14.93,0.11,0.00,1.76,0.00,4.93,3.91,0.00,-1.18,0.00,190,1029
508908,-3.91,13.78,0.12,0.00,1.74,0.00,4.79,3.91,0.00,-1.18,0.00,190,1022
509111,-3.12,14.36,0.12,0.00,1.73,0.00,4.79,4.13,0.00,-1.18,0.00,190,1015
509315,-0.78,15.04,0.11,0.00,1.72,0.00,4.79,3.84,0.00,-1.18,0.00,190,1005
509517,-1.56,14.81,0.11,0.00,1.71,0.00,4.79,3.78,0.00,-1.18,0.00,190,1004
509705,-1.56,14.81,0.12,0.00,1.71,0.00,4.79,3.91,0.00,-1.18,0.00,190,1004
509908,0.00,15.16,0.12,0.00,1.71,0.00,4.93,4.08,0.00,-1.18,0.00,190,1001
510111,0.00,15.27,0.11,0.00,1.74,0.00,4.79,3.81,0.00,-1.18,0.00,190,1018
510314,-0.78,14.81,0.11,0.00,1.72,0.00,4.79,3.64,0.00,-1.18,0.00,190,1009
510502,-0.78,14.70,0.13,0.00,1.86,0.00,4.93,4.13,0.00,-1.18,0.00,190,971
510705,0.78,15.39,0.11,0.00,1.75,0.00,5.08,3.77,0.00,-1.18,0.00,190,1027
510908,0.00,14.70,0.11,0.00,1.74,0.00,4.79,3.77,0.00,-1.18,0.00,190,1022
511111,0.00,14.70,0.12,0.00,1.72,0.00,4.79,4.08,0.00,-1.18,0.00,190,1005
511314,1.56,14.93,0.12,0.00,1.73,0.00,4.79,3.97,0.00,-1.18,0.00,190,1019
511502,1.56,15.04,0.11,0.00,1.75,0.00,4.79,3.91,0.00,-1.18,0.00,190,1022
511705,0.78,14.70,0.09,0.00,1.74,0.00,4.79,3.40,0.00,-1.18,0.00,190,1007
511908,0.78,14.59,0.14,0.00,2.17,0.00,4.79,4.44,0.00,-1.18,0.00,190,926
512111,2.34,15.04,0.13,0.00,1.93,0.00,5.37,4.41,0.00,-1.18,0.00,190,1004
512314,0.00,14.36,0.12,0.00,1.80,0.00,4.93,3.84,0.00,-1.18,0.00,190,1056
512502,-3.12,13.44,0.12,0.00,1.97,0.00,4.79,4.05,0.00,-1.18,0.00,190,1026
512705,-2.34,14.01,0.13,0.00,2.12,0.00,4.93,4.62,0.00,-1.18,0.00,190,993
512908,0.00,14.81,0.11,0.00,1.79,0.00,4.93,3.84,0.00,-1.18,0.00,190,1052
513111,-3.12,14.01,0.12,0.00,1.71,0.00,4.79,3.78,0.00,-1.18,0.00,190,1003
513299,-2.34,14.47,0.14,0.00,2.05,0.00,5.22,4.69,0.00,-1.18,0.00,190,962
513502,3.12,15.96,0.12,0.00,1.80,0.00,5.22,4.11,0.00,-1.18,0.00,190,1054
513705,-3.12,14.01,0.12,0.00,1.76,0.00,4.93,4.16,0.00,-1.18,0.00,190,1030
513908,-0.78,14.70,0.13,0.00,1.75,0.00,4.93,4.16,0.00,-1.18,0.00,190,1025
514111,0.78,15.27,0.12,0.00,1.78,0.00,4.93,4.24,0.00,-1.18,0.00,190,1045
514299,0.00,15.04,0.11,0.00,1.80,0.00,4.79,4.13,0.00,-1.18,0.00,190,1055
514506,-1.56,14.36,0.12,0.00,1.78,0.00,4.79,4.16,0.00,-1.18,0.00,190,1046
514709,-1.56,14.36,0.12,0.00,1.78,0.00,4.79,4.00,0.00,-1.18,0.00,190,1041
514912,-0.78,14.70,0.12,0.00,1.78,0.00,4.79,4.13,0.00,-1.18,0.00,190,1042
515100,-0.78,14.59,0.11,0.00,1.77,0.00,4.79,3.91,0.00,-1.18,0.00,190,1038
515303,-1.56,14.59,0.11,0.00,1.76,0.00,4.79,3.91,0.00,-1.18,0.00,190,1032
515511,-1.56,14.47,0.12,0.00,1.77,0.00,4.79,3.97,0.00,-1.18,0.00,190,1028
515698,-0.78,14.70,0.12,0.00,1.76,0.00,4.79,4.00,0.00,-1.18,0.00,190,1034
515917,-0.78,14.81,0.11,0.00,1.78,0.00,4.64,3.86,0.00,-1.18,0.00,190,1045
516109,-0.78,14.70,0.11,0.00,1.72,0.00,4.64,3.84,0.00,-1.18,0.00,190,1007
516312,-0.78,14.70,0.11,0.00,1.74,0.00,4.64,3.91,0.00,-1.18,0.00,190,1017
516500,-0.78,14.81,0.12,0.00,1.75,0.00,4.64,4.02,0.00,-1.18,0.00,190,1025
516703,0.00,14.81,0.11,0.00,1.74,0.00,4.64,3.58,0.00,-1.18,0.00,190,1020
516911,-0.78,14.70,0.11,0.00,1.69,0.00,4.64,3.54,0.00,-1.18,0.00,190,991
517114,0.00,14.81,0.13,0.00,1.89,0.00,4.93,4.19,0.00,-1.18,0.00,190,983
517301,0.78,14.93,0.12,0.00,1.77,0.00,4.79,3.86,0.00,-1.18,0.00,190,1038
517509,-3.12,14.24,0.11,0.00,1.75,0.00,4.64,3.91,0.00,-1.18,0.00,190,1026
517712,-2.34,14.24,0.12,0.00,1.74,0.00,4.64,4.00,0.00,-1.18,0.00,190,1019
517900,-0.78,14.59,0.12,0.00,1.73,0.00,4.64,3.78,0.00,-1.18,0.00,190,1015
518103,0.00,14.81,0.12,0.00,1.72,0.00,4.79,4.05,0.00,-1.18,0.00,190,1007
518306,-0.78,14.81,0.11,0.00,1.75,0.00,4.64,3.94,0.00,-1.18,0.00,190,1026
518509,-1.56,14.24,0.11,0.00,1.74,0.00,4.64,3.87,0.00,-1.18,0.00,190,1019
518697,-1.56,14.47,0.12,0.00,1.69,0.00,4.64,4.13,0.00,-1.18,0.00,190,991
518900,0.00,14.81,0.11,0.00,1.73,0.00,4.79,3.87,0.00,-1.18,0.00,190,1022
519103,-0.78,14.70,0.12,0.00,1.73,0.00,4.64,4.00,0.00,-1.18,0.00,190,1004
519306,-1.56,14.59,0.12,0.00,1.72,0.00,4.64,3.91,0.00,-1.18,0.00,190,1013
519509,-0.78,14.70,0.10,0.00,1.75,0.00,4.64,3.47,0.00,-1.18,0.00,190,1022
519697,-1.56,14.36,0.12,0.00,1.69,0.00,4.64,3.91,0.00,-1.18,0.00,190,992
519900,-0.78,14.59,0.12,0.00,1.73,0.00,4.79,4.00,0.00,-1.18,0.00,190,1016
520103,-0.78,14.47,0.11,0.00,1.78,0.00,4.79,3.81,0.00,-1.18,0.00,190,1041
520306,-2.34,14.24,0.11,0.00,1.52,0.00,4.64,3.58,0.00,-1.18,0.00,190,1016
520509,-1.56,14.70,0.13,0.00,1.67,0.00,4.79,4.00,0.00,-1.18,0.00,190,978
520697,0.00,15.04,0.12,0.00,1.76,0.00,4.79,3.97,0.00,-1.18,0.00,190,1032
520900,0.78,15.27,0.11,0.00,1.77,0.00,4.64,3.86,0.00,-1.18,0.00,190,1038
521103,-2.34,14.36,0.12,0.00,1.73,0.00,4.64,3.61,0.00,-1.18,0.00,190,1012
521306,-2.34,14.36,0.11,0.00,1.50,0.00,4.79,3.54,0.00,-1.18,0.00,190,1007
521509,-0.78,14.81,0.12,0.00,1.69,0.00,4.79,3.91,0.00,-1.18,0.00,190,992
521696,0.00,15.04,0.12,0.00,1.73,0.00,4.79,3.94,0.00,-1.18,0.00,190,1014
521899,0.00,15.04,0.11,0.00,1.74,0.00,4.64,3.86,0.00,-1.18,0.00,190,1020
522103,-0.78,14.70,0.12,0.00,1.72,0.00,4.64,4.02,0.00,-1.18,0.00,190,1008
522306,0.00,14.81,0.11,0.00,1.74,0.00,4.64,3.86,0.00,-1.18,0.00,190,1017
522493,-1.56,14.70,0.11,0.00,1.73,0.00,4.64,3.89,0.00,-1.18,0.00,190,1016
522696,-1.56,14.47,0.11,0.00,1.74,0.00,4.64,3.86,0.00,-1.18,0.00,190,1019
522899,-0.78,14.70,0.11,0.00,1.72,0.00,4.64,3.56,0.00,-1.18,0.00,190,1005
523102,0.00,14.93,0.12,0.00,1.70,0.00,4.64,3.74,0.00,-1.18,0.00,190,971
523290,0.78,14.93,0.12,0.00,1.70,0.00,4.93,4.05,0.00,-1.18,0.00,190,1016
523493,1.56,15.16,0.11,0.00,1.76,0.00,4.79,3.78,0.00,-1.18,0.00,190,1026
523696,-0.78,14.47,0.11,0.00,1.72,0.00,4.64,3.71,0.00,-1.18,0.00,190,1010
523899,-0.78,14.36,0.13,0.00,1.88,0.00,4.79,4.16,0.00,-1.18,0.00,190,981
524102,0.78,14.81,0.11,0.00,1.77,0.00,4.93,3.91,0.00,-1.18,0.00,190,1034
524305,0.00,14.70,0.11,0.00,1.75,0.00,4.64,3.78,0.00,-1.18,0.00,190,1024
524493,-0.78,14.47,0.12,0.00,1.73,0.00,4.64,4.08,0.00,-1.18,0.00,190,1013
524696,0.00,14.81,0.12,0.00,1.75,0.00,4.79,4.08,0.00,-1.18,0.00,190,1024
524900,0.00,14.70,0.11,0.00,1.76,0.00,4.64,3.86,0.00,-1.18,0.00,190,1030
525103,-2.34,13.90,0.12,0.00,1.74,0.00,4.64,4.02,0.00,-1.18,0.00,190,1020
525291,-1.56,14.36,0.12,0.00,1.73,0.00,4.64,3.97,0.00,-1.18,0.00,190,1012
525494,-0.78,14.70,0.12,0.00,1.76,0.00,4.64,4.00,0.00,-1.18,0.00,190,1028
525697,-1.56,14.36,0.11,0.00,1.76,0.00,4.64,4.11,0.00,-1.18,0.00,190,1030
525900,-1.56,14.47,0.11,0.00,1.74,0.00,4.64,3.94,0.00,-1.18,0.00,190,1020
526103,-1.56,14.36,0.12,0.00,1.75,0.00,4.64,3.97,0.00,-1.18,0.00,190,1023
526291,-1.56,14.36,0.12,0.00,1.75,0.00,4.64,3.97,0.00,-1.18,0.00,190,1026
526494,-2.34,14.59,0.11,0.00,1.74,0.00,4.64,3.86,0.00,-1.18,0.00,190,1018
526697,-2.34,14.47,0.12,0.00,1.73,0.00,4.64,3.97,0.00,-1.18,0.00,190,1014
526900,-2.34,14.36,0.11,0.00,1.73,0.00,4.64,3.86,0.00,-1.18,0.00,190,1016
527088,-2.34,14.47,0.12,0.00,1.73,0.00,4.64,3.86,0.00,-1.18,0.00,190,1007
527291,-2.34,14.36,0.12,0.00,1.70,0.00,4.64,4.05,0.00,-1.18,0.00,190,999
527498,-1.56,14.47,0.12,0.00,1.72,0.00,4.79,4.00,0.00,-1.18,0.00,190,1022
527701,-2.34,14.81,0.11,0.00,1.75,0.00,4.64,3.78,0.00,-1.18,0.00,190,1023
527888,-3.12,14.36,0.11,0.00,1.70,0.00,4.64,3.71,0.00,-1.18,0.00,190,999
528091,-1.56,14.70,0.12,0.00,1.70,0.00,4.79,4.05,0.00,-1.18,0.00,190,994
528294,-0.78,15.27,0.11,0.00,1.74,0.00,4.79,3.64,0.00,-1.18,0.00,190,1017
528497,-0.78,14.93,0.12,0.00,1.89,0.00,4.64,3.89,0.00,-1.18,0.00,190,984
528685,-0.78,14.93,0.12,0.00,1.72,0.00,4.93,3.97,0.00,-1.18,0.00,192,1007
528888,0.00,15.04,0.11,0.00,1.75,0.00,4.79,3.76,0.00,-1.18,0.00,192,1027
529096,-1.56,14.47,0.12,0.00,1.73,0.00,4.64,3.89,0.00,-1.18,0.00,192,1012
529292,-0.78,14.70,0.13,0.00,1.91,0.00,4.79,4.16,0.00,-1.18,0.00,192,995
529495,-0.78,14.81,0.11,0.00,1.73,0.00,4.79,3.91,0.00,-1.18,0.00,192,1015
529682,-1.56,14.36,0.11,0.00,1.74,0.00,4.64,3.74,0.00,-1.18,0.00,192,1017
529885,-3.12,14.13,0.12,0.00,1.70,0.00,4.64,3.74,0.00,-1.18,0.00,192,994
530088,-0.78,14.70,0.12,0.00,1.68,0.00,4.93,4.00,0.00,-1.18,0.00,192,986
530292,0.78,15.27,0.11,0.00,1.72,0.00,4.79,3.77,0.00,-1.18,0.00,192,1010
530494,-0.78,14.93,0.12,0.00,1.88,0.00,4.79,3.84,0.00,-1.18,0.00,190,982
530682,0.78,15.27,0.12,0.00,1.92,0.00,4.93,3.94,0.00,-1.18,0.00,192,1001
530885,2.34,15.50,0.11,0.00,1.75,0.00,4.79,3.56,0.00,-1.18,0.00,192,1025
531088,0.00,14.59,0.12,0.00,1.70,0.00,4.79,4.13,0.00,-1.18,0.00,192,994
531291,0.78,14.81,0.12,0.00,1.70,0.00,4.79,4.02,0.00,-1.18,0.00,192,1014
531494,1.56,15.04,0.11,0.00,1.74,0.00,4.79,4.00,0.00,-1.18,0.00,192,1023
531682,-0.78,14.24,0.11,0.00,1.74,0.00,4.64,3.74,0.00,-1.18,0.00,192,1010
531885,-0.78,14.24,0.12,0.00,1.67,0.00,4.64,3.64,0.00,-1.18,0.00,192,980
532088,0.78,14.70,0.12,0.00,1.70,0.00,4.93,4.00,0.00,-1.18,0.00,192,996
532291,1.56,14.93,0.11,0.00,1.74,0.00,4.93,3.86,0.00,-1.18,0.00,192,1022
532479,-0.78,14.47,0.12,0.00,1.74,0.00,4.79,4.02,0.00,-1.18,0.00,192,1018
532682,-0.78,14.24,0.12,0.00,1.74,0.00,4.79,3.97,0.00,-1.18,0.00,192,1018
532885,0.78,14.81,0.12,0.00,1.74,0.00,4.64,4.02,0.00,-1.18,0.00,192,1018
533088,-0.78,14.36,0.11,0.00,1.74,0.00,4.64,3.76,0.00,-1.18,0.00,192,1020
533276,-2.34,14.01,0.12,0.00,1.74,0.00,4.64,4.00,0.00,-1.18,0.00,192,1020
533479,-0.78,14.47,0.12,0.00,1.72,0.00,4.64,4.05,0.00,-1.18,0.00,192,1005
533682,-0.78,14.59,0.12,0.00,1.72,0.00,4.64,3.89,0.00,-1.18,0.00,192,1006
533885,-1.56,14.47,0.11,0.00,1.74,0.00,4.64,3.91,0.00,-1.18,0.00,192,1019
534088,-0.78,14.81,0.12,0.00,1.72,0.00,4.64,3.78,0.00,-1.18,0.00,192,1010
534276,-0.78,14.70,0.11,0.00,1.70,0.00,4.79,3.84,0.00,-1.18,0.00,192,998
534479,0.00,14.81,0.11,0.00,1.73,0.00,4.79,3.81,0.00,-1.18,0.00,192,1015
534682,0.00,14.81,0.11,0.00,1.74,0.00,4.79,3.61,0.00,-1.18,0.00,192,1022
534885,0.78,15.04,0.12,0.00,1.71,0.00,4.79,4.02,0.00,-1.18,0.00,192,1001
535072,1.56,15.04,0.12,0.00,1.74,0.00,4.79,3.78,0.00,-1.18,0.00,192,1020
535276,0.78,14.81,0.11,0.00,1.76,0.00,4.79,3.91,0.00,-1.18,0.00,192,1031
535479,0.00,14.47,0.12,0.00,1.72,0.00,4.79,4.02,0.00,-1.18,0.00,192,1008
535682,0.78,14.70,0.12,0.00,1.74,0.00,4.79,4.02,0.00,-1.18,0.00,192,1024
535885,0.00,14.70,0.11,0.00,1.76,0.00,4.64,3.67,0.00,-1.18,0.00,192,1028
536073,0.00,14.36,0.13,0.00,1.89,0.00,4.64,4.11,0.00,-1.18,0.00,192,987
536276,0.78,14.70,0.12,0.00,1.77,0.00,4.93,4.05,0.00,-1.18,0.00,192,1037
536479,0.78,14.93,0.11,0.00,1.79,0.00,4.79,3.76,0.00,-1.18,0.00,192,1050
536682,-1.56,14.01,0.11,0.00,1.73,0.00,4.64,3.84,0.00,-1.18,0.00,192,1016
536870,0.00,14.70,0.11,0.00,1.72,0.00,4.79,4.05,0.00,-1.18,0.00,192,1008
537073,0.78,14.93,0.12,0.00,1.92,0.00,4.79,3.94,0.00,-1.18,0.00,192,1000
537276,0.78,14.81,0.12,0.00,1.74,0.00,4.79,4.02,0.00,-1.18,0.00,192,1020
537479,1.56,14.93,0.11,0.00,1.78,0.00,4.64,3.97,0.00,-1.18,0.00,192,1041
537682,0.78,14.81,0.11,0.00,1.75,0.00,4.64,3.81,0.00,-1.18,0.00,192,1024
537870,0.78,14.70,0.11,0.00,1.74,0.00,4.64,3.84,0.00,-1.18,0.00,192,1018
538073,0.78,14.70,0.11,0.00,1.76,0.00,4.64,3.69,0.00,-1.18,0.00,192,1031
538276,0.78,14.70,0.12,0.00,1.72,0.00,4.64,4.02,0.00,-1.18,0.00,192,1006
538463,1.56,14.81,0.11,0.00,1.75,0.00,4.64,3.86,0.00,-1.18,0.00,192,1025
538667,0.78,14.70,0.11,0.00,1.75,0.00,4.64,3.89,0.00,-1.18,0.00,192,1028
538870,0.00,14.47,0.11,0.00,1.75,0.00,4.64,3.97,0.00,-1.18,0.00,192,1025
539073,0.00,14.36,0.12,0.00,1.71,0.00,4.64,3.78,0.00,-1.18,0.00,192,1003
539260,0.00,14.36,0.12,0.00,1.73,0.00,4.64,4.02,0.00,-1.18,0.00,192,1012
542114,-0.78,14.47,0.12,0.00,1.71,0.00,4.79,4.11,0.00,-1.18,0.00,192,1000
542302,-0.78,14.81,0.11,0.00,1.74,0.00,4.64,3.76,0.00,-1.18,0.00,192,1022
542505,-1.56,14.59,0.11,0.00,1.71,0.00,4.64,3.78,0.00,-1.18,0.00,192,1000
542708,-1.56,14.59,0.12,0.00,1.69,0.00,4.79,4.08,0.00,-1.18,0.00,192,991
542911,-0.78,14.70,0.11,0.00,1.75,0.00,4.64,3.61,0.00,-1.18,0.00,192,1027
543114,-2.34,14.36,0.11,0.00,1.72,0.00,4.64,3.67,0.00,-1.18,0.00,192,1005
543302,-0.78,14.70,0.12,0.00,1.89,0.00,4.79,4.13,0.00,-1.18,0.00,192,982
543505,0.00,15.04,0.11,0.00,1.75,0.00,4.79,3.66,0.00,-1.18,0.00,192,1024
543708,-0.78,14.81,0.13,0.00,1.68,0.00,4.64,3.89,0.00,-1.18,0.00,192,982
543911,0.00,14.93,0.13,0.00,1.91,0.00,4.93,4.24,0.00,-1.18,0.00,192,993
544099,0.78,15.04,0.12,0.00,1.74,0.00,4.79,3.84,0.00,-1.18,0.00,192,1018
544302,-1.56,14.36,0.10,0.00,1.76,0.00,4.64,3.59,0.00,-1.18,0.00,192,1028
544505,-0.78,14.47,0.13,0.00,1.88,0.00,4.64,3.89,0.00,-1.18,0.00,192,980
544708,0.00,14.81,0.13,0.00,1.92,0.00,5.08,4.41,0.00,-1.18,0.00,192,998
544900,-1.56,14.24,0.10,0.00,1.79,0.00,4.79,3.49,0.00,-1.18,0.00,192,1049
545103,-4.69,13.44,0.12,0.00,1.53,0.00,4.64,3.54,0.00,-1.18,0.00,192,1025
545296,-3.12,14.13,0.14,0.00,1.97,0.00,4.93,4.44,0.00,-1.18,0.00,192,922
545503,-0.78,15.16,0.12,0.00,1.74,0.00,5.22,3.97,0.00,-1.18,0.00,192,1046
545706,-3.91,14.24,0.11,0.00,1.79,0.00,4.93,3.81,0.00,-1.18,0.00,192,1048
545894,-3.12,14.36,0.12,0.00,1.72,0.00,4.79,4.16,0.00,-1.18,0.00,192,1002
546097,-0.78,14.81,0.12,0.00,1.75,0.00,4.93,4.19,0.00,-1.18,0.00,192,1024
546300,0.00,15.27,0.12,0.00,1.77,0.00,4.79,4.11,0.00,-1.18,0.00,192,1038
546503,-1.56,14.81,0.12,0.00,1.74,0.00,4.79,3.94,0.00,-1.18,0.00,192,1020
546691,-1.56,14.59,0.13,0.00,1.95,0.00,4.79,4.50,0.00,-1.18,0.00,192,1013
546894,-0.78,14.81,0.12,0.00,1.79,0.00,4.79,4.02,0.00,-1.18,0.00,192,1052
547097,-2.34,14.36,0.11,0.00,1.56,0.00,4.64,3.52,0.00,-1.18,0.00,192,1042
547300,-2.34,14.36,0.14,0.00,1.86,0.00,4.93,4.50,0.00,-1.18,0.00,192,970
547503,-0.78,14.81,0.12,0.00,1.77,0.00,5.08,4.19,0.00,-1.18,0.00,192,1039
547691,-3.12,14.13,0.11,0.00,1.81,0.00,4.79,3.91,0.00,-1.18,0.00,192,1060
547894,-4.69,13.90,0.12,0.00,1.74,0.00,4.64,4.05,0.00,-1.18,0.00,192,1018
548097,-2.34,14.70,0.12,0.00,1.95,0.00,4.79,4.24,0.00,-1.18,0.00,192,1015
548300,-1.56,15.16,0.11,0.00,1.79,0.00,4.79,3.94,0.00,-1.18,0.00,192,1046
548492,-2.34,14.70,0.11,0.00,1.79,0.00,4.64,3.74,0.00,-1.18,0.00,192,1048
548695,-2.34,14.59,0.14,0.00,2.10,0.00,4.79,4.24,0.00,-1.18,0.00,192,986
548898,-1.56,14.93,0.11,0.00,1.77,0.00,4.93,4.00,0.00,-1.18,0.00,192,1036
549086,-2.34,14.81,0.11,0.00,1.81,0.00,4.79,3.76,0.00,-1.18,0.00,192,1060
549289,-3.91,14.13,0.12,0.00,1.71,0.00,4.64,3.91,0.00,-1.18,0.00,192,1001
549492,-1.56,14.70,0.11,0.00,1.73,0.00,4.79,3.81,0.00,-1.18,0.00,192,1014
549695,0.00,15.27,0.10,0.00,1.54,0.00,4.79,3.58,0.00,-1.18,0.00,192,1033
549883,-0.78,15.16,0.13,0.00,1.87,0.00,4.79,4.33,0.00,-1.18,0.00,192,976
550101,1.56,15.50,0.12,0.00,1.97,0.00,4.93,3.94,0.00,-1.18,0.00,192,1036
550294,-0.78,15.16,0.10,0.00,1.55,0.00,4.79,3.56,0.00,-1.18,0.00,192,1041
550497,-3.91,13.67,0.13,0.00,1.88,0.00,4.64,4.13,0.00,-1.18,0.00,192,981
550689,-1.56,14.36,0.12,0.00,1.75,0.00,4.93,3.94,0.00,-1.18,0.00,192,1026
550901,0.00,15.04,0.11,0.00,1.75,0.00,4.64,3.69,0.00,-1.18,0.00,192,1027
551089,-0.78,14.81,0.11,0.00,1.71,0.00,4.64,3.71,0.00,-1.18,0.00,192,1005
551292,0.00,14.93,0.12,0.00,1.71,0.00,4.79,4.00,0.00,-1.18,0.00,192,1001
551495,0.78,15.27,0.12,0.00,1.73,0.00,4.79,4.05,0.00,-1.18,0.00,192,1014
551698,1.56,15.27,0.10,0.00,1.76,0.00,4.64,3.66,0.00,-1.18,0.00,192,1030
551886,0.00,14.70,0.11,0.00,1.71,0.00,4.64,3.61,0.00,-1.18,0.00,192,1002
552089,0.00,14.59,0.13,0.00,1.89,0.00,4.79,4.22,0.00,-1.18,0.00,192,985
552292,1.56,14.93,0.11,0.00,1.73,0.00,4.79,3.84,0.00,-1.18,0.00,192,1011
552495,0.00,14.59,0.11,0.00,1.76,0.00,4.64,3.86,0.00,-1.18,0.00,192,1030
552698,-0.78,14.13,0.10,0.00,1.76,0.00,4.64,3.64,0.00,-1.18,0.00,192,1030
552901,0.00,14.47,0.13,0.00,1.66,0.00,4.64,3.94,0.00,-1.18,0.00,192,971
553089,0.00,14.70,0.11,0.00,1.71,0.00,4.93,3.97,0.00,-1.18,0.00,192,1002
553292,-0.78,14.24,0.10,0.00,1.51,0.00,4.79,3.56,0.00,-1.18,0.00,192,1012
553495,0.00,14.59,0.13,0.00,1.83,0.00,4.79,4.02,0.00,-1.18,0.00,192,955
553698,2.34,15.39,0.12,0.00,1.91,0.00,5.08,4.13,0.00,-1.18,0.00,192,1015
553886,0.00,14.81,0.11,0.00,1.79,0.00,4.79,3.45,0.00,-1.18,0.00,192,1048
554089,-1.56,14.01,0.11,0.00,1.56,0.00,4.64,3.43,0.00,-1.18,0.00,192,978
554292,0.00,14.36,0.17,0.00,2.29,0.00,4.93,4.88,0.00,-1.18,0.00,192,895
554495,1.56,15.16,0.13,0.00,1.76,0.00,5.51,4.38,0.00,-1.18,0.00,192,1033
554698,-6.25,12.63,0.11,0.00,1.81,0.00,5.08,3.64,0.00,-1.18,0.00,192,1059
554885,-4.69,13.67,0.14,0.00,1.88,0.00,4.93,4.02,0.00,-1.18,0.00,192,979
555089,0.78,15.27,0.14,0.00,2.16,0.00,5.37,4.94,0.00,-1.18,0.00,192,1014
555292,-3.12,14.13,0.11,0.00,1.84,0.00,5.08,4.11,0.00,-1.18,0.00,192,1076
555495,-6.25,13.44,0.13,0.00,1.76,0.00,4.93,4.30,0.00,-1.18,0.00,192,1029
555698,-2.34,14.59,0.12,0.00,1.78,0.00,5.08,4.19,0.00,-1.18,0.00,192,1042
555901,-0.78,15.04,0.12,0.00,2.02,0.00,4.93,4.33,0.00,-1.18,0.00,192,1052
556088,-1.56,15.27,0.12,0.00,1.81,0.00,4.93,4.11,0.00,-1.18,0.00,192,1060
556292,-1.56,14.81,0.11,0.00,1.57,0.00,4.93,3.74,0.00,-1.18,0.00,192,1052
556495,-0.78,14.81,0.14,0.00,1.71,0.00,4.93,4.11,0.00,-1.18,0.00,192,1000
556698,1.56,15.50,0.10,0.00,1.82,0.00,4.93,4.27,0.00,-1.18,0.00,192,1069
556901,0.00,15.16,0.12,0.00,1.77,0.00,4.79,4.05,0.00,-1.18,0.00,192,1038
557088,-1.56,14.36,0.12,0.00,1.75,0.00,4.93,4.00,0.00,-1.18,0.00,192,1025
557292,0.00,14.70,0.12,0.00,1.75,0.00,4.79,4.00,0.00,-1.18,0.00,192,1032
557495,1.56,15.39,0.10,0.00,1.78,0.00,4.79,3.87,0.00,-1.18,0.00,192,1052
557698,3.12,15.62,0.12,0.00,1.95,0.00,4.79,3.89,0.00,-1.18,0.00,192,1002
557901,3.91,15.62,0.12,0.00,2.00,0.00,4.93,4.19,0.00,-1.18,0.00,192,1039
558088,2.34,15.39,0.11,0.00,1.84,0.00,4.79,4.08,0.00,-1.18,0.00,192,1076
558291,-0.78,14.13,0.11,0.00,1.80,0.00,4.64,3.91,0.00,-1.18,0.00,192,1053
558495,-0.78,13.78,0.11,0.00,1.77,0.00,4.64,3.87,0.00,-1.18,0.00,192,1036
558698,0.00,14.47,0.11,0.00,1.77,0.00,4.64,3.97,0.00,-1.18,0.00,192,1038
558885,0.78,14.81,0.11,0.00,1.76,0.00,4.64,3.81,0.00,-1.18,0.00,192,1034
559088,1.56,14.93,0.11,0.00,1.74,0.00,4.64,3.66,0.00,-1.18,0.00,192,1017
559291,2.34,15.16,0.12,0.00,1.94,0.00,4.79,4.22,0.00,-1.18,0.00,192,1010
559495,2.34,15.16,0.11,0.00,1.79,0.00,4.79,3.81,0.00,-1.18,0.00,192,1049
559682,0.00,14.24,0.11,0.00,1.77,0.00,4.64,3.89,0.00,-1.18,0.00,192,1037
559885,-0.78,14.01,0.12,0.00,1.73,0.00,4.64,4.02,0.00,-1.18,0.00,192,1013
560088,1.56,14.59,0.12,0.00,1.75,0.00,4.64,3.89,0.00,-1.18,0.00,192,1024
