Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
1559750,-7.81,14.93,0.12,0.00,3.97,0.00,4.50,9.56,37.25,-3.64,3.53
1559924,-6.25,14.93,0.11,0.00,4.00,0.00,4.50,9.75,37.25,-3.35,3.53
1560097,-5.47,14.93,0.12,0.00,3.98,0.00,4.50,9.57,37.25,-3.64,3.92
1560270,-6.25,14.70,0.13,0.00,3.95,0.00,4.50,9.79,37.25,-3.64,3.92
1560442,-5.47,14.70,0.13,0.00,3.97,0.00,4.50,9.61,37.25,-3.64,3.53
1560616,-5.47,14.70,0.12,0.00,3.96,0.00,4.50,9.30,37.25,-3.64,3.92
1560788,-5.47,14.70,0.12,0.00,3.95,0.00,4.50,9.61,37.25,-3.64,3.92
1560961,-4.69,14.93,0.13,0.00,3.95,0.00,4.50,9.44,37.25,-3.35,3.92
1561134,-3.91,14.81,0.12,0.00,3.93,0.00,4.50,9.35,37.25,-3.35,3.53
1561307,-2.34,14.81,0.13,0.00,3.92,0.00,4.50,9.44,37.25,-3.35,3.53
1561478,-1.56,15.04,0.12,0.00,3.90,0.00,4.50,9.04,37.25,-3.35,3.92
1561652,-1.56,14.70,0.12,0.00,3.95,0.00,4.50,9.00,37.25,-3.35,3.92
1561824,0.00,14.81,0.12,0.00,3.88,0.00,4.50,9.13,37.25,-3.35,3.92
1561998,0.78,15.04,0.12,0.00,3.87,0.00,4.50,9.31,37.25,-3.35,3.92
1562172,1.56,14.81,0.12,0.00,3.92,0.00,4.50,9.39,37.25,-3.35,3.92
1562343,0.78,14.59,0.12,0.00,3.86,0.00,4.50,9.26,37.25,-3.35,3.92
1562516,0.78,14.59,0.12,0.00,3.86,0.00,4.50,9.17,37.25,-3.35,3.92
1562687,1.56,14.70,0.12,0.00,3.89,0.00,4.50,9.13,37.25,-3.35,3.92
1562860,2.34,14.81,0.12,0.00,3.83,0.00,4.50,8.82,37.25,-3.35,3.92
1563036,3.91,14.93,0.12,0.00,3.82,0.00,4.50,9.09,37.25,-3.35,3.92
1563208,4.69,14.93,0.12,0.00,3.83,0.00,4.50,8.95,37.25,-3.35,3.92
1563380,4.69,14.81,0.12,0.00,3.82,0.00,4.50,8.82,37.25,-3.35,3.92
1563552,5.47,14.70,0.11,0.00,3.81,0.00,4.35,8.48,37.25,-3.35,3.53
1563726,5.47,14.70,0.11,0.00,3.34,0.00,4.35,8.02,37.25,-3.35,2.75
1563900,7.03,14.81,0.10,0.00,3.30,0.00,4.06,7.21,37.25,-3.35,2.75
1564072,7.81,14.93,0.10,0.00,3.30,0.00,3.92,7.41,37.25,-3.35,2.35
1564245,9.38,15.04,0.10,0.00,3.29,0.00,3.77,6.92,37.25,-3.35,1.96
1564418,9.38,14.81,0.09,0.00,3.24,0.00,3.77,6.88,37.25,-3.35,1.96
1564591,8.59,14.47,0.09,0.00,2.77,0.00,3.63,6.51,37.25,-3.35,1.96
1564764,8.59,14.47,0.08,0.00,3.23,0.00,3.63,6.66,37.25,-3.35,1.57
1564936,7.81,14.24,0.09,0.00,3.21,0.00,3.63,6.59,37.25,-3.04,1.57
1565108,5.47,13.90,0.09,0.00,3.19,0.00,3.63,6.62,37.25,-3.04,1.57
1565284,4.69,13.90,0.09,0.00,2.74,0.00,3.63,6.62,37.25,-3.04,1.57
1565455,5.47,14.36,0.09,0.00,2.73,0.00,3.63,6.48,37.25,-3.04,1.57
1565628,6.25,14.47,0.07,0.00,2.68,0.00,3.63,5.51,37.25,-3.04,1.18
1565801,14.84,15.85,0.09,0.00,2.65,0.00,3.63,5.93,37.25,-3.04,1.18
1565973,25.00,17.69,0.09,0.00,3.14,0.00,3.63,6.07,37.25,-3.04,1.18
1566146,20.31,15.39,0.09,0.00,3.08,0.00,3.63,6.00,37.25,-3.04,1.18
1566317,14.06,13.44,0.09,0.00,3.06,0.00,3.63,6.15,37.25,-3.04,1.18
1566493,0.00,13.09,0.09,0.00,3.09,0.00,3.63,6.00,37.25,-3.04,0.00
1566665,0.00,14.24,0.08,0.00,0.00,0.00,3.34,5.41,37.25,-2.73,0.00
1566838,0.00,16.88,0.08,0.00,0.00,0.00,3.34,5.41,37.25,-3.04,0.00
1567011,0.00,21.71,0.08,0.00,0.00,0.00,3.48,5.29,37.25,-2.73,0.00
1567184,0.00,24.35,0.08,0.00,0.00,0.00,3.48,5.45,37.25,-2.73,0.00
1567357,0.00,23.43,0.09,0.00,0.00,0.00,3.48,5.41,37.25,-2.73,0.00
1567530,0.00,23.54,0.08,0.00,0.00,0.00,3.48,5.48,37.25,-2.73,0.00
1567702,0.00,23.54,0.09,0.00,0.00,0.00,3.48,5.65,37.25,-2.73,0.00
1567874,0.00,24.00,0.09,0.00,0.00,0.00,3.48,5.58,37.25,-2.73,0.00
1568047,0.00,23.66,0.09,0.00,0.00,0.00,3.48,5.71,37.25,-2.42,0.00
1568220,0.00,23.77,0.09,0.00,0.00,0.00,3.48,5.48,37.25,-2.42,0.00
1568391,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.71,37.25,-2.42,0.00
1568565,0.00,24.00,0.10,0.00,0.00,0.00,3.48,5.45,37.25,-2.42,0.00
1568737,0.00,23.66,0.10,0.00,0.00,0.00,3.48,5.65,37.25,-2.42,0.00
1568913,0.00,23.89,0.10,0.00,0.00,0.00,3.63,5.65,37.25,-2.11,0.00
1569084,0.00,24.00,0.10,0.00,0.00,0.00,3.63,5.71,37.25,-2.11,0.00
1569257,0.00,23.77,0.11,0.00,0.00,0.00,3.77,5.45,37.25,-2.11,0.00
1569430,0.00,23.77,0.10,0.00,0.00,0.00,3.92,5.45,37.25,-2.11,0.00
1569601,0.00,24.00,0.10,0.00,0.00,0.00,3.92,5.22,37.25,-2.11,0.00
1569774,0.00,23.89,0.10,0.00,0.00,0.00,4.06,4.53,37.25,-1.80,0.00
1569950,0.00,23.89,0.10,0.00,0.00,0.00,3.92,4.69,37.25,-1.80,0.00
1570122,0.00,23.54,0.13,0.00,2.29,0.00,3.92,5.00,37.25,-1.49,0.00
1570295,0.00,23.77,0.11,0.00,2.08,0.00,4.21,4.66,37.25,-1.49,0.00
1570465,0.00,23.08,0.10,0.00,1.81,0.00,3.92,4.17,37.25,-1.49,0.00
1570638,0.00,16.54,0.11,0.00,2.01,0.00,3.92,4.28,37.25,-1.18,0.00
1570810,-0.78,14.70,0.11,0.00,1.98,0.00,4.06,4.28,37.25,-1.18,0.00
1570984,-1.56,14.36,0.11,0.00,1.97,0.00,4.06,4.31,37.25,-1.18,0.00
1571158,-3.12,13.21,0.10,0.00,1.98,0.00,4.06,3.93,37.25,-1.18,0.00
1571332,-4.69,12.86,0.11,0.00,1.96,0.00,4.06,4.03,37.25,-1.18,0.00
1571503,-4.69,13.21,0.10,0.00,1.89,0.00,4.21,3.98,37.25,-1.18,0.00
1571677,-4.69,13.67,0.11,0.00,1.90,0.00,4.21,3.85,37.25,-1.18,0.00
1571849,-4.69,14.01,0.11,0.00,1.86,0.00,4.21,3.80,37.25,-1.18,0.00
1572024,-3.91,14.47,0.11,0.00,1.62,0.00,4.21,3.70,37.25,-1.18,0.00
1572199,-3.91,14.81,0.10,0.00,1.75,0.00,4.35,3.47,37.25,-1.18,0.00
1572372,-3.12,15.04,0.11,0.00,1.54,0.00,4.35,3.03,37.25,-1.18,0.00
1572544,-2.34,15.39,0.12,0.00,1.88,0.00,4.64,4.00,37.25,-1.18,0.00
1572718,-2.34,15.27,0.11,0.00,1.75,0.00,4.64,3.72,37.25,-1.18,0.00
1572890,-3.12,14.70,0.11,0.00,1.77,0.00,4.50,3.82,37.25,-1.18,0.00
1573062,-3.91,14.24,0.12,0.00,1.77,0.00,4.50,3.80,37.25,-1.18,0.00
1573236,-3.12,14.70,0.10,0.00,1.78,0.00,4.50,3.82,37.25,-1.18,0.00
1573409,-3.12,14.81,0.11,0.00,1.76,0.00,4.50,3.72,37.25,-1.18,0.00
1573583,-3.12,14.81,0.12,0.00,1.76,0.00,4.50,3.75,37.25,-1.18,0.00
1573754,-3.12,14.81,0.11,0.00,1.77,0.00,4.50,3.75,37.25,-1.18,0.00
1573926,-3.12,14.81,0.11,0.00,1.75,0.00,4.50,3.72,37.25,-1.18,0.00
1574099,-3.12,14.70,0.11,0.00,1.76,0.00,4.50,3.80,37.25,-1.18,0.00
1574272,-3.12,14.70,0.10,0.00,1.77,0.00,4.50,3.67,37.25,-1.18,0.00
1574444,-3.12,14.59,0.10,0.00,1.75,0.00,4.50,3.62,37.25,-1.18,0.00
1574619,-3.12,14.59,0.14,0.00,2.21,0.00,4.64,4.28,37.25,-1.18,1.96
1574791,-3.12,14.81,0.16,0.00,2.57,0.00,5.37,5.80,37.25,-1.18,1.96
1577570,-7.03,14.01,0.18,0.00,2.85,0.00,5.22,6.73,37.25,-1.18,2.75
1577743,-15.62,12.63,0.19,0.00,2.82,0.00,6.09,7.22,37.25,-1.18,3.14
1577917,-12.50,12.86,0.21,0.00,3.29,0.00,6.67,8.78,37.25,-1.49,4.31
1578089,-7.81,15.04,0.23,0.00,4.05,0.00,6.96,10.28,37.25,-1.49,5.88
1578265,-9.38,15.16,0.25,0.00,4.48,0.00,7.84,12.20,37.25,-1.80,6.67
1578434,-8.59,14.93,0.24,0.00,4.80,0.00,8.27,13.43,37.25,-2.11,7.45
1578607,-2.34,15.85,0.26,0.00,5.22,0.00,8.71,14.37,37.25,-2.11,8.24
1578779,-3.12,15.62,0.28,0.00,5.51,0.00,8.85,15.03,37.25,-2.11,8.63
1578953,-1.56,15.39,0.31,0.00,5.74,0.00,9.29,15.37,37.25,-1.80,9.02
1579126,-3.12,14.70,0.34,0.00,5.92,0.00,10.16,16.25,37.25,-1.80,10.20
1579300,-2.34,14.70,0.35,0.00,5.95,0.00,11.03,17.75,37.25,-1.80,11.37
1579472,-0.78,15.04,0.34,0.00,6.54,0.00,11.46,18.28,37.25,-2.11,11.76
1579645,3.12,15.62,0.35,0.00,6.75,0.00,11.61,18.96,37.25,-2.11,12.16
1579818,3.12,15.73,0.37,0.00,6.80,0.00,11.90,19.67,37.25,-2.11,12.55
1579990,3.12,15.16,0.38,0.00,6.86,0.00,12.04,19.75,37.25,-2.11,12.94
1580164,5.47,15.16,0.36,0.00,7.38,0.00,12.04,20.43,37.25,-2.42,12.94
1580337,8.59,15.85,0.36,0.00,8.07,0.00,11.75,22.51,37.25,-2.42,13.33
1580509,8.59,15.16,0.36,0.00,8.52,0.00,11.75,24.23,37.25,-2.73,14.51
1580682,10.16,15.04,0.40,0.00,10.64,0.00,12.33,28.91,37.25,-1.49,16.86
1580855,10.94,14.93,0.41,0.00,10.82,0.00,12.77,31.76,37.25,-0.27,18.04
1581026,11.72,15.04,0.42,0.00,11.94,0.00,13.06,33.17,37.25,0.35,18.43
1581199,10.94,14.70,0.44,0.00,13.88,0.00,12.91,37.41,37.25,0.66,18.43
1581371,10.16,14.36,0.43,0.00,13.94,0.00,13.06,40.34,37.25,0.66,18.04
1581543,7.81,14.13,0.43,0.00,14.87,0.00,12.91,41.71,36.86,0.04,17.65
1581716,0.00,12.98,0.24,0.00,0.00,0.00,7.69,16.22,37.25,-4.87,0.00
1581892,0.00,11.37,0.17,0.00,0.00,0.00,4.79,14.48,37.25,-4.56,0.00
1582065,0.00,11.60,0.23,0.00,0.00,0.00,3.77,20.93,37.25,-4.56,0.00
1582237,0.00,18.03,0.21,0.00,0.00,0.00,3.77,16.73,37.25,-3.64,0.00
1582410,0.00,23.43,0.18,0.00,5.96,0.00,4.21,14.86,37.25,-3.35,3.53
1582583,0.00,22.85,0.18,0.00,4.58,0.00,4.79,11.35,37.25,-3.04,5.49
1582754,-14.06,11.14,0.22,0.00,4.66,0.00,5.80,13.60,37.25,-2.42,7.06
1582931,-10.94,12.17,0.31,0.00,5.73,0.00,7.25,16.12,37.25,-2.42,10.20
1583103,-7.81,14.93,0.37,0.00,7.66,0.00,9.87,21.98,37.25,-2.73,14.12
1583274,-8.59,14.59,0.46,0.00,9.58,0.00,12.04,28.59,37.25,-0.27,18.82
1583446,-4.69,14.93,0.44,0.00,9.06,0.00,13.35,28.92,37.25,0.66,20.78
1583619,0.00,16.31,0.46,0.00,10.24,0.00,13.93,30.22,37.25,1.28,22.35
1583792,0.00,15.50,0.47,0.00,11.39,0.00,14.22,32.45,37.25,2.80,23.92
1583964,1.56,15.27,0.48,0.00,11.38,0.00,14.65,33.66,37.25,3.42,24.31
1584140,2.34,15.16,0.49,0.00,12.77,0.00,14.80,36.08,37.25,4.02,24.31
1584311,1.56,14.81,0.49,0.00,12.70,0.00,14.95,37.05,37.25,4.64,24.31
1584483,1.56,14.59,0.51,0.00,14.00,0.00,15.24,39.53,37.25,4.95,24.31
1584655,0.78,14.47,0.51,0.00,14.06,0.00,15.24,41.16,37.25,4.64,23.53
1584829,0.78,14.36,0.49,0.00,14.37,0.00,15.09,42.24,37.25,2.49,20.00
1585002,0.00,14.36,0.46,0.00,13.82,0.00,14.36,40.48,37.25,0.97,18.43
1585174,0.00,14.59,0.44,0.00,13.45,0.00,13.93,38.57,37.25,0.04,16.08
1585347,1.56,14.93,0.41,0.00,13.27,0.00,13.06,37.41,37.25,-1.80,14.90
1585520,0.78,14.81,0.39,0.00,12.96,0.00,12.04,34.38,37.25,-4.25,12.94
1585693,0.78,14.59,0.33,0.00,11.31,0.00,11.17,32.56,37.25,-4.25,10.98
1585865,0.00,14.81,0.27,0.00,9.65,0.00,9.14,25.38,37.25,-4.56,8.63
1586040,-2.34,14.24,0.21,0.00,7.38,0.00,7.40,18.96,37.25,-4.56,5.88
1586211,-7.03,13.44,0.16,0.00,6.13,0.00,5.95,15.37,36.86,-4.56,2.75
1586384,0.00,13.44,0.16,0.00,0.00,0.00,4.21,15.78,36.86,-4.56,0.39
1586558,0.00,12.17,0.17,0.00,0.00,0.00,3.92,17.08,36.86,-4.56,0.39
1586730,0.00,13.90,0.17,0.00,0.00,0.00,3.77,14.61,36.86,-4.56,0.00
1586903,0.00,23.54,0.15,0.00,0.00,0.00,3.63,14.13,36.86,-4.25,0.00
1587074,0.00,23.89,0.13,0.00,0.00,0.00,3.63,12.79,36.86,-4.56,0.00
1587248,0.00,23.66,0.13,0.00,0.00,0.00,3.63,12.85,36.86,-4.25,0.00
1587424,0.00,23.66,0.13,0.00,0.00,0.00,3.63,12.10,36.86,-4.25,0.00
1587596,0.00,23.77,0.13,0.00,0.00,0.00,3.63,11.40,36.86,-4.25,0.00
1587769,0.00,23.43,0.12,0.00,0.00,0.00,3.63,11.04,36.86,-4.25,0.00
1587942,0.00,23.54,0.12,0.00,0.00,0.00,3.48,10.43,36.86,-4.25,0.00
1588114,0.00,23.54,0.12,0.00,0.00,0.00,3.48,10.45,36.86,-3.94,0.00
1588287,0.00,23.89,0.11,0.00,0.00,0.00,3.48,9.93,36.86,-3.94,0.00
1588461,0.00,23.89,0.11,0.00,0.00,0.00,3.48,9.61,36.86,-3.94,0.00
1588634,0.00,24.00,0.11,0.00,0.00,0.00,3.48,9.52,36.86,-3.94,0.00
1588807,0.00,24.00,0.11,0.00,0.00,0.00,3.48,9.44,36.86,-3.94,0.00
1588979,0.00,23.89,0.11,0.00,0.00,0.00,3.48,9.04,36.86,-3.94,0.00
1589150,0.00,23.66,0.11,0.00,0.00,0.00,3.48,8.91,36.86,-3.64,0.00
1589323,0.00,23.77,0.10,0.00,0.00,0.00,3.48,8.31,36.86,-3.64,0.00
1589495,0.00,24.00,0.10,0.00,0.00,0.00,3.48,8.06,36.86,-3.64,0.00
1589668,0.00,23.89,0.10,0.00,0.00,0.00,3.48,7.90,36.86,-3.64,0.00
1589842,0.00,23.54,0.09,0.00,0.00,0.00,3.34,7.65,36.86,-3.35,0.00
1590015,0.00,24.12,0.09,0.00,0.00,0.00,3.34,7.41,36.86,-3.35,0.00
1590187,0.00,24.12,0.09,0.00,0.00,0.00,3.34,7.32,36.86,-3.35,0.00
1590360,0.00,24.12,0.11,0.00,0.00,0.00,3.34,7.06,36.86,-3.35,0.00
1590532,0.00,23.54,0.10,0.00,0.00,0.00,3.34,7.03,36.86,-3.35,0.00
1590705,0.00,23.77,0.09,0.00,0.00,0.00,3.48,7.06,36.86,-3.35,0.00
1590879,0.00,23.89,0.10,0.00,0.00,0.00,3.48,6.92,36.86,-3.35,0.00
1591053,0.00,23.77,0.10,0.00,0.00,0.00,3.63,6.99,36.86,-3.04,0.00
1591224,0.00,24.00,0.08,0.00,0.00,0.00,3.63,6.66,36.86,-3.04,0.39
1591397,0.00,24.12,0.10,0.00,0.00,0.00,3.63,6.66,36.86,-3.04,0.39
1591570,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.84,36.86,-3.04,0.39
1591741,0.00,23.54,0.09,0.00,0.00,0.00,3.77,6.11,36.86,-3.04,0.39
1591917,0.00,23.89,0.10,0.00,0.00,0.00,3.92,6.59,36.86,-3.04,0.39
1592088,0.00,24.12,0.10,0.00,0.00,0.00,3.92,6.66,36.86,-2.73,0.78
1592260,0.00,23.77,0.10,0.00,0.00,0.00,3.92,6.59,36.86,-2.73,0.78
1592433,0.00,24.00,0.10,0.00,0.00,0.00,4.06,6.04,36.86,-2.73,0.78
1592606,0.00,24.00,0.10,0.00,0.00,0.00,4.06,6.62,36.86,-2.73,1.18
1592778,0.00,23.77,0.10,0.00,0.00,0.00,4.06,6.70,36.86,-2.73,1.18
1592951,0.00,23.89,0.10,0.00,0.00,0.00,4.06,6.73,36.86,-2.73,1.18
1593125,0.00,24.00,0.11,0.00,0.00,0.00,4.06,6.66,36.86,-2.73,1.18
1593298,0.00,24.00,0.11,0.00,0.00,0.00,4.06,6.59,36.86,-2.73,1.18
1593472,0.00,24.12,0.10,0.00,0.00,0.00,4.06,6.04,36.86,-2.42,1.18
1593644,0.00,24.00,0.09,0.00,0.00,0.00,4.06,6.44,36.86,-2.42,1.18
1593815,0.00,23.66,0.10,0.00,0.00,0.00,3.92,5.29,36.86,-2.42,0.00
1593989,0.00,23.89,0.11,0.00,0.00,0.00,3.63,5.77,36.86,-2.42,0.00
1594164,0.00,23.54,0.12,0.00,0.00,0.00,3.77,5.67,36.86,-1.80,0.00
1594335,0.00,23.54,0.12,0.00,2.07,0.00,4.21,4.85,36.86,-1.49,0.00
1594509,0.00,23.77,0.12,0.00,2.14,0.00,4.21,4.75,36.86,-1.49,0.00
1594680,0.00,22.74,0.11,0.00,2.13,0.00,4.06,4.47,36.86,-1.49,0.00
1594853,0.00,16.19,0.11,0.00,2.12,0.00,3.92,4.59,36.86,-1.49,0.00
1595025,-1.56,14.24,0.11,0.00,2.10,0.00,3.92,4.69,36.86,-1.49,0.00
1595197,-3.12,13.21,0.11,0.00,2.07,0.00,3.92,4.47,36.86,-1.49,0.00
1595371,-4.69,12.75,0.11,0.00,2.04,0.00,3.92,4.33,36.86,-1.49,0.00
1595545,-5.47,12.52,0.10,0.00,1.99,0.00,3.92,4.14,36.86,-1.18,0.00
1595717,-6.25,12.86,0.11,0.00,1.97,0.00,3.92,4.09,36.86,-1.18,0.00
1595889,-7.03,12.98,0.11,0.00,1.67,0.00,3.92,3.95,36.86,-1.18,0.00
1596062,-7.81,13.21,0.11,0.00,1.64,0.00,3.92,3.82,36.86,-1.18,0.00
1596233,-7.81,13.21,0.12,0.00,1.83,0.00,4.06,3.98,36.86,-1.18,0.00
1596408,-8.59,13.32,0.12,0.00,1.81,0.00,4.06,3.85,36.86,-1.18,0.00
1596580,-8.59,13.67,0.10,0.00,1.57,0.00,4.06,3.72,36.86,-1.18,0.00
1596753,-9.38,13.78,0.11,0.00,1.77,0.00,4.06,3.78,36.86,-1.18,0.00
1596925,-9.38,13.90,0.11,0.00,1.53,0.00,4.06,3.62,36.86,-1.18,0.00
1597097,-9.38,14.13,0.11,0.00,1.71,0.00,4.21,3.69,36.86,-1.18,0.00
1597271,-8.59,14.24,0.11,0.00,1.68,0.00,4.21,3.67,36.86,-1.18,0.00
1597446,-9.38,14.36,0.11,0.00,1.70,0.00,4.35,3.62,36.86,-1.18,0.00
1597619,-9.38,14.36,0.11,0.00,1.71,0.00,4.35,3.53,36.86,-1.18,0.00
1597790,-9.38,14.24,0.11,0.00,1.67,0.00,4.35,3.55,36.86,-1.18,0.00
1597963,-9.38,14.24,0.11,0.00,1.66,0.00,4.50,3.67,36.86,-1.18,0.00
1598136,-9.38,14.59,0.11,0.00,1.66,0.00,4.50,3.62,36.86,-1.18,0.00
1598310,-9.38,14.59,0.11,0.00,1.67,0.00,4.64,3.65,36.86,-1.18,0.00
1598480,-9.38,14.70,0.12,0.00,1.67,0.00,4.64,3.70,36.86,-1.18,0.00
1598654,-8.59,14.81,0.12,0.00,1.67,0.00,4.79,3.75,36.86,-1.18,0.00
1598828,-8.59,15.16,0.12,0.00,1.67,0.00,4.79,3.80,36.86,-1.18,0.00
1599000,-7.81,15.27,0.11,0.00,1.70,0.00,4.79,3.78,36.86,-1.18,0.00
1599173,-7.81,15.16,0.11,0.00,1.72,0.00,4.64,3.72,36.86,-1.18,0.00
1599344,-7.81,15.16,0.11,0.00,1.70,0.00,4.79,3.82,36.86,-1.18,0.00
1599519,-7.03,15.50,0.12,0.00,1.68,0.00,4.79,3.85,36.86,-1.18,0.00
1599689,-7.03,15.50,0.11,0.00,1.70,0.00,4.79,3.80,36.86,-1.18,0.00
1599862,-7.03,15.27,0.12,0.00,1.70,0.00,4.79,3.88,36.86,-1.18,0.00
1600036,-6.25,15.27,0.11,0.00,1.71,0.00,4.79,3.65,36.86,-1.18,0.00
1600208,-6.25,15.27,0.12,0.00,1.70,0.00,4.79,3.88,36.86,-1.18,0.00
1600381,-5.47,15.27,0.11,0.00,1.72,0.00,4.79,3.67,37.25,-1.18,0.00
1600553,-5.47,15.27,0.11,0.00,1.73,0.00,4.64,3.78,37.25,-1.18,0.00
1600727,-4.69,15.16,0.11,0.00,1.72,0.00,4.79,3.88,37.25,-1.18,0.00
1600900,-3.91,15.39,0.11,0.00,1.73,0.00,4.64,3.67,37.25,-1.18,0.00
1601073,-3.91,15.16,0.12,0.00,1.70,0.00,4.64,3.67,37.25,-1.18,0.00
1601246,-3.12,15.39,0.12,0.00,1.93,0.00,4.79,3.95,0.00,-1.18,0.00
1601419,-2.34,15.27,0.11,0.00,1.76,0.00,4.79,3.47,0.00,-1.18,0.00
1601591,-3.91,14.93,0.10,0.00,1.73,0.00,4.64,3.62,0.00,-1.18,0.00
1601764,-3.91,14.81,0.11,0.00,1.71,0.00,4.64,3.53,0.00,-1.18,0.00
1601936,-3.12,14.93,0.12,0.00,1.70,0.00,4.64,3.72,0.00,-1.18,0.00
1602111,-2.34,15.04,0.11,0.00,1.94,0.00,4.79,3.98,0.00,-1.18,0.00
1602282,-1.56,15.27,0.11,0.00,1.76,0.00,4.64,3.72,0.00,-1.18,0.00
1602455,-3.12,14.81,0.11,0.00,1.75,0.00,4.64,3.82,0.00,-1.18,0.00
1602628,-3.12,14.70,0.11,0.00,1.74,0.00,4.64,3.69,0.00,-1.18,0.00
1602800,-2.34,14.81,0.11,0.00,1.74,0.00,4.64,3.92,0.00,-1.18,0.00
1602974,-2.34,14.81,0.11,0.00,1.75,0.00,4.64,3.67,0.00,-1.18,0.00
1603148,-2.34,14.81,0.11,0.00,1.75,0.00,4.50,3.65,0.00,-1.18,0.00
1603320,-2.34,14.70,0.11,0.00,1.74,0.00,4.64,3.72,0.00,-1.18,0.00
1603495,-1.56,14.81,0.10,0.00,1.75,0.00,4.64,3.65,0.00,-1.18,0.00
1603666,-1.56,14.81,0.11,0.00,1.75,0.00,4.50,3.65,0.00,-1.18,0.00
1603839,-1.56,14.81,0.11,0.00,1.74,0.00,4.50,3.70,0.00,-1.18,0.00
1604012,-0.78,14.93,0.11,0.00,1.73,0.00,4.50,3.75,0.00,-1.18,0.00
1604184,-0.78,15.04,0.11,0.00,1.78,0.00,4.50,3.80,0.00,-1.18,0.00
1604358,-1.56,14.70,0.11,0.00,1.77,0.00,4.50,3.65,0.00,-1.18,0.00
1604532,-2.34,14.47,0.11,0.00,1.74,0.00,4.50,3.69,0.00,-1.18,0.00
1604704,-2.34,14.36,0.10,0.00,1.74,0.00,4.50,3.67,0.00,-1.18,0.00
1604876,-2.34,14.36,0.10,0.00,1.74,0.00,4.50,3.62,0.00,-1.18,0.00
1605048,-3.12,14.36,0.10,0.00,1.74,0.00,4.50,3.65,0.00,-1.18,0.00
1605222,-2.34,14.47,0.10,0.00,1.73,0.00,4.50,3.40,0.00,-1.18,0.00
1605393,-2.34,14.59,0.10,0.00,1.73,0.00,4.50,3.62,0.00,-1.18,0.00
1605569,-1.56,14.70,0.09,0.00,1.72,0.00,4.50,3.62,0.00,-1.18,0.00
1605740,-1.56,14.81,0.10,0.00,1.73,0.00,4.50,3.75,0.00,-1.18,0.00
1605912,-1.56,14.81,0.10,0.00,1.75,0.00,4.50,3.53,0.00,-1.18,0.00
1606085,-2.34,14.70,0.10,0.00,1.74,0.00,4.50,3.45,0.00,-1.18,0.00
1606257,-3.12,14.47,0.10,0.00,1.50,0.00,4.50,3.08,0.00,-1.18,0.00
1606432,-2.34,14.59,0.11,0.00,1.61,0.00,4.50,3.58,0.00,-1.18,0.00
1606603,-1.56,14.81,0.11,0.00,1.71,0.00,4.79,3.67,0.00,-1.18,0.00
1606776,0.00,15.16,0.10,0.00,1.73,0.00,4.64,3.47,0.00,-1.18,0.00
1606948,-1.56,14.81,0.11,0.00,1.68,0.00,4.64,3.67,0.00,-1.18,0.00
1607121,-0.78,14.81,0.11,0.00,1.88,0.00,4.64,3.85,0.00,-1.18,0.00
1607293,0.00,15.16,0.11,0.00,1.77,0.00,4.64,3.65,0.00,-1.18,0.00
1607466,-1.56,14.47,0.11,0.00,1.76,0.00,4.50,3.62,0.00,-1.18,0.00
1607639,-3.12,14.13,0.10,0.00,1.73,0.00,4.50,3.36,0.00,-1.18,0.00
1607812,-1.56,14.36,0.12,0.00,1.69,0.00,4.50,3.67,0.00,-1.18,0.00
1607983,-1.56,14.70,0.11,0.00,1.74,0.00,4.64,3.80,0.00,-1.18,0.00
1608156,-1.56,14.70,0.10,0.00,1.76,0.00,4.50,3.55,0.00,-1.18,0.00
1608331,-3.12,14.24,0.12,0.00,1.90,0.00,4.50,3.60,0.00,-1.18,0.00
1608501,-2.34,14.59,0.11,0.00,1.73,0.00,4.64,3.80,0.00,-1.18,0.00
1608676,-0.78,14.81,0.10,0.00,1.76,0.00,4.50,3.58,0.00,-1.18,0.00
1608848,-2.34,14.70,0.10,0.00,1.73,0.00,4.50,3.40,0.00,-1.18,0.00
1609021,-3.12,14.36,0.11,0.00,1.70,0.00,4.50,3.58,0.00,-1.18,0.00
1609193,-1.56,14.70,0.11,0.00,1.71,0.00,4.64,3.80,0.00,-1.18,0.00
1609366,-0.78,14.93,0.10,0.00,1.75,0.00,4.64,3.55,0.00,-1.18,0.00
1609539,-0.78,14.93,0.10,0.00,1.72,0.00,4.50,3.55,0.00,-1.18,0.00
1609712,-1.56,14.70,0.11,0.00,1.70,0.00,4.50,3.69,0.00,-1.18,0.00
1609883,-0.78,14.81,0.10,0.00,1.75,0.00,4.64,3.60,0.00,-1.18,0.00
1610056,-0.78,14.81,0.11,0.00,1.75,0.00,4.50,3.62,0.00,-1.18,0.00
1610230,-1.56,14.70,0.11,0.00,1.73,0.00,4.50,3.72,0.00,-1.18,0.00
1610402,-1.56,14.70,0.10,0.00,1.73,0.00,4.50,3.53,0.00,-1.18,0.00
