Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
1610868,23.39,0.17,1342,0.00,0.00,16,6.72,3.50,7.50,-1.39,0.68,189,0.00
1611056,18.28,0.16,1384,0.00,0.00,16,6.72,7.00,7.22,-1.39,0.68,189,0.00
1611244,15.68,0.16,1334,0.00,0.00,16,6.72,12.00,7.24,-1.39,0.68,189,0.00
1611431,15.30,0.16,1339,0.00,0.00,16,6.72,10.00,7.21,-1.39,0.68,189,0.00
1611634,15.26,0.16,1351,0.00,0.00,16,6.72,10.50,6.88,-1.39,0.68,189,0.00
1611822,15.36,0.16,1350,0.00,0.00,16,6.72,9.00,7.21,-1.39,0.68,189,0.00
1612014,15.47,0.16,1357,0.00,0.00,16,6.72,7.50,7.33,-1.39,0.68,189,0.00
1612201,15.16,0.15,1334,0.00,0.00,16,6.72,9.50,6.51,-1.39,0.68,189,0.00
1612389,14.90,0.16,1359,0.00,0.00,16,6.72,6.00,7.29,-1.39,0.68,187,0.00
1612576,15.05,0.16,1348,0.00,0.00,16,6.72,7.00,7.17,-1.39,0.68,187,0.00
1612779,14.79,0.15,1340,0.00,0.00,16,6.72,7.50,6.88,-1.39,0.68,187,0.00
1612967,14.74,0.16,1349,0.00,0.00,16,6.72,6.00,6.99,-1.39,0.68,187,0.00
1613154,14.81,0.16,1332,0.00,0.00,16,6.72,7.00,7.14,-1.39,0.68,187,0.00
1613342,14.95,0.16,1334,0.00,0.00,16,6.72,8.00,7.21,-1.39,0.68,187,0.00
1613545,14.79,0.15,1330,0.00,0.00,16,6.72,6.50,6.74,-1.39,0.68,187,0.00
1613732,14.77,0.16,1346,0.00,0.00,16,6.72,7.00,7.22,-1.39,0.68,187,0.00
1613920,14.89,0.16,1314,0.00,0.00,16,6.72,6.50,7.29,-1.39,0.68,187,0.00
1614107,14.65,0.15,1307,0.00,0.00,16,6.72,6.00,6.11,-1.39,0.64,187,0.00
1614310,14.39,0.14,1315,0.00,0.00,16,6.72,7.50,5.87,-1.39,0.64,187,0.00
1614498,14.21,0.14,1306,0.00,0.00,16,6.72,8.00,6.22,-1.39,0.64,187,0.00
1614686,14.51,0.13,1311,0.00,0.00,16,6.72,7.50,6.04,-1.39,0.64,187,0.00
1614878,14.79,0.13,1302,0.00,0.00,16,6.72,8.00,5.59,-1.39,0.64,187,0.00
1615065,14.90,0.14,1280,0.00,0.00,16,6.72,9.50,5.98,-1.39,0.64,187,0.00
1615253,15.19,0.13,1281,0.00,0.00,16,6.72,8.50,5.78,-1.39,0.64,187,0.00
1615456,15.03,0.14,1267,0.00,0.00,16,6.72,9.50,5.91,-1.39,0.64,187,0.00
1615643,14.89,0.14,1268,0.00,0.00,16,6.72,8.50,5.91,-1.39,0.64,187,0.00
1615831,14.85,0.13,1277,0.00,0.00,16,7.07,8.00,5.27,-1.39,0.64,187,0.00
1616018,14.68,0.12,1236,0.00,0.00,16,7.07,8.00,5.62,-1.39,0.64,187,0.00
1616221,14.74,0.14,1201,0.00,0.00,16,7.07,10.50,5.62,-1.39,0.64,187,0.00
1616409,15.03,0.14,1240,0.00,0.00,16,7.07,10.00,5.10,-1.39,0.64,187,0.00
1616596,15.24,0.14,1221,0.00,0.00,16,7.07,10.00,5.72,-1.39,0.64,187,0.00
1616784,14.85,0.14,1254,0.00,0.00,16,7.07,7.00,5.52,-1.39,0.64,187,0.00
1616971,14.58,0.14,1243,0.00,0.00,16,7.07,7.00,5.81,-1.39,0.64,187,0.00
1617174,14.42,0.14,1251,0.00,0.00,16,7.07,6.00,5.87,-1.39,0.64,187,0.00
1617362,14.55,0.14,1251,0.00,0.00,16,7.07,6.00,5.65,-1.39,0.64,187,0.00
1617549,14.58,0.14,1235,0.00,0.00,16,7.07,7.00,5.49,-1.39,0.64,187,0.00
1617737,14.67,0.14,1232,0.00,0.00,16,7.07,6.50,5.65,-1.39,0.64,187,0.00
1617924,14.70,0.14,1198,0.00,0.00,16,7.07,7.00,5.85,-1.39,0.64,187,0.00
1618132,14.87,0.14,1224,0.00,0.00,16,7.07,6.00,5.72,-1.39,0.64,187,0.00
1618319,14.32,0.14,1222,0.00,0.00,16,7.07,6.00,5.52,-1.39,0.64,187,0.00
1618507,14.32,0.13,1218,0.00,0.00,16,7.07,7.00,5.52,-1.39,0.64,187,0.00
1618695,14.55,0.15,1197,0.00,0.00,16,7.07,9.50,5.87,-1.39,0.64,187,0.00
1618882,14.37,0.14,1228,0.00,0.00,16,7.07,6.00,5.98,-1.39,0.64,187,0.00
1619085,14.28,0.14,1219,0.00,0.00,16,7.07,7.50,5.81,-1.39,0.64,187,0.00
1619273,14.19,0.15,1204,0.00,0.00,16,7.07,8.50,5.94,-1.39,0.64,187,0.00
1619460,14.39,0.15,1224,0.00,0.00,16,7.07,6.50,6.04,-1.39,0.64,187,0.00
1619648,14.37,0.15,1223,0.00,0.00,16,7.07,6.50,6.00,-1.39,0.64,187,0.00
1619851,14.28,0.15,1229,0.00,0.00,16,7.07,6.00,6.00,-1.39,0.64,187,0.00
1620038,14.34,0.15,1219,0.00,0.00,16,7.07,7.00,6.00,-1.39,0.64,187,0.00
1620226,14.53,0.15,1232,0.00,0.00,16,7.07,6.00,6.04,-1.39,0.64,187,0.00
1620413,14.62,0.14,1236,0.00,0.00,16,7.07,5.50,5.98,-1.39,0.64,187,0.00
1620616,14.67,0.15,1228,0.00,0.00,16,7.07,6.50,6.04,-1.39,0.64,187,0.00
1620808,14.53,0.14,1240,0.00,0.00,16,7.07,6.00,5.91,-1.39,0.64,187,0.00
1620996,14.67,0.15,1229,0.00,0.00,16,7.07,7.50,5.98,-1.39,0.64,187,0.00
1621184,14.65,0.14,1234,0.00,0.00,16,7.07,6.50,5.94,-1.39,0.64,187,0.00
1621371,14.77,0.14,1222,0.00,0.00,16,7.07,8.00,5.98,-1.39,0.64,187,0.00
1621558,14.72,0.14,1247,0.00,0.00,16,10.59,9.00,5.94,-1.39,0.64,187,0.00
1621761,14.74,0.14,1270,0.00,0.00,16,10.23,6.50,6.04,-1.39,0.64,187,0.00
1621949,14.70,0.14,1274,0.00,0.00,16,10.23,7.00,5.94,-1.39,0.64,187,0.00
1622137,14.79,0.14,1275,0.00,0.00,16,10.23,7.00,5.85,-1.39,0.64,187,0.00
1622324,14.82,0.14,1266,0.00,0.00,16,10.23,9.00,5.85,-1.39,0.64,187,0.00
1622527,14.87,0.14,1271,0.00,0.00,16,10.23,9.50,5.91,-1.39,0.64,187,0.00
1622715,14.84,0.14,1275,0.00,0.00,16,10.23,7.50,5.91,-1.39,0.64,187,0.00
1622902,14.81,0.14,1282,0.00,0.00,16,10.23,9.00,5.78,-1.39,0.64,187,0.00
1623090,14.65,0.14,1276,0.00,0.00,16,10.23,9.50,5.78,-1.39,0.64,187,0.00
1623277,14.78,0.14,1284,0.00,0.00,16,10.23,8.50,5.81,-1.39,0.64,187,0.00
1623480,14.79,0.14,1278,0.00,0.00,16,10.23,9.50,5.78,-1.39,0.64,187,0.00
1623668,14.72,0.13,1274,0.00,0.00,16,10.23,8.00,5.72,-1.39,0.64,187,0.00
1623855,14.49,0.13,1273,0.00,0.00,16,10.23,10.00,5.59,-1.39,0.64,187,0.00
1624047,14.53,0.13,1268,0.00,0.00,16,10.23,10.50,5.59,-1.39,0.64,187,0.00
1624235,14.67,0.13,1274,0.00,0.00,16,10.23,10.50,5.55,-1.39,0.64,187,0.00
1624422,14.70,0.13,1260,0.00,0.00,16,10.59,11.00,5.62,-1.39,0.64,187,0.00
1624625,14.70,0.13,1266,0.00,0.00,16,10.23,9.50,5.49,-1.39,0.64,187,0.00
1624813,14.67,0.14,1270,0.00,0.00,16,10.23,10.50,5.65,-1.39,0.64,187,0.00
1625000,14.56,0.13,1275,0.00,0.00,16,10.23,9.50,5.52,-1.39,0.64,187,0.00
1625188,14.56,0.13,1273,0.00,0.00,16,10.23,10.50,5.49,-1.39,0.64,187,0.00
1625375,14.61,0.13,1254,0.00,0.00,16,10.23,11.50,5.52,-1.39,0.64,187,0.00
1625563,14.72,0.13,1257,0.00,0.00,16,10.23,10.50,5.46,-1.39,0.64,187,0.00
1625757,14.63,0.13,1258,0.00,0.00,16,10.23,10.50,5.43,-1.39,0.64,187,0.00
1625944,14.51,0.13,1243,0.00,0.00,16,10.59,12.00,5.46,-1.39,0.64,187,0.00
1626147,14.67,0.13,1257,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,187,0.00
1626335,14.64,0.13,1242,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,187,0.00
1626522,14.70,0.13,1249,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,187,0.00
1626710,14.58,0.13,1240,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,187,0.00
1626899,14.66,0.13,1224,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,187,0.00
1627102,14.79,0.13,1233,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,187,0.00
1627290,14.82,0.13,1242,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,187,0.00
1627481,14.79,0.13,1245,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,187,0.00
1627658,14.79,0.13,1243,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,187,0.00
1627861,14.65,0.13,1242,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,187,0.00
1628049,14.67,0.13,1242,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,187,0.00
1628236,14.65,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,187,0.00
1628424,14.74,0.13,1230,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,187,0.00
1628611,14.76,0.13,1232,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,187,0.00
1628803,14.74,0.13,1228,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,187,0.00
1628993,14.81,0.13,1223,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,187,0.00
1629196,14.79,0.13,1233,0.00,0.00,16,10.59,8.00,5.52,-1.39,0.64,187,0.00
1629388,14.84,0.13,1239,0.00,0.00,16,10.59,9.00,5.46,-1.39,0.64,187,0.00
1629576,14.62,0.13,1245,0.00,0.00,16,10.59,9.00,5.46,-1.39,0.64,187,0.00
1629763,14.46,0.13,1244,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,187,0.00
1629951,14.53,0.13,1240,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,187,0.00
1630139,14.67,0.13,1223,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,187,0.00
1630326,14.72,0.13,1238,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,187,0.00
1630529,14.72,0.13,1246,0.00,0.00,16,10.59,9.00,5.40,-1.39,0.64,187,0.00
1630717,14.79,0.13,1234,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,187,0.00
1630909,14.81,0.13,1235,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,187,0.00
1631101,14.74,0.13,1244,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,187,0.00
1631291,14.63,0.13,1241,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,187,0.00
1631479,14.49,0.13,1244,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,187,0.00
1631666,14.52,0.13,1241,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,187,0.00
1631854,14.53,0.13,1237,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,187,0.00
1632041,14.74,0.13,1235,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,187,0.00
1632234,14.81,0.13,1242,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,187,0.00
1632432,14.79,0.13,1232,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,187,0.00
1632620,14.65,0.13,1234,0.00,0.00,16,10.59,10.50,5.52,-1.39,0.64,187,0.00
1632811,14.70,0.13,1239,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,187,0.00
1632998,14.58,0.13,1242,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,187,0.00
1633186,14.63,0.13,1236,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,187,0.00
1633376,14.78,0.13,1236,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,187,0.00
1633579,14.79,0.13,1239,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,187,0.00
1633766,14.74,0.13,1226,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,187,0.00
1633954,14.74,0.13,1235,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1634141,14.74,0.13,1228,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,189,0.00
1634329,14.76,0.13,1231,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1634516,14.74,0.13,1226,0.00,0.00,16,10.59,11.00,5.43,-1.39,0.64,189,0.00
1634719,14.69,0.13,1238,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,189,0.00
1634896,14.69,0.13,1246,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,189,0.00
1635100,14.67,0.13,1234,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,189,0.00
1635289,14.79,0.13,1234,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,189,0.00
1635478,14.72,0.13,1238,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1635665,14.65,0.13,1236,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1635854,14.60,0.13,1240,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,189,0.00
1636041,14.70,0.13,1236,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,189,0.00
1636229,14.70,0.13,1226,0.00,0.00,16,10.59,11.50,5.43,-1.39,0.64,189,0.00
1636432,14.76,0.13,1232,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,189,0.00
1636619,14.73,0.13,1228,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,189,0.00
1636807,14.72,0.13,1231,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,189,0.00
1636994,14.67,0.13,1238,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,189,0.00
1637197,14.49,0.13,1241,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,189,0.00
1637385,14.58,0.13,1234,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1637575,14.54,0.13,1243,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1637762,14.63,0.13,1230,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,189,0.00
1637954,14.70,0.13,1253,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,189,0.00
1638142,14.74,0.13,1246,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,189,0.00
1638330,14.77,0.13,1238,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,189,0.00
1638522,14.72,0.13,1254,0.00,0.00,16,10.59,8.50,5.33,-1.39,0.64,189,0.00
1638710,14.67,0.13,1241,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,189,0.00
1638913,14.74,0.13,1237,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,189,0.00
1639100,14.81,0.13,1237,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,189,0.00
1639288,14.87,0.13,1236,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,189,0.00
1639475,14.84,0.13,1240,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,189,0.00
1639678,14.81,0.13,1242,0.00,0.00,16,10.59,8.50,5.36,-1.39,0.64,189,0.00
1639866,14.79,0.13,1239,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,189,0.00
1640058,14.72,0.13,1240,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1640245,14.65,0.13,1246,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,189,0.00
1640433,14.58,0.13,1238,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189,0.00
1640636,14.63,0.13,1236,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,189,0.00
1640823,14.69,0.13,1234,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,189,0.00
1641011,14.74,0.13,1231,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,190,0.00
1641198,14.79,0.13,1230,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,190,0.00
1641386,14.79,0.13,1226,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,190,0.00
1641589,14.81,0.13,1238,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,190,0.00
1641777,14.87,0.13,1225,0.00,0.00,16,10.59,11.50,5.36,-1.39,0.64,190,0.00
1641964,14.90,0.13,1239,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,190,0.00
1642152,14.85,0.13,1236,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,190,0.00
1642354,14.81,0.13,1237,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,190,0.00
1642542,14.84,0.13,1244,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,190,0.00
1642730,14.79,0.13,1235,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,190,0.00
1642917,14.79,0.13,1233,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,190,0.00
1643109,14.77,0.13,1228,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,190,0.00
1643297,14.65,0.13,1240,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,190,0.00
1643500,14.58,0.13,1223,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,190,0.00
1643687,14.65,0.16,1214,0.00,0.00,16,10.59,12.50,6.22,-1.39,0.70,190,0.00
1643875,14.67,0.19,1236,0.00,0.00,16,13.40,12.50,8.11,-1.39,0.72,190,0.00
1644062,13.19,0.20,1352,0.00,0.00,16,17.97,17.50,8.78,-1.39,0.74,190,0.00
1644265,13.33,0.21,1499,0.00,0.00,16,28.52,27.50,10.33,-1.39,0.80,190,0.00
1644453,14.16,0.22,1650,0.00,0.00,16,32.73,32.00,12.15,-1.39,0.82,190,0.00
1644640,14.79,0.23,1820,0.00,0.00,16,35.55,34.00,13.78,-1.39,0.84,190,0.00
1644828,14.52,0.22,1956,0.00,0.00,16,38.01,37.00,14.34,-1.39,0.84,190,0.00
1645031,14.56,0.22,2024,0.00,0.00,16,38.36,38.00,14.59,-1.70,0.84,190,0.00
1645219,14.44,0.21,2020,0.00,0.00,16,38.36,38.00,14.53,-1.70,0.84,190,0.00
1645407,14.37,0.17,2037,0.00,0.00,16,28.87,36.00,9.17,-1.70,0.64,190,0.00
1645594,12.75,0.10,2078,0.00,0.00,16,8.48,13.00,5.62,-1.70,0.64,190,0.00
1645782,12.25,0.11,1850,0.00,0.00,16,7.42,7.00,6.81,-1.39,0.64,190,0.00
1645974,13.20,0.12,1734,0.00,0.00,16,8.12,16.00,6.88,-1.39,0.64,190,0.00
1646162,14.51,0.14,1662,0.00,0.00,16,8.83,16.50,7.57,-1.39,0.64,190,0.00
1646365,13.96,0.13,1609,0.00,0.00,16,8.83,16.50,7.10,-1.39,0.64,190,0.00
1646552,13.43,0.12,1598,0.00,0.00,16,6.02,14.00,6.66,-1.39,0.64,190,0.00
1646740,13.48,0.13,1516,0.00,0.00,16,6.37,14.00,6.40,-1.39,0.64,190,0.00
1646927,14.03,0.12,1452,0.00,0.00,16,6.72,14.00,5.78,-1.39,0.64,190,0.00
1647115,14.39,0.13,1365,0.00,0.00,16,6.72,14.50,5.68,-1.39,0.64,190,0.00
1647318,14.42,0.14,1273,0.00,0.00,16,7.07,14.50,5.72,-1.39,0.64,190,0.00
1647506,14.44,0.14,1232,0.00,0.00,16,10.59,18.50,5.62,-1.39,0.64,190,0.00
1647693,14.70,0.14,1211,0.00,0.00,16,10.59,18.50,5.43,-1.39,0.66,190,0.00
1647880,14.74,0.16,1187,0.00,0.00,16,10.59,18.50,6.18,-1.08,0.68,190,0.00
1648083,14.77,0.18,1192,0.00,0.00,16,11.64,11.50,6.73,-1.08,0.70,190,0.00
1648271,15.21,0.22,1177,0.00,0.00,16,15.86,14.00,8.56,-1.08,0.74,190,0.00
1648459,14.90,0.27,1270,0.00,0.00,16,26.05,25.00,11.77,-1.39,0.82,190,0.00
1648646,13.03,0.26,1489,0.00,0.00,16,30.62,29.50,13.20,-1.39,0.84,190,0.00
1648849,14.17,0.25,1752,0.00,0.00,16,34.14,34.00,14.15,-1.39,0.84,192,0.00
1649026,14.74,0.25,1820,0.00,0.00,16,34.49,34.00,15.05,-1.39,0.84,192,0.00
1649229,14.39,0.26,1772,0.00,0.00,16,33.79,33.50,15.11,-1.39,0.86,192,0.00
1649416,14.61,0.27,1738,0.00,0.00,16,33.09,33.00,15.33,-1.39,0.86,192,0.00
1649604,14.29,0.27,1742,0.00,0.00,16,33.44,33.00,16.00,-1.39,0.88,192,0.00
1649791,14.37,0.28,1752,0.00,0.00,16,34.14,34.00,16.44,-1.39,0.88,192,0.00
1649994,14.05,0.30,1746,0.00,0.00,16,34.49,34.00,17.03,-1.39,0.88,192,0.00
1650182,13.74,0.31,1712,0.00,0.00,16,34.14,34.00,17.48,-1.39,0.88,192,0.00
1650369,13.69,0.32,1642,0.00,0.00,16,33.44,33.00,17.11,-1.39,0.88,192,0.00
1650557,13.93,0.33,1599,0.00,0.00,16,32.73,33.00,16.89,-1.39,0.90,192,0.00
1650744,13.64,0.34,1492,0.00,0.00,16,32.03,32.00,16.82,-1.39,0.90,192,0.00
1650947,13.59,0.33,1540,0.00,0.00,16,34.49,34.00,17.11,-1.39,0.90,192,0.00
1651135,14.11,0.31,1685,0.00,0.00,16,35.20,34.50,17.41,-1.39,0.90,192,0.00
1651322,14.56,0.28,1858,0.00,0.00,16,36.95,36.50,17.79,-1.39,0.90,192,0.00
1651515,14.56,0.28,1954,0.00,0.00,16,40.12,38.50,18.26,-1.39,0.90,192,0.00
1651702,13.99,0.24,2064,0.00,0.00,16,40.12,40.00,15.85,-1.70,0.82,192,0.00
1651890,12.89,0.19,2148,0.00,0.00,16,38.36,39.00,12.31,-2.01,0.80,192,0.00
1652093,12.93,0.15,2197,0.00,0.00,16,36.60,36.50,10.43,-2.32,0.76,192,0.00
1652280,13.09,0.13,2228,0.00,0.00,16,35.90,35.50,9.88,-2.32,0.76,192,0.00
1652468,13.89,0.11,2244,0.00,0.00,16,32.38,33.50,7.41,-2.32,0.68,192,0.00
1652655,14.13,0.11,2204,0.00,0.00,16,17.97,22.50,8.03,-2.32,0.64,192,0.00
1652858,16.67,0.10,2161,0.00,0.00,16,2.85,2.50,7.62,-2.01,0.64,192,0.00
1653046,21.87,0.12,2132,0.00,0.00,16,2.85,2.50,7.86,-2.01,0.64,192,0.00
1653233,24.27,0.11,2046,0.00,0.00,16,2.85,2.50,7.62,-1.70,0.64,192,0.00
1653425,23.67,0.12,1962,0.00,0.00,16,3.20,3.00,7.46,-1.39,0.64,192,0.00
1653613,23.84,0.11,1896,0.00,0.00,16,3.55,3.50,7.21,-1.39,0.64,192,0.00
1653800,23.86,0.11,1830,0.00,0.00,16,4.26,11.50,6.92,-1.39,0.64,192,0.00
1653988,23.57,0.12,1760,0.00,0.00,16,4.61,12.50,6.99,-1.39,0.64,192,0.00
1654191,23.73,0.12,1681,0.00,0.00,16,5.31,13.00,6.99,-1.39,0.64,192,0.00
1654378,24.00,0.12,1622,0.00,0.00,16,5.66,13.50,6.70,-1.39,0.64,192,0.00
1654566,24.07,0.12,1554,0.00,0.00,16,6.02,14.00,6.44,-1.39,0.64,192,0.00
1654753,23.80,0.13,1496,0.00,0.00,16,6.37,14.00,6.48,-1.39,0.64,192,0.00
1654956,23.87,0.12,1449,0.00,0.00,16,6.72,14.50,5.62,-1.39,0.64,192,0.00
1655144,23.93,0.13,1382,0.00,0.00,16,6.72,-7.50,5.78,-1.39,0.64,192,0.00
1655331,23.70,0.13,1362,0.00,0.00,16,6.72,-1.50,5.87,-1.39,0.64,192,0.00
1655519,23.59,0.14,1282,0.00,0.00,16,6.72,5.00,5.91,-1.39,0.64,192,0.00
1655706,21.04,0.13,1300,0.00,0.00,16,6.72,9.50,5.78,-1.39,0.64,192,0.00
1655909,16.56,0.13,1292,0.00,0.00,16,6.72,13.00,5.78,-1.39,0.64,192,0.00
1656097,15.35,0.13,1295,0.00,0.00,16,6.72,11.50,5.68,-1.39,0.64,192,0.00
1656285,14.87,0.13,1291,0.00,0.00,16,6.72,10.50,5.59,-1.39,0.64,192,0.00
1656488,14.79,0.13,1279,0.00,0.00,16,6.72,11.00,5.59,-1.39,0.64,192,0.00
1656675,14.81,0.13,1274,0.00,0.00,16,7.07,10.50,5.46,-1.39,0.64,194,0.00
1656863,14.94,0.13,1258,0.00,0.00,16,7.07,11.00,5.52,-1.39,0.64,194,0.00
1657050,15.10,0.13,1259,0.00,0.00,16,7.07,9.50,5.46,-1.39,0.64,194,0.00
1657253,15.03,0.13,1262,0.00,0.00,16,7.07,8.50,5.43,-1.39,0.64,194,0.00
1657441,14.87,0.13,1234,0.00,0.00,16,7.07,10.50,5.46,-1.39,0.64,194,0.00
1657628,14.82,0.13,1242,0.00,0.00,16,7.07,10.50,5.46,-1.39,0.64,194,0.00
1657816,14.72,0.13,1234,0.00,0.00,16,7.07,10.00,5.40,-1.39,0.64,194,0.00
1658008,14.73,0.14,1232,0.00,0.00,16,7.07,9.50,5.46,-1.39,0.64,194,0.00
1658195,14.78,0.14,1223,0.00,0.00,16,7.07,9.00,5.55,-1.39,0.64,194,0.00
1658398,14.74,0.13,1235,0.00,0.00,16,7.07,7.00,5.52,-1.39,0.64,194,0.00
1658586,14.58,0.13,1240,0.00,0.00,16,7.07,6.50,5.52,-1.39,0.64,194,0.00
1658773,14.65,0.15,1171,0.00,0.00,16,10.59,16.50,5.62,-1.08,0.64,194,0.00
1658961,14.69,0.14,1248,0.00,0.00,16,10.23,7.50,5.72,-1.39,0.64,194,0.00
1659164,14.49,0.14,1241,0.00,0.00,16,10.59,9.50,5.65,-1.39,0.64,194,0.00
1659351,14.51,0.14,1252,0.00,0.00,16,10.23,8.00,5.68,-1.39,0.64,194,0.00
1659539,14.77,0.14,1254,0.00,0.00,16,10.59,9.50,5.72,-1.39,0.64,194,0.00
1659726,14.87,0.14,1260,0.00,0.00,16,10.23,8.00,5.78,-1.39,0.64,194,0.00
1659919,14.84,0.13,1264,0.00,0.00,16,10.23,10.50,5.65,-1.39,0.64,194,0.00
1660106,14.74,0.14,1263,0.00,0.00,16,10.23,10.50,5.65,-1.39,0.64,194,0.00
1660309,14.60,0.14,1250,0.00,0.00,16,10.23,10.50,5.62,-1.39,0.64,194,0.00
1660497,14.63,0.13,1252,0.00,0.00,16,10.23,10.00,5.52,-1.39,0.64,194,0.00
1660684,14.54,0.13,1247,0.00,0.00,16,10.59,10.50,5.52,-1.39,0.64,194,0.00
1660872,14.67,0.13,1251,0.00,0.00,16,10.59,10.50,5.59,-1.39,0.64,194,0.00
1661075,14.87,0.13,1253,0.00,0.00,16,10.23,10.50,5.52,-1.39,0.64,194,0.00
1661262,14.77,0.13,1263,0.00,0.00,16,10.23,8.50,5.52,-1.39,0.64,194,0.00
