Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
802893,24.17,0.80,4682,0.00,0.00,16,7.77,7.50,117.49,15.01,2.56,189
803066,24.09,0.81,4720,0.00,0.00,16,7.77,7.50,130.87,15.01,2.44,189
803254,23.69,0.45,4610,0.00,0.00,16,4.96,7.50,96.80,-4.80,0.64,189
803441,23.81,0.24,4254,0.00,0.00,16,-4.88,-2.50,36.15,-4.18,0.64,189
803613,23.88,0.18,3811,0.00,0.00,16,-10.16,-10.50,24.03,-4.18,0.64,189
803801,23.51,0.16,3394,0.00,0.00,16,-10.16,-10.50,18.02,-4.18,0.64,189
803988,23.57,0.16,3039,0.00,0.00,16,-10.16,-10.50,16.14,-4.18,0.64,189
804160,23.65,0.17,2815,0.00,0.00,16,-10.16,-10.50,14.98,-4.18,0.64,189
804348,23.63,0.16,2466,0.00,0.00,16,-6.29,-10.50,12.90,-3.56,0.64,189
804535,23.89,0.14,2158,0.00,0.00,16,14.10,14.00,10.45,-2.01,0.64,189
804708,23.58,0.14,1855,0.00,0.00,16,14.10,14.00,8.69,-1.39,0.64,189
804896,23.74,0.13,1830,0.00,0.00,16,14.10,14.00,7.66,-1.39,0.64,189
805069,23.26,0.12,1774,0.00,0.00,16,14.10,14.00,7.50,-1.39,0.64,189
805256,13.23,0.13,1696,0.00,0.00,16,14.10,14.00,7.10,-1.39,0.64,189
805443,11.62,0.13,1579,0.00,0.00,16,14.10,22.00,6.99,-1.39,0.64,189
805631,11.38,0.13,1492,0.00,0.00,16,14.10,22.00,6.48,-1.39,0.64,189
805803,11.29,0.13,1431,0.00,0.00,16,14.10,22.00,6.18,-1.39,0.64,189
805990,11.25,0.13,1350,0.00,0.00,16,14.10,22.00,5.88,-1.39,0.64,189
806178,11.25,0.14,1251,0.00,0.00,16,14.10,22.00,5.65,-1.39,0.64,189
806354,11.29,0.14,1202,0.00,0.00,16,14.10,22.00,5.59,-1.39,0.64,189
806542,11.54,0.14,1172,0.00,0.00,16,14.10,22.00,5.46,-1.08,0.64,189
806714,12.00,0.13,1160,0.00,0.00,16,14.10,22.00,5.14,-1.08,0.64,189
806901,12.34,0.13,1118,0.00,0.00,16,14.10,22.00,4.95,-1.08,0.64,189
807089,12.65,0.13,1085,0.00,0.00,16,14.10,22.00,4.73,-1.08,0.64,189
807276,12.88,0.13,1062,0.00,0.00,16,14.10,22.00,4.66,-1.08,0.64,189
807464,13.29,0.13,1018,0.00,0.00,16,14.10,22.00,4.57,-1.08,0.64,189
807635,13.68,0.13,1003,0.00,0.00,16,14.10,22.00,4.46,-1.08,0.64,189
807823,14.16,0.13,985,0.00,0.00,16,14.10,22.00,4.29,-1.08,0.64,189
808010,14.51,0.13,966,0.00,0.00,16,14.10,22.00,4.07,-1.08,0.64,189
808183,14.79,0.13,940,0.00,0.00,16,14.10,22.00,3.99,-1.08,0.64,189
808370,15.11,0.13,910,0.00,0.00,16,14.10,22.00,4.02,-1.08,0.64,189
808559,15.63,0.14,904,0.00,0.00,16,14.10,22.00,4.26,-1.08,0.64,190
808731,16.00,0.14,944,0.00,0.00,16,14.10,20.00,4.51,-1.08,0.64,190
808918,16.31,0.14,974,0.00,0.00,16,14.10,15.50,4.51,-1.08,0.64,190
809106,16.87,0.14,993,0.00,0.00,16,14.10,14.00,4.46,-1.08,0.64,190
809277,16.92,0.14,1000,0.00,0.00,16,14.10,13.00,4.53,-1.08,0.64,190
809465,17.05,0.14,1026,0.00,0.00,16,14.10,10.50,4.57,-1.08,0.64,190
809652,16.88,0.13,1014,0.00,0.00,16,14.10,12.00,4.53,-1.08,0.64,190
809824,16.33,0.13,1034,0.00,0.00,16,14.10,10.50,4.53,-1.08,0.64,190
810012,16.18,0.13,1048,0.00,0.00,16,14.10,10.50,4.51,-1.08,0.64,190
810199,15.82,0.13,1036,0.00,0.00,16,14.10,11.50,4.48,-1.08,0.64,190
810371,15.91,0.13,1062,0.00,0.00,16,14.10,10.50,4.48,-1.08,0.64,190
810559,15.72,0.13,1050,0.00,0.00,16,14.10,11.50,4.43,-1.08,0.64,190
810746,15.63,0.13,1040,0.00,0.00,16,14.10,13.00,4.43,-1.08,0.64,190
810918,15.66,0.12,1067,0.00,0.00,16,14.10,11.50,4.37,-1.08,0.64,190
811106,15.42,0.12,1052,0.00,0.00,16,14.10,13.00,4.32,-1.08,0.64,190
811293,15.54,0.12,1055,0.00,0.00,16,14.10,12.50,4.35,-1.08,0.64,190
811465,15.36,0.12,1055,0.00,0.00,16,14.10,13.00,4.29,-1.08,0.64,190
811652,15.30,0.12,1064,0.00,0.00,16,14.10,12.00,4.21,-1.08,0.64,190
811840,15.27,0.12,1058,0.00,0.00,16,14.10,13.00,4.21,-1.08,0.64,190
812027,15.11,0.12,1058,0.00,0.00,16,14.10,13.00,4.21,-1.08,0.64,190
812199,15.08,0.12,1064,0.00,0.00,16,14.10,13.00,4.10,-1.08,0.64,190
812402,14.95,0.12,1044,0.00,0.00,16,14.10,15.00,4.10,-1.08,0.64,190
812574,14.85,0.12,1056,0.00,0.00,16,14.10,13.50,4.07,-1.08,0.64,190
812765,14.82,0.11,1044,0.00,0.00,16,14.10,13.50,4.04,-1.08,0.64,190
812952,14.79,0.11,1048,0.00,0.00,16,14.10,14.00,3.99,-1.08,0.64,190
813125,14.75,0.11,1052,0.00,0.00,16,14.10,14.00,3.99,-1.08,0.64,190
813313,14.74,0.11,1036,0.00,0.00,16,14.10,15.50,3.96,-1.08,0.64,190
813500,14.81,0.11,1034,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,190
813672,14.82,0.11,1028,0.00,0.00,16,14.10,15.00,3.96,-1.08,0.64,190
813859,14.68,0.11,1025,0.00,0.00,16,14.10,15.50,3.88,-1.08,0.64,190
814035,14.72,0.11,1036,0.00,0.00,16,14.10,14.00,3.85,-1.08,0.64,190
814222,14.65,0.12,1013,0.00,0.00,16,14.10,16.00,3.91,-1.08,0.64,192
814410,14.70,0.11,1014,0.00,0.00,16,14.10,15.50,3.85,-1.08,0.64,192
814582,14.65,0.11,1012,0.00,0.00,16,14.10,15.50,3.85,-1.08,0.64,192
814769,14.74,0.11,1024,0.00,0.00,16,14.10,14.00,3.80,-1.08,0.64,192
814956,14.63,0.11,1004,0.00,0.00,16,14.10,15.50,3.83,-1.08,0.64,192
815144,14.81,0.11,1011,0.00,0.00,16,14.10,14.50,3.85,-1.08,0.64,192
815316,14.65,0.11,1014,0.00,0.00,16,14.10,14.50,3.80,-1.08,0.64,192
815503,14.66,0.11,1002,0.00,0.00,16,14.10,15.50,3.85,-1.08,0.64,192
815691,14.66,0.11,998,0.00,0.00,16,14.10,15.50,3.85,-1.08,0.64,192
815863,14.44,0.12,1003,0.00,0.00,16,14.10,14.50,3.85,-1.08,0.64,192
816050,14.60,0.12,1000,0.00,0.00,16,14.10,14.50,3.83,-1.08,0.64,192
816238,14.49,0.11,1003,0.00,0.00,16,14.10,14.00,3.85,-1.08,0.64,192
816410,14.55,0.11,994,0.00,0.00,16,14.10,15.00,3.80,-1.08,0.64,192
816597,14.49,0.12,992,0.00,0.00,16,14.10,15.00,3.83,-1.08,0.64,192
816784,14.60,0.12,991,0.00,0.00,16,14.10,14.50,3.85,-1.08,0.64,192
816956,14.59,0.12,979,0.00,0.00,16,14.10,14.50,3.88,-1.08,0.64,192
817144,14.76,0.12,983,0.00,0.00,16,14.10,15.00,3.91,-1.08,0.64,192
817331,14.65,0.12,995,0.00,0.00,16,14.10,13.50,3.91,-1.08,0.64,192
817503,14.74,0.12,1003,0.00,0.00,16,14.10,13.00,3.88,-1.08,0.64,192
817691,14.52,0.12,990,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
817878,14.65,0.12,990,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
818066,14.70,0.12,991,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
818237,14.75,0.12,1004,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
818425,14.70,0.12,1002,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
818597,14.84,0.12,996,0.00,0.00,16,14.10,14.50,3.96,-1.08,0.64,192
818784,14.79,0.12,1008,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,192
818960,14.77,0.12,1002,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
819147,14.67,0.12,1008,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
819335,14.75,0.12,1013,0.00,0.00,16,14.10,12.50,3.91,-1.08,0.64,192
819523,14.74,0.12,1008,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
819695,14.79,0.12,1010,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,192
819883,14.70,0.12,1004,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,192
820070,14.60,0.12,1008,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,192
820242,14.70,0.12,1007,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
820429,14.56,0.12,1002,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,192
820634,14.70,0.12,990,0.00,0.00,16,14.10,15.50,3.93,-1.08,0.64,192
820806,14.72,0.12,997,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
820994,14.75,0.12,1007,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,192
821169,14.67,0.12,1006,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,192
821356,14.87,0.12,993,0.00,0.00,16,14.10,15.00,3.96,-1.08,0.64,192
821544,14.84,0.12,1012,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,192
821716,14.86,0.12,1003,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,192
821903,14.79,0.12,1002,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,192
822091,14.75,0.12,1001,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,192
822263,14.63,0.12,1010,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,194
822450,14.68,0.12,1007,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
822638,14.70,0.12,998,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,194
822825,14.68,0.12,1002,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,194
822997,14.72,0.12,1011,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
823184,14.63,0.12,1003,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
823372,14.70,0.12,1008,0.00,0.00,16,14.10,13.50,3.91,-1.08,0.64,194
823544,14.67,0.12,1009,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
823731,14.69,0.12,1007,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,194
823919,14.70,0.12,993,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,194
824106,14.84,0.12,1003,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,194
824278,14.85,0.12,1005,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
824466,14.87,0.12,1004,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
824653,14.72,0.12,995,0.00,0.00,16,14.10,14.50,3.91,-1.08,0.64,194
824825,14.72,0.12,1003,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,194
825013,14.72,0.12,1009,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
825200,14.82,0.12,1009,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
825372,14.67,0.12,1009,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,194
825560,14.61,0.12,1007,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
825747,14.72,0.12,1010,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
825919,14.60,0.12,999,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
826107,14.67,0.12,1000,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,194
826294,14.60,0.12,1009,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,194
826481,14.72,0.12,1014,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,194
826653,14.75,0.12,1003,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,194
826844,14.79,0.12,1008,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
827016,14.72,0.12,1008,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
827204,14.70,0.12,1010,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,194
827391,14.65,0.12,1003,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
827563,14.77,0.12,1012,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,194
827750,14.65,0.12,1014,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
827938,14.79,0.12,1002,0.00,0.00,16,14.10,14.50,3.96,-1.08,0.64,194
828110,14.77,0.12,1008,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,194
828297,14.70,0.12,1007,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
828485,14.77,0.12,1002,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,194
828657,14.63,0.12,1012,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
828844,14.77,0.12,1016,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
829032,14.60,0.12,1011,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
829204,14.72,0.12,1012,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,194
829391,14.60,0.12,999,0.00,0.00,16,14.10,15.00,3.96,-1.08,0.64,194
829578,14.79,0.12,1020,0.00,0.00,16,14.10,12.50,3.91,-1.08,0.64,194
829750,14.74,0.12,1005,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,194
829938,14.77,0.12,1007,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,194
830125,14.62,0.12,1012,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
830313,14.72,0.12,1010,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,194
830485,14.67,0.12,997,0.00,0.00,16,14.10,15.00,3.91,-1.08,0.64,194
830672,14.77,0.12,1001,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
830860,14.77,0.12,1006,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
831031,14.82,0.12,998,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
831219,14.77,0.12,1002,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
831391,14.63,0.12,1000,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
831578,14.77,0.12,1017,0.00,0.00,16,14.10,12.00,3.96,-1.08,0.64,196
831766,14.58,0.12,998,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,196
831938,14.72,0.12,1003,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,196
832125,14.77,0.12,1007,0.00,0.00,16,14.10,13.50,3.91,-1.08,0.64,196
832313,14.79,0.12,1020,0.00,0.00,16,14.10,12.00,3.96,-1.08,0.64,196
832500,14.74,0.12,1010,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,196
832672,14.77,0.12,1006,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,196
832860,14.67,0.12,1008,0.00,0.00,16,14.10,14.00,3.94,-1.08,0.64,196
833047,14.77,0.12,1015,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,196
833219,14.68,0.11,1009,0.00,0.00,16,14.10,13.50,3.91,-1.08,0.64,196
833406,14.74,0.12,997,0.00,0.00,16,14.10,15.50,3.93,-1.08,0.64,196
833594,14.65,0.12,1009,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
833766,14.77,0.12,1000,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,196
833953,14.79,0.12,999,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,196
834141,14.82,0.12,1006,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,196
834312,14.74,0.12,1010,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
834500,14.75,0.12,1000,0.00,0.00,16,14.10,14.00,3.94,-1.08,0.64,196
834687,14.79,0.12,1001,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
834859,14.77,0.12,1010,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,196
835047,14.81,0.12,1007,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
835234,14.65,0.12,998,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
835422,14.72,0.12,1002,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
835594,14.67,0.12,1009,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,196
835781,14.66,0.12,1003,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
835969,14.63,0.12,1004,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,196
836141,14.72,0.12,1006,0.00,0.00,16,14.10,12.50,3.93,-1.08,0.64,196
836328,14.63,0.12,1004,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
836515,14.73,0.12,1008,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,196
836687,14.60,0.12,1001,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
836875,14.64,0.12,1001,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,196
837062,14.62,0.12,992,0.00,0.00,16,14.10,15.50,3.96,-1.08,0.64,196
837234,14.77,0.12,999,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
837422,14.81,0.12,1000,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,196
837609,14.79,0.12,1002,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,196
837797,14.77,0.12,1002,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
837969,14.77,0.12,1002,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
838156,14.84,0.12,1003,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
838343,14.79,0.12,1001,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
838515,14.84,0.12,1000,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,196
838703,14.70,0.12,994,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,196
838890,14.74,0.12,1010,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,198
839062,14.65,0.12,1009,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,198
839250,14.77,0.12,999,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,198
839422,14.67,0.12,1000,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,198
839609,14.77,0.12,1003,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,198
839797,14.79,0.12,1009,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,198
839984,14.73,0.12,1000,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,198
840156,14.62,0.12,998,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,198
840343,14.79,0.12,1008,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,198
840531,14.75,0.12,1004,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,198
840703,14.82,0.12,998,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,198
840890,14.84,0.12,1012,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,198
841078,14.87,0.12,1024,0.00,0.00,16,14.10,11.50,3.91,-1.08,0.64,198
841250,14.95,0.11,1025,0.00,0.00,16,14.10,12.00,3.75,-1.08,0.64,198
841437,14.87,0.11,1008,0.00,0.00,16,14.10,14.00,3.56,-1.08,0.64,198
841625,14.92,0.10,1000,0.00,0.00,16,14.10,14.50,3.36,-1.08,0.64,198
841796,14.98,0.10,984,0.00,0.00,16,14.10,16.00,3.19,-1.08,0.64,198
841984,15.11,0.10,947,0.00,0.00,16,14.10,18.50,3.03,-1.08,0.64,198
842171,14.93,0.10,934,0.00,0.00,16,14.10,20.00,3.03,-1.08,0.64,198
842359,14.89,0.10,917,0.00,0.00,16,14.10,20.50,3.01,-1.08,0.64,198
842531,14.79,0.10,906,0.00,0.00,16,14.10,20.00,3.01,-1.08,0.64,198
842718,14.74,0.10,901,0.00,0.00,16,14.10,20.00,3.01,-1.08,0.64,198
842906,14.77,0.10,895,0.00,0.00,16,14.10,20.00,3.01,-1.08,0.64,198
843078,14.67,0.10,896,0.00,0.00,16,14.10,19.00,3.03,-1.08,0.64,198
843265,14.39,0.10,896,0.00,0.00,16,14.10,17.50,3.01,-1.08,0.64,198
843452,14.42,0.10,890,0.00,0.00,16,14.10,16.50,3.01,-1.08,0.64,198
843624,14.30,0.10,879,0.00,0.00,16,14.10,17.50,3.01,-1.08,0.64,198
843812,14.40,0.10,886,0.00,0.00,16,14.10,16.50,3.01,-1.08,0.64,198
843999,14.60,0.11,869,0.00,0.00,16,14.10,18.00,3.03,-1.08,0.64,198
844171,14.62,0.11,850,0.00,0.00,16,14.10,19.00,3.01,-1.08,0.64,198
844359,14.60,0.11,846,0.00,0.00,16,14.10,19.00,2.99,-1.08,0.64,198
844546,14.69,0.11,847,0.00,0.00,16,14.10,18.50,2.99,-1.08,0.64,198
844719,14.65,0.11,853,0.00,0.00,16,14.10,16.50,3.01,-1.08,0.64,198
844906,14.49,0.11,846,0.00,0.00,16,14.10,16.50,2.99,-1.08,0.64,198
845093,14.46,0.11,839,0.00,0.00,16,14.10,17.00,2.99,-1.08,0.64,198
845265,14.44,0.11,835,0.00,0.00,16,14.10,16.50,2.99,-1.08,0.64,198
845453,14.28,0.11,840,0.00,0.00,16,14.10,15.50,2.99,-1.08,0.64,198
845640,14.46,0.11,838,0.00,0.00,16,14.10,15.50,2.99,-1.08,0.64,198
845828,14.58,0.11,848,0.00,0.00,16,14.10,14.00,3.01,-1.08,0.64,198
846000,14.74,0.11,846,0.00,0.00,16,14.10,14.00,3.01,-1.08,0.64,198
846187,14.70,0.11,844,0.00,0.00,16,14.10,15.50,2.99,-1.08,0.64,198
846437,14.72,0.11,850,0.00,0.00,16,14.10,14.00,3.01,-1.08,0.64,198
846547,14.65,0.11,845,0.00,0.00,16,14.10,14.00,2.99,-1.08,0.64,198
846734,14.49,0.11,840,0.00,0.00,16,14.10,14.50,3.01,-1.08,0.64,198
846906,14.48,0.11,834,0.00,0.00,16,14.10,15.00,3.01,-1.08,0.64,198
847093,14.65,0.11,836,0.00,0.00,16,14.10,15.50,2.99,-1.08,0.64,198
847265,14.79,0.11,836,0.00,0.00,16,14.10,14.00,2.99,-1.08,0.64,198
847453,14.87,0.11,828,0.00,0.00,16,14.10,15.00,3.01,-1.08,0.64,199
847640,14.89,0.11,830,0.00,0.00,16,14.10,14.50,2.99,-1.08,0.64,199
847828,14.84,0.11,844,0.00,0.00,16,14.10,14.00,2.99,-1.08,0.64,199
848000,14.84,0.11,836,0.00,0.00,16,14.10,13.00,2.99,-1.08,0.64,199
848187,14.70,0.11,833,0.00,0.00,16,14.10,14.00,3.01,-1.08,0.64,199
848374,14.72,0.11,833,0.00,0.00,16,14.10,14.00,3.01,-1.08,0.64,199
848562,14.77,0.11,831,0.00,0.00,16,14.10,14.00,2.99,-1.08,0.64,199
848734,14.79,0.11,838,0.00,0.00,16,14.10,12.50,2.99,-1.08,0.64,199
848921,14.76,0.11,823,0.00,0.00,16,14.10,15.00,3.01,-1.08,0.64,199
849093,14.65,0.11,837,0.00,0.00,16,14.10,13.00,3.01,-1.08,0.64,199
849281,14.72,0.11,837,0.00,0.00,16,14.10,13.50,3.01,-1.08,0.64,199
849468,14.75,0.11,828,0.00,0.00,16,14.10,14.00,3.01,-1.08,0.64,199
849640,14.72,0.11,826,0.00,0.00,16,14.10,15.00,3.01,-1.08,0.64,199
849828,14.82,0.11,826,0.00,0.00,16,14.10,14.00,3.01,-1.08,0.64,199
850015,14.77,0.11,832,0.00,0.00,16,14.10,13.50,2.99,-1.08,0.64,199
850187,14.74,0.11,833,0.00,0.00,16,14.10,13.50,2.99,-1.08,0.64,199
850374,14.65,0.11,831,0.00,0.00,16,14.10,14.00,2.99,-1.08,0.64,199
850562,14.67,0.11,823,0.00,0.00,16,14.10,14.50,2.99,-1.08,0.64,199
850734,14.72,0.11,833,0.00,0.00,16,14.10,13.50,2.99,-1.08,0.64,199
850921,14.74,0.11,823,0.00,0.00,16,14.10,14.50,2.99,-1.08,0.64,199
851093,14.72,0.11,830,0.00,0.00,16,14.10,13.50,2.97,-1.08,0.64,199
851280,14.76,0.11,829,0.00,0.00,16,14.10,13.00,2.99,-1.08,0.64,199
851468,14.82,0.11,834,0.00,0.00,16,14.10,13.00,2.99,-1.08,0.64,199
851640,14.83,0.11,832,0.00,0.00,16,14.10,13.50,2.99,-1.08,0.64,199
851843,14.82,0.13,788,0.00,0.00,16,14.10,18.00,3.47,-1.08,0.64,199
852015,14.87,0.13,830,0.00,0.00,16,14.10,13.00,3.60,-1.08,0.64,199
852202,14.82,0.13,873,0.00,0.00,16,14.10,9.50,3.67,-1.08,0.64,199
852390,14.40,0.13,880,0.00,0.00,16,14.10,9.00,3.86,-1.08,0.64,199
852562,13.99,0.14,908,0.00,0.00,16,14.10,7.00,4.10,-1.08,0.64,199
852749,13.76,0.14,920,0.00,0.00,16,14.10,8.00,4.32,-1.08,0.64,199
852937,14.33,0.14,952,0.00,0.00,16,14.10,6.00,4.57,-1.08,0.64,199
853109,14.70,0.14,984,0.00,0.00,16,14.10,6.00,4.63,-1.08,0.64,199
853296,14.77,0.14,1007,0.00,0.00,16,14.10,6.00,4.60,-1.08,0.64,199
853484,14.92,0.13,1027,0.00,0.00,16,14.10,6.00,4.53,-1.08,0.64,199
853655,14.93,0.13,1030,0.00,0.00,16,14.10,6.00,4.63,-1.08,0.64,199
853843,14.88,0.14,1022,0.00,0.00,16,14.10,6.00,4.73,-1.08,0.64,199
854030,15.03,0.13,1040,0.00,0.00,16,14.10,6.00,4.63,-1.08,0.64,199
854202,14.92,0.13,1048,0.00,0.00,16,14.10,7.00,4.53,-1.08,0.64,199
854390,14.79,0.13,1046,0.00,0.00,16,14.10,8.50,4.66,-1.08,0.64,199
854577,14.79,0.13,1082,0.00,0.00,16,14.10,6.00,4.51,-1.08,0.64,199
854765,14.63,0.13,1062,0.00,0.00,16,14.10,8.00,4.43,-1.08,0.64,199
854937,14.75,0.13,1064,0.00,0.00,16,14.10,10.00,4.51,-1.08,0.64,199
855124,14.65,0.12,1071,0.00,0.00,16,14.10,10.00,4.43,-1.08,0.64,199
855296,14.77,0.12,1080,0.00,0.00,16,14.10,10.00,4.26,-1.08,0.64,199
855483,14.87,0.11,1058,0.00,0.00,16,14.10,11.50,4.04,-1.08,0.64,199
855671,14.94,0.11,1071,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,199
855843,15.13,0.10,1059,0.00,0.00,16,14.10,13.00,3.62,-1.08,0.64,199
856030,15.03,0.10,1021,0.00,0.00,16,14.10,17.00,3.58,-1.08,0.64,199
856218,15.12,0.10,1013,0.00,0.00,16,14.10,17.00,3.38,-1.08,0.64,199
856405,15.19,0.10,1001,0.00,0.00,16,14.10,17.50,3.21,-1.08,0.64,199
856577,15.38,0.10,974,0.00,0.00,16,14.10,20.00,3.08,-1.08,0.64,199
856765,15.24,0.10,940,0.00,0.00,16,14.10,21.50,3.03,-1.08,0.64,199
