Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
175034,1.56,14.81,0.34,0.00,8.93,0.00,10.88,25.19,33.33,-3.35,12.94,192
175222,1.56,14.81,0.36,0.00,10.09,0.00,11.17,27.04,33.33,-3.35,13.33,192
175394,0.00,14.24,0.37,0.00,9.85,0.00,11.46,27.56,33.33,-3.35,13.73,192
175581,-0.78,14.59,0.37,0.00,9.86,0.00,11.61,28.39,33.33,-3.35,13.73,192
175768,1.56,14.70,0.37,0.00,9.82,0.00,11.75,28.29,33.33,-3.35,13.73,192
175940,0.78,14.70,0.37,0.00,9.94,0.00,11.75,28.50,33.33,-3.64,13.73,192
176128,0.78,14.59,0.37,0.00,9.85,0.00,11.61,28.71,33.33,-3.64,12.94,192
176315,0.00,14.59,0.36,0.00,9.47,0.00,11.46,26.93,33.33,-3.64,12.55,192
176487,0.00,14.70,0.33,0.00,8.93,0.00,11.17,25.89,33.33,-3.64,11.76,192
176675,1.56,14.81,0.32,0.00,8.97,0.00,10.88,24.71,33.33,-3.64,11.37,192
176862,2.34,14.93,0.32,0.00,9.00,0.00,10.59,25.19,33.33,-3.64,11.37,192
177034,1.56,14.70,0.30,0.00,8.98,0.00,10.30,25.00,33.33,-3.64,10.98,192
177222,2.34,14.81,0.31,0.00,8.98,0.00,10.16,24.13,33.33,-3.64,10.98,192
177409,1.56,14.47,0.30,0.00,8.52,0.00,10.01,23.36,33.33,-3.64,10.59,192
177581,2.34,14.70,0.30,0.00,8.52,0.00,9.87,23.17,33.33,-3.64,10.59,192
177768,0.78,14.59,0.28,0.00,7.95,0.00,9.58,22.24,33.33,-3.64,10.20,192
177956,1.56,14.70,0.26,0.00,7.96,0.00,9.43,21.28,33.33,-3.64,9.41,192
178128,1.56,14.70,0.26,0.00,7.48,0.00,8.85,20.15,33.33,-3.64,8.63,192
178315,-1.56,13.90,0.22,0.00,6.52,0.00,8.13,16.60,33.33,-3.64,7.84,192
178503,2.34,14.81,0.22,0.00,6.95,0.00,7.69,16.93,33.33,-3.64,7.45,192
178690,2.34,15.04,0.21,0.00,6.47,0.00,7.40,16.18,33.33,-3.64,7.45,192
178862,2.34,14.81,0.21,0.00,5.96,0.00,7.25,16.04,33.33,-3.64,7.45,192
179050,2.34,14.59,0.21,0.00,5.99,0.00,7.11,15.28,33.33,-3.64,7.45,192
179221,1.56,14.81,0.20,0.00,5.92,0.00,6.96,15.97,33.33,-3.64,7.06,192
179409,2.34,14.59,0.20,0.00,5.95,0.00,6.96,15.91,33.33,-3.35,7.06,192
179596,1.56,14.59,0.20,0.00,5.95,0.00,6.82,15.83,33.33,-3.35,7.06,192
179784,0.78,14.36,0.20,0.00,5.93,0.00,6.82,16.05,33.33,-3.35,7.06,192
179956,0.78,14.59,0.19,0.00,5.41,0.00,6.82,14.90,33.33,-3.35,7.06,192
180143,1.56,14.81,0.17,0.00,5.92,0.00,6.82,15.22,33.33,-3.64,7.45,192
180331,2.34,14.81,0.19,0.00,5.53,0.00,6.82,14.66,33.33,-3.35,7.06,192
180503,3.91,15.04,0.19,0.00,6.35,0.00,6.67,15.28,33.33,-3.35,7.06,192
180690,3.12,14.59,0.19,0.00,5.40,0.00,6.67,14.37,33.33,-3.35,7.06,192
180878,3.12,14.81,0.20,0.00,5.88,0.00,6.67,15.09,33.33,-3.35,7.06,192
181065,0.00,14.01,0.20,0.00,5.85,0.00,6.67,15.02,33.33,-3.35,7.06,192
181237,1.56,14.47,0.20,0.00,5.87,0.00,6.67,15.22,33.33,-3.35,7.06,192
181424,-0.78,14.24,0.20,0.00,5.85,0.00,6.67,15.28,33.33,-3.35,7.06,192
181612,0.00,14.47,0.20,0.00,5.36,0.00,6.67,14.96,33.33,-3.35,7.06,192
181784,-1.56,14.47,0.19,0.00,5.79,0.00,6.67,15.28,33.33,-3.35,7.06,192
181971,-1.56,14.47,0.19,0.00,5.36,0.00,6.67,14.84,33.33,-3.35,7.45,192
182148,0.00,14.81,0.21,0.00,5.83,0.00,6.82,15.16,33.33,-3.35,7.45,192
182335,-0.78,14.47,0.21,0.00,6.24,0.00,6.96,15.83,33.33,-3.35,7.84,192
182512,0.00,14.70,0.22,0.00,5.85,0.00,7.11,16.32,33.33,-3.35,8.24,192
182699,-0.78,14.47,0.22,0.00,6.23,0.00,7.40,16.87,33.33,-3.35,8.63,192
182887,0.78,14.81,0.23,0.00,6.31,0.00,7.69,17.14,33.33,-3.35,8.63,192
183059,0.78,14.93,0.24,0.00,6.29,0.00,7.84,17.59,33.33,-3.35,8.63,192
183251,1.56,14.81,0.24,0.00,6.75,0.00,7.84,18.05,33.33,-3.35,9.02,192
183438,1.56,14.59,0.24,0.00,6.72,0.00,7.98,18.12,33.33,-3.35,9.02,192
183610,1.56,14.81,0.24,0.00,6.72,0.00,7.98,17.82,33.33,-3.35,9.02,192
183798,3.12,14.93,0.24,0.00,6.73,0.00,7.98,18.27,33.33,-3.35,9.02,192
183985,2.34,14.70,0.24,0.00,6.77,0.00,7.98,18.35,33.33,-3.35,8.63,192
184157,0.00,14.36,0.21,0.00,6.22,0.00,7.69,16.73,33.33,-3.35,7.45,192
184345,1.56,14.47,0.19,0.00,5.30,0.00,6.67,13.12,33.33,-3.35,5.88,192
184532,-4.69,13.55,0.16,0.00,4.76,0.00,5.80,12.04,33.33,-3.35,5.49,192
184704,-3.91,13.90,0.15,0.00,4.31,0.00,5.51,11.60,33.33,-3.35,5.10,192
184891,-3.12,14.70,0.15,0.00,3.80,0.00,5.37,10.33,33.33,-3.35,4.71,192
185079,-2.34,14.81,0.13,0.00,4.31,0.00,5.08,10.63,33.33,-3.35,4.71,192
185266,-1.56,14.81,0.14,0.00,3.83,0.00,5.08,10.08,33.33,-3.35,4.71,192
185438,-0.78,15.16,0.15,0.00,4.26,0.00,5.08,10.78,33.33,-3.35,4.71,192
185626,-3.91,14.13,0.13,0.00,4.27,0.00,5.08,10.53,33.33,-3.35,4.71,192
185813,-3.91,14.47,0.14,0.00,3.76,0.00,5.08,10.38,33.33,-3.35,4.71,192
186001,-2.34,15.04,0.14,0.00,4.27,0.00,5.08,10.33,33.33,-3.35,4.71,192
186173,-3.12,14.70,0.14,0.00,4.26,0.00,5.08,10.43,33.33,-3.35,4.71,192
186360,-3.91,14.47,0.14,0.00,3.76,0.00,5.08,10.23,33.33,-3.35,4.71,192
186547,-3.91,14.47,0.14,0.00,3.74,0.00,5.08,10.03,33.33,-3.35,4.71,192
186719,-2.34,14.81,0.14,0.00,4.21,0.00,5.08,10.27,33.33,-3.35,4.71,192
186907,-3.91,14.70,0.14,0.00,4.24,0.00,5.08,10.38,33.33,-3.35,4.71,192
187079,-3.91,14.47,0.14,0.00,3.76,0.00,5.08,10.23,33.33,-3.35,5.10,192
187266,-2.34,14.93,0.14,0.00,4.22,0.00,5.37,11.04,33.33,-3.35,5.49,192
187454,-3.12,14.70,0.17,0.00,4.22,0.00,5.51,11.65,33.33,-3.35,6.27,192
187626,-5.47,14.24,0.17,0.00,4.68,0.00,5.95,12.24,33.33,-3.35,6.67,192
187813,-2.34,14.81,0.19,0.00,5.11,0.00,6.38,13.35,33.33,-3.35,7.06,192
188001,-2.34,15.16,0.20,0.00,5.57,0.00,6.67,14.78,33.33,-3.35,7.84,192
188172,-1.56,14.81,0.21,0.00,5.61,0.00,7.11,15.56,33.33,-3.35,8.24,192
188360,-2.34,14.70,0.21,0.00,5.56,0.00,7.25,15.77,33.33,-3.35,8.24,192
188547,-0.78,14.81,0.22,0.00,5.56,0.00,7.40,15.97,33.33,-3.35,8.24,192
188721,-0.78,14.93,0.21,0.00,5.56,0.00,7.55,14.66,33.33,-3.35,8.24,192
188908,2.34,15.27,0.21,0.00,5.70,0.00,7.55,15.36,33.33,-3.04,8.24,192
189095,1.56,14.93,0.22,0.00,6.01,0.00,7.55,16.24,33.33,-3.35,8.24,192
189267,0.78,14.47,0.22,0.00,6.05,0.00,7.55,16.46,33.33,-3.35,8.24,192
189455,0.00,14.36,0.22,0.00,6.05,0.00,7.55,16.25,33.33,-3.35,8.24,192
189642,0.00,14.59,0.22,0.00,5.58,0.00,7.40,16.05,33.33,-3.35,8.24,192
189814,-1.56,14.24,0.22,0.00,6.01,0.00,7.55,15.91,33.33,-3.35,8.24,192
190002,0.00,14.70,0.22,0.00,6.07,0.00,7.40,15.91,33.33,-3.04,8.24,192
190189,0.00,14.81,0.22,0.00,5.58,0.00,7.55,15.63,33.33,-3.35,8.24,192
190361,0.78,14.81,0.23,0.00,6.05,0.00,7.55,16.18,33.33,-3.35,8.24,192
190549,-0.78,14.36,0.22,0.00,5.58,0.00,7.55,15.91,33.33,-3.35,8.24,192
190720,0.00,14.59,0.21,0.00,5.59,0.00,7.55,15.56,33.33,-3.35,8.24,192
190908,1.56,15.04,0.22,0.00,6.03,0.00,7.55,15.70,33.33,-3.35,8.24,192
191095,1.56,15.04,0.22,0.00,6.05,0.00,7.55,15.77,33.33,-3.35,8.24,192
191267,1.56,14.70,0.22,0.00,6.01,0.00,7.55,16.11,33.33,-3.35,8.24,192
191455,0.78,14.59,0.21,0.00,6.05,0.00,7.55,15.83,33.33,-3.35,8.24,192
191642,1.56,14.70,0.19,0.00,5.58,0.00,7.25,14.25,33.33,-3.35,7.06,192
191830,2.34,14.81,0.19,0.00,5.06,0.00,6.82,13.83,33.33,-3.35,7.06,192
192002,2.34,14.93,0.19,0.00,5.09,0.00,6.67,13.12,33.33,-3.35,5.88,192
192189,-5.47,13.32,0.14,0.00,4.14,0.00,5.51,9.00,33.33,-3.35,3.92,192
192376,-7.03,13.32,0.11,0.00,3.24,0.00,4.50,7.03,33.33,-3.35,2.35,192
192548,-7.03,14.13,0.11,0.00,3.22,0.00,4.06,8.06,33.33,-3.04,2.35,192
192736,-8.59,14.24,0.12,0.00,3.66,0.00,3.92,8.65,33.33,-3.35,2.35,192
192908,-17.19,12.75,0.12,0.00,3.21,0.00,3.92,8.47,33.33,-3.35,2.35,192
193095,-21.88,12.52,0.11,0.00,2.75,0.00,3.92,7.94,33.33,-3.04,2.35,192
193283,-21.88,13.67,0.11,0.00,2.75,0.00,3.92,7.78,33.33,-3.04,2.35,192
193470,-19.53,14.47,0.11,0.00,2.75,0.00,3.92,7.10,33.33,-3.04,2.35,192
193642,-16.41,15.39,0.10,0.00,3.15,0.00,3.92,7.62,33.33,-3.04,2.35,192
193830,-16.41,15.16,0.12,0.00,3.22,0.00,4.06,8.02,33.33,-3.04,3.14,192
194017,-17.19,14.70,0.13,0.00,3.18,0.00,4.50,8.03,33.33,-3.04,4.31,192
194189,-14.84,15.04,0.15,0.00,3.59,0.00,4.93,10.23,33.33,-3.04,5.49,192
194379,-13.28,15.39,0.17,0.00,4.49,0.00,5.66,11.87,33.33,-3.04,6.27,192
194551,-13.28,15.04,0.19,0.00,4.48,0.00,6.09,12.96,33.33,-3.04,6.67,192
194741,-10.16,15.27,0.19,0.00,4.48,0.00,6.67,12.96,33.33,-3.04,7.45,192
194913,-7.03,15.73,0.22,0.00,5.43,0.00,6.96,14.54,33.33,-3.04,8.24,192
195101,-7.81,15.16,0.23,0.00,5.82,0.00,7.55,16.32,33.33,-3.04,9.02,192
195277,-6.25,15.16,0.27,0.00,6.31,0.00,8.27,18.05,33.33,-3.04,9.80,192
195465,-6.25,15.04,0.28,0.00,7.11,0.00,8.85,19.51,33.33,-3.04,10.59,192
195652,-4.69,15.04,0.29,0.00,6.73,0.00,9.43,19.84,33.33,-3.04,10.98,192
195824,-2.34,15.27,0.30,0.00,7.58,0.00,9.72,21.11,33.33,-3.04,11.37,192
196012,-3.12,15.16,0.32,0.00,7.60,0.00,10.16,21.80,33.33,-3.04,12.16,192
196199,-2.34,14.93,0.33,0.00,7.64,0.00,10.45,22.15,33.33,-3.04,12.16,192
196371,-1.56,14.93,0.33,0.00,8.47,0.00,10.88,23.93,33.33,-3.04,12.94,192
196559,-0.78,14.93,0.36,0.00,8.96,0.00,11.17,24.62,33.33,-3.04,13.33,192
196746,-1.56,14.59,0.37,0.00,8.96,0.00,11.32,25.38,33.33,-3.04,13.33,192
196918,-1.56,14.47,0.37,0.00,9.42,0.00,11.61,26.09,33.33,-3.04,13.73,192
197105,-2.34,14.47,0.37,0.00,9.45,0.00,11.75,26.83,33.33,-3.04,13.73,192
197293,-1.56,14.70,0.39,0.00,9.46,0.00,12.04,27.24,33.33,-2.73,14.12,192
197480,-1.56,14.70,0.39,0.00,9.41,0.00,12.19,27.56,33.33,-2.73,14.12,192
197652,-0.78,14.70,0.40,0.00,9.43,0.00,12.33,27.76,33.33,-2.73,14.51,192
197840,-1.56,14.70,0.40,0.00,9.91,0.00,12.48,28.50,33.33,-2.42,14.51,192
198027,-0.78,14.70,0.41,0.00,10.35,0.00,12.62,28.92,33.33,-2.42,14.90,192
198199,-2.34,14.47,0.41,0.00,10.01,0.00,12.77,29.25,33.33,-2.42,14.90,192
198386,0.00,14.81,0.41,0.00,9.96,0.00,12.91,29.25,33.33,-2.42,14.90,192
198576,-0.78,14.81,0.38,0.00,9.56,0.00,12.48,26.51,33.33,-2.42,12.55,192
198748,-2.34,14.36,0.32,0.00,8.21,0.00,11.03,22.69,33.33,-3.04,10.59,192
198935,0.00,14.81,0.28,0.00,7.32,0.00,10.01,19.74,33.33,-3.04,9.80,192
199107,0.78,15.04,0.27,0.00,7.29,0.00,9.43,19.12,33.33,-3.04,9.80,192
199295,0.78,14.93,0.27,0.00,7.28,0.00,9.29,19.20,33.33,-3.04,9.41,192
199482,0.78,14.70,0.27,0.00,7.28,0.00,9.14,19.49,33.33,-3.04,9.41,192
199669,-0.78,14.36,0.27,0.00,6.80,0.00,8.85,18.96,33.33,-3.04,9.41,192
199841,0.00,14.47,0.25,0.00,6.38,0.00,8.85,18.51,33.33,-3.04,9.41,192
200029,0.00,14.70,0.25,0.00,6.88,0.00,8.71,17.24,33.33,-3.04,9.41,192
200201,0.78,14.70,0.25,0.00,6.84,0.00,8.71,18.73,33.33,-3.04,9.41,192
200388,0.00,14.59,0.24,0.00,6.37,0.00,8.42,16.80,33.33,-3.04,8.63,192
200576,1.56,15.04,0.23,0.00,5.95,0.00,8.27,16.52,33.33,-3.04,8.63,192
200763,1.56,14.81,0.24,0.00,6.36,0.00,8.13,17.00,33.33,-3.04,8.63,192
200935,0.78,14.70,0.24,0.00,5.93,0.00,8.13,16.80,33.33,-3.04,8.63,192
201123,2.34,14.81,0.24,0.00,6.38,0.00,8.13,17.08,33.33,-3.04,8.63,192
201294,1.56,14.59,0.23,0.00,5.85,0.00,8.13,16.18,33.33,-3.04,8.63,192
201482,2.34,14.70,0.24,0.00,6.14,0.00,8.13,16.73,33.33,-3.04,8.63,192
201669,2.34,14.70,0.23,0.00,5.41,0.00,8.13,15.56,33.33,-3.04,8.63,192
201857,3.91,15.04,0.24,0.00,6.31,0.00,8.13,16.18,33.33,-3.04,8.63,192
202029,2.34,14.81,0.26,0.00,6.38,0.00,8.27,17.30,33.33,-3.04,9.41,192
202216,2.34,14.36,0.27,0.00,6.78,0.00,8.71,18.88,33.33,-3.04,9.80,192
202404,2.34,14.59,0.29,0.00,7.85,0.00,9.29,20.59,33.33,-3.04,10.59,192
202580,0.78,14.36,0.29,0.00,7.18,0.00,9.58,20.68,33.33,-3.04,10.98,192
202757,3.12,14.93,0.30,0.00,7.58,0.00,9.87,21.11,33.33,-3.04,11.37,192
202944,2.34,14.70,0.31,0.00,8.07,0.00,10.01,22.15,33.33,-3.04,11.37,192
203132,2.34,14.70,0.32,0.00,7.90,0.00,10.30,22.88,33.33,-3.04,11.76,192
203319,0.78,14.36,0.33,0.00,8.13,0.00,10.45,23.08,33.33,-3.04,11.76,192
203491,-0.78,14.36,0.33,0.00,8.17,0.00,10.59,23.17,33.33,-3.04,12.16,192
203679,0.78,14.47,0.34,0.00,8.15,0.00,10.74,23.55,33.33,-3.04,12.16,192
203851,0.78,14.59,0.34,0.00,8.59,0.00,10.88,23.84,33.33,-3.04,12.55,192
204038,0.00,14.59,0.35,0.00,8.31,0.00,11.17,24.04,32.94,-3.04,12.94,192
204226,0.00,14.70,0.35,0.00,9.01,0.00,11.32,25.19,32.94,-3.04,12.94,192
204413,0.00,14.47,0.37,0.00,8.99,0.00,11.46,25.57,32.94,-3.04,13.33,192
204585,-0.78,14.59,0.38,0.00,9.49,0.00,11.75,26.93,32.94,-3.04,13.73,192
204772,0.00,14.59,0.39,0.00,9.13,0.00,12.19,26.09,32.94,-2.73,14.51,192
204960,0.78,14.93,0.39,0.00,9.63,0.00,12.62,27.87,32.94,-2.42,14.90,192
205132,0.78,14.81,0.41,0.00,10.52,0.00,12.77,29.25,32.94,-2.11,15.69,192
205319,0.78,14.81,0.42,0.00,10.51,0.00,13.20,29.91,32.94,-1.49,16.08,192
205491,0.78,14.70,0.43,0.00,10.59,0.00,13.35,30.69,32.94,-1.49,16.08,192
205679,0.78,14.70,0.42,0.00,10.58,0.00,13.49,30.69,32.94,-1.49,16.08,192
205866,1.56,14.70,0.42,0.00,10.53,0.00,13.49,30.69,32.94,-1.49,16.08,192
206053,1.56,14.81,0.41,0.00,10.58,0.00,13.35,30.80,32.94,-2.11,15.69,192
206241,0.78,14.81,0.38,0.00,10.10,0.00,12.62,25.98,32.94,-3.04,12.94,192
206413,0.00,14.36,0.34,0.00,9.25,0.00,11.75,25.89,32.94,-3.35,12.16,192
206600,2.34,15.04,0.33,0.00,8.78,0.00,11.46,24.04,32.94,-3.04,12.16,192
206772,1.56,14.81,0.32,0.00,8.75,0.00,10.88,22.97,32.94,-3.04,10.98,192
206960,1.56,14.47,0.30,0.00,7.82,0.00,10.45,21.45,32.94,-3.35,10.20,192
207147,0.78,14.47,0.27,0.00,7.40,0.00,9.87,19.90,32.94,-3.35,9.80,192
207335,1.56,14.70,0.26,0.00,6.94,0.00,9.43,18.42,32.94,-3.04,9.80,192
207507,3.12,14.93,0.27,0.00,7.40,0.00,9.29,19.42,32.94,-3.35,9.80,192
207694,0.78,14.47,0.27,0.00,7.37,0.00,9.29,19.57,32.94,-3.04,9.80,192
207881,0.78,14.59,0.26,0.00,7.40,0.00,9.14,19.35,32.94,-3.35,9.80,192
208053,1.56,14.47,0.27,0.00,6.93,0.00,9.14,18.96,32.94,-3.35,9.80,192
208241,0.78,14.59,0.26,0.00,6.95,0.00,9.00,18.88,32.94,-3.04,9.80,192
208413,0.78,14.70,0.26,0.00,7.35,0.00,9.00,19.26,32.94,-3.35,9.41,192
208600,0.00,14.36,0.27,0.00,6.95,0.00,9.00,18.74,32.94,-3.04,9.80,192
208788,-0.78,14.47,0.27,0.00,6.92,0.00,9.00,19.35,32.94,-3.04,9.80,192
208960,-0.78,14.59,0.27,0.00,6.95,0.00,9.00,19.26,32.94,-3.04,9.80,192
209147,-0.78,14.36,0.26,0.00,7.39,0.00,9.00,18.65,32.94,-3.35,9.80,192
209335,0.78,14.93,0.26,0.00,6.93,0.00,9.00,18.96,32.94,-3.35,9.41,192
209506,1.56,14.81,0.25,0.00,6.92,0.00,9.00,18.35,32.94,-3.35,9.80,192
209694,1.56,14.81,0.26,0.00,6.92,0.00,9.00,18.96,32.94,-3.04,9.80,192
209881,0.78,14.70,0.26,0.00,6.94,0.00,9.00,18.81,32.94,-3.35,9.80,192
210053,0.00,14.47,0.26,0.00,6.89,0.00,9.00,18.89,32.94,-3.04,9.80,192
210241,0.78,14.70,0.26,0.00,6.92,0.00,9.00,18.42,32.94,-3.04,9.80,192
210428,0.78,14.70,0.26,0.00,6.97,0.00,9.00,19.34,32.94,-3.04,9.80,192
210616,0.00,14.36,0.27,0.00,6.93,0.00,9.14,19.49,32.94,-3.35,9.80,192
210788,0.00,14.70,0.27,0.00,7.37,0.00,9.14,19.58,32.94,-3.35,10.20,192
210975,0.00,14.59,0.27,0.00,7.39,0.00,9.29,19.82,32.94,-3.04,10.20,192
211162,-0.78,14.59,0.28,0.00,7.42,0.00,9.43,19.82,32.94,-3.35,10.20,192
211334,0.78,14.70,0.28,0.00,6.96,0.00,9.43,19.57,32.94,-3.04,10.20,192
211522,0.78,14.81,0.28,0.00,7.39,0.00,9.58,20.25,32.94,-3.04,10.59,192
211709,-0.78,14.59,0.29,0.00,8.10,0.00,9.72,21.11,32.94,-3.35,10.59,192
211881,0.78,14.70,0.29,0.00,7.39,0.00,9.87,20.15,32.94,-3.35,10.98,192
212069,0.78,14.81,0.29,0.00,7.90,0.00,9.87,21.63,32.94,-3.35,10.98,192
212256,0.00,14.59,0.30,0.00,8.35,0.00,10.01,21.89,32.94,-3.35,10.98,192
212428,0.78,14.70,0.31,0.00,7.92,0.00,10.16,21.80,32.94,-3.35,11.37,192
212615,0.78,14.70,0.31,0.00,7.91,0.00,10.30,22.41,32.94,-3.35,11.37,192
212787,0.78,14.59,0.31,0.00,7.91,0.00,10.30,22.33,32.94,-3.35,11.37,192
212975,0.78,14.59,0.32,0.00,8.41,0.00,10.45,23.27,32.94,-3.35,11.76,192
213162,0.00,14.36,0.32,0.00,8.37,0.00,10.59,23.46,32.94,-3.35,11.76,192
213350,0.78,14.81,0.33,0.00,9.55,0.00,10.74,24.23,32.94,-3.35,12.16,194
213522,0.78,14.59,0.33,0.00,8.85,0.00,10.88,24.42,32.94,-3.35,12.16,194
213709,0.78,14.81,0.33,0.00,8.84,0.00,10.88,24.42,32.94,-3.35,12.55,192
213881,1.56,14.81,0.34,0.00,8.88,0.00,11.03,24.90,32.94,-3.35,12.55,192
214069,0.78,14.47,0.35,0.00,8.95,0.00,11.17,25.19,32.94,-3.35,12.94,192
214256,1.56,14.70,0.35,0.00,9.35,0.00,11.32,25.69,32.94,-3.35,12.94,192
214428,0.78,14.59,0.37,0.00,9.43,0.00,11.46,26.09,32.94,-3.35,13.33,192
214615,-0.78,14.24,0.35,0.00,9.46,0.00,11.61,26.30,32.94,-3.35,13.33,192
214803,1.56,14.81,0.34,0.00,8.94,0.00,11.75,25.19,32.94,-3.35,13.33,192
214977,0.78,14.81,0.36,0.00,9.90,0.00,11.75,27.35,32.94,-3.35,13.73,192
215165,0.78,14.70,0.37,0.00,9.47,0.00,11.90,27.24,32.94,-3.35,13.73,192
215355,0.00,14.59,0.37,0.00,9.53,0.00,11.90,27.45,32.94,-3.35,13.73,192
215527,0.78,14.81,0.38,0.00,10.06,0.00,12.04,27.66,32.94,-3.35,13.73,192
215715,0.78,14.59,0.38,0.00,10.04,0.00,12.04,27.87,32.94,-3.04,14.12,192
215902,0.78,14.70,0.38,0.00,9.82,0.00,12.19,28.82,32.94,-3.04,14.12,192
216074,1.56,14.70,0.37,0.00,10.09,0.00,12.19,27.66,32.94,-3.35,12.94,194
216262,-1.56,14.59,0.33,0.00,9.16,0.00,11.17,24.80,32.94,-3.35,11.37,194
216449,0.00,14.47,0.31,0.00,8.13,0.00,10.45,23.17,32.94,-3.35,10.59,194
216621,-0.78,14.70,0.29,0.00,7.71,0.00,9.87,21.97,32.94,-3.35,10.59,194
216809,1.56,15.04,0.29,0.00,8.20,0.00,9.72,22.15,32.94,-3.35,10.20,194
216996,0.00,14.70,0.27,0.00,7.71,0.00,9.58,21.45,32.94,-3.35,10.20,194
217168,3.12,14.93,0.27,0.00,7.72,0.00,9.58,21.02,32.94,-3.35,10.20,194
217355,3.12,15.16,0.28,0.00,8.21,0.00,9.58,21.45,32.94,-3.35,10.20,194
217527,2.34,14.59,0.29,0.00,8.19,0.00,9.58,21.36,32.94,-3.35,10.59,194
217715,2.34,14.59,0.29,0.00,8.19,0.00,9.58,21.62,32.94,-3.35,10.20,194
217902,0.78,14.36,0.28,0.00,7.77,0.00,9.58,21.45,32.94,-3.35,10.20,194
218074,3.12,14.70,0.28,0.00,8.25,0.00,9.43,21.63,32.94,-3.35,10.20,194
218262,2.34,14.70,0.28,0.00,7.80,0.00,9.58,21.71,32.94,-3.35,10.59,194
218438,2.34,14.70,0.28,0.00,7.81,0.00,9.58,21.63,32.94,-3.35,10.59,194
218626,1.56,14.36,0.29,0.00,8.26,0.00,9.58,22.15,32.94,-3.35,10.59,194
218813,0.78,14.59,0.29,0.00,7.80,0.00,9.58,21.80,32.94,-3.35,10.59,194
218985,0.00,14.47,0.29,0.00,7.78,0.00,9.58,21.89,32.94,-3.35,10.59,194
219172,0.00,14.47,0.26,0.00,7.35,0.00,9.14,18.80,32.94,-3.35,8.63,194
219360,-0.78,14.36,0.22,0.00,6.84,0.00,8.42,17.97,32.94,-3.35,8.24,194
219532,0.78,14.70,0.20,0.00,5.83,0.00,7.55,15.10,32.94,-3.35,7.06,194
219719,1.56,14.93,0.20,0.00,5.87,0.00,7.11,15.15,32.94,-3.35,7.06,194
219907,1.56,14.81,0.20,0.00,5.84,0.00,6.96,15.10,32.94,-3.35,7.06,194
220094,0.78,14.47,0.19,0.00,5.35,0.00,6.96,14.37,32.94,-3.35,7.06,194
220266,3.12,14.93,0.20,0.00,5.82,0.00,6.82,14.37,32.94,-3.35,7.06,194
220454,1.56,14.81,0.20,0.00,5.35,0.00,6.82,14.54,32.94,-3.35,7.06,194
220641,2.34,14.59,0.20,0.00,5.33,0.00,6.82,15.10,32.94,-3.35,7.06,194
220813,1.56,14.70,0.19,0.00,5.84,0.00,6.82,14.84,32.94,-3.35,7.06,194
221000,2.34,14.70,0.19,0.00,5.83,0.00,6.82,14.90,32.94,-3.35,7.06,194
221188,1.56,14.70,0.19,0.00,5.81,0.00,6.82,14.78,32.94,-3.35,7.06,194
221360,1.56,14.59,0.16,0.00,4.86,0.00,6.38,12.08,32.94,-3.35,5.10,194
221547,-0.78,14.24,0.14,0.00,4.35,0.00,5.51,10.98,32.94,-3.35,4.71,194
221735,-0.78,14.01,0.14,0.00,4.38,0.00,5.22,10.93,32.94,-3.35,4.71,194
221907,-1.56,14.59,0.14,0.00,4.36,0.00,5.08,10.74,32.94,-3.35,4.71,194
222094,-2.34,14.36,0.14,0.00,4.36,0.00,5.08,10.53,32.94,-3.35,4.71,194
222282,-3.12,14.36,0.14,0.00,4.33,0.00,5.08,10.94,32.94,-3.35,4.71,194
222469,-3.91,14.24,0.14,0.00,3.85,0.00,5.08,10.53,32.94,-3.35,4.71,194
222641,-3.12,14.59,0.14,0.00,3.83,0.00,5.08,10.28,32.94,-3.35,4.71,194
222828,-2.34,14.81,0.14,0.00,3.84,0.00,5.08,9.99,32.94,-3.35,4.71,194
223016,-0.78,15.04,0.13,0.00,3.80,0.00,5.08,9.83,32.94,-3.35,4.71,194
223188,1.56,15.39,0.13,0.00,4.31,0.00,5.08,10.38,32.94,-3.35,4.71,194
223364,-1.56,14.36,0.14,0.00,4.28,0.00,5.08,10.28,32.94,-3.35,4.71,194
223552,-1.56,14.36,0.14,0.00,3.81,0.00,5.08,10.17,32.94,-3.35,4.71,194
223739,-0.78,14.81,0.14,0.00,3.78,0.00,5.08,10.03,32.94,-3.35,4.71,194
223927,-1.56,14.70,0.14,0.00,4.25,0.00,5.08,10.48,32.94,-3.35,4.71,194
224099,-3.91,14.13,0.14,0.00,3.80,0.00,5.08,10.13,32.94,-3.35,4.71,194
224286,-2.34,14.59,0.14,0.00,4.23,0.00,5.08,10.17,32.94,-3.35,4.71,194
224473,-2.34,14.70,0.14,0.00,4.25,0.00,5.08,10.23,33.33,-3.35,4.71,194
224645,-2.34,14.59,0.14,0.00,3.77,0.00,5.08,10.17,33.33,-3.35,4.71,194
224833,-2.34,14.81,0.14,0.00,4.21,0.00,5.08,10.08,33.33,-3.35,4.71,194
