Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
59519,-1.56,14.70,0.11,0.00,2.22,0.00,4.06,4.73,40.39,-1.39,0.00
59686,-1.56,14.47,0.11,0.00,2.24,0.00,4.06,4.88,40.39,-1.39,0.00
59860,-2.34,14.36,0.11,0.00,2.22,0.00,4.06,4.88,40.39,-1.39,0.00
60029,-3.12,13.90,0.11,0.00,2.21,0.00,4.06,4.79,40.39,-1.39,0.00
60203,-3.91,13.78,0.11,0.00,2.19,0.00,4.06,4.62,40.39,-1.39,0.00
60375,-3.91,13.67,0.11,0.00,2.14,0.00,4.06,4.44,40.39,-1.39,0.00
60562,-4.69,13.67,0.11,0.00,2.16,0.00,4.06,4.53,40.39,-1.39,0.00
60734,-4.69,13.67,0.11,0.00,2.13,0.00,4.06,4.47,40.39,-1.39,0.00
60899,-5.47,13.90,0.11,0.00,2.16,0.00,4.06,4.47,40.39,-1.39,0.00
61076,-6.25,13.78,0.11,0.00,2.11,0.00,4.21,4.53,40.39,-1.39,0.00
61246,-6.25,13.78,0.11,0.00,2.11,0.00,4.21,4.53,40.39,-1.39,0.00
61418,-7.03,13.78,0.11,0.00,2.05,0.00,4.21,4.31,40.39,-1.39,0.00
61601,-7.03,13.90,0.11,0.00,2.07,0.00,4.21,4.36,40.39,-1.39,0.00
61767,-7.03,14.13,0.11,0.00,2.20,0.00,4.35,4.31,40.39,-1.08,0.00
61938,-6.25,14.36,0.11,0.00,1.94,0.00,4.50,4.31,40.39,-1.08,0.00
62123,-6.25,14.47,0.12,0.00,2.16,0.00,4.50,4.36,40.39,-1.08,0.00
62286,-6.25,14.70,0.12,0.00,1.89,0.00,4.50,4.39,40.39,-1.08,0.00
62466,-6.25,14.70,0.11,0.00,1.88,0.00,4.50,4.11,40.39,-1.08,0.00
62647,-6.25,14.81,0.11,0.00,1.85,0.00,4.50,3.95,40.39,-1.08,0.00
65467,-3.12,15.04,0.13,0.00,1.86,0.00,5.37,4.06,40.39,-1.08,0.00
65639,-2.34,15.50,0.11,0.00,1.69,0.00,5.37,3.78,40.39,-1.08,0.00
65803,-1.56,15.62,0.13,0.00,1.97,0.00,5.37,4.06,40.39,-1.08,0.00
65975,-0.78,15.96,0.13,0.00,1.92,0.00,5.51,4.25,40.39,-1.08,0.00
66152,-0.78,15.73,0.13,0.00,1.91,0.00,5.37,4.36,40.39,-1.08,0.00
66328,-0.78,15.27,0.13,0.00,1.92,0.00,5.37,4.50,40.39,-1.08,0.00
66500,0.00,15.62,0.13,0.00,1.92,0.00,5.37,4.36,40.39,-1.08,0.00
66672,0.00,15.62,0.13,0.00,1.96,0.00,5.37,4.28,40.39,-1.08,0.00
66844,0.00,15.39,0.12,0.00,1.97,0.00,5.22,4.22,40.39,-1.08,0.00
67025,0.78,15.39,0.13,0.00,1.96,0.00,5.22,4.28,40.39,-1.08,0.00
67201,0.78,15.27,0.12,0.00,1.74,0.00,5.22,3.91,40.39,-1.08,0.00
67372,0.78,15.16,0.13,0.00,1.95,0.00,5.22,4.17,40.39,-1.08,0.00
67544,0.78,15.16,0.12,0.00,1.95,0.00,5.22,4.31,40.39,-1.08,0.00
67716,1.56,15.04,0.13,0.00,1.97,0.00,5.08,4.36,40.39,-1.08,0.00
67888,1.56,15.16,0.13,0.00,1.97,0.00,5.08,4.36,40.39,-1.08,0.00
68060,1.56,15.16,0.12,0.00,1.99,0.00,5.08,4.25,40.39,-1.08,0.00
68237,1.56,15.04,0.12,0.00,2.01,0.00,5.08,4.06,40.39,-1.08,0.00
68410,1.56,14.59,0.12,0.00,1.95,0.00,5.08,4.14,40.39,-1.08,0.00
68581,1.56,14.70,0.13,0.00,1.93,0.00,5.08,4.25,40.39,-1.08,0.00
68753,1.56,14.81,0.11,0.00,1.93,0.00,5.08,3.88,40.39,-1.08,0.00
68925,1.56,14.81,0.11,0.00,1.69,0.00,5.08,3.78,40.39,-1.08,0.00
69110,1.56,14.93,0.12,0.00,1.91,0.00,5.22,4.06,40.39,-1.08,0.00
69275,3.91,15.39,0.11,0.00,1.73,0.00,5.22,3.82,40.39,-1.08,0.00
69451,4.69,15.62,0.13,0.00,1.87,0.00,5.22,4.09,40.39,-1.08,0.00
69627,5.47,15.62,0.12,0.00,1.96,0.00,5.22,3.47,40.39,-1.08,0.00
69799,5.47,15.50,0.12,0.00,1.73,0.00,5.08,4.09,40.39,-1.08,0.00
69975,5.47,15.16,0.12,0.00,1.95,0.00,5.08,4.11,40.39,-1.08,0.00
70149,6.25,15.39,0.12,0.00,1.93,0.00,5.08,4.11,40.39,-1.08,0.00
70310,5.47,15.04,0.13,0.00,1.97,0.00,5.08,4.39,0.00,-1.08,0.00
70495,4.69,14.59,0.12,0.00,1.98,0.00,5.08,4.28,0.00,-1.08,0.00
70671,3.91,14.47,0.13,0.00,1.99,0.00,4.93,4.33,0.00,-1.08,0.00
70843,2.34,14.01,0.12,0.00,2.00,0.00,4.93,4.25,0.00,-1.08,0.00
71005,2.34,14.01,0.11,0.00,1.97,0.00,4.93,4.11,0.00,-1.08,0.00
71189,2.34,14.01,0.12,0.00,1.98,0.00,4.93,3.85,0.00,-1.08,0.00
71362,3.91,14.47,0.11,0.00,1.96,0.00,5.08,3.98,0.00,-1.08,0.00
71534,3.91,14.81,0.11,0.00,1.73,0.00,5.08,3.78,0.00,-1.08,0.00
71705,3.91,14.70,0.12,0.00,1.93,0.00,5.08,4.11,0.00,-1.08,0.00
71882,3.91,14.70,0.13,0.00,1.94,0.00,5.08,4.33,0.00,-1.08,0.00
72059,3.91,14.81,0.11,0.00,1.78,0.00,5.08,3.65,0.00,-1.08,0.00
72231,1.56,14.01,0.12,0.00,1.72,0.00,4.93,3.96,0.00,-1.08,0.00
72403,3.12,14.36,0.12,0.00,1.89,0.00,5.08,4.17,0.00,-1.08,0.00
72575,3.91,15.04,0.11,0.00,1.96,0.00,5.08,3.82,0.00,-1.08,0.00
72746,2.34,14.93,0.13,0.00,2.13,0.00,5.08,4.20,0.00,-1.08,0.00
72918,2.34,14.36,0.12,0.00,1.93,0.00,5.08,4.11,0.00,-1.08,0.00
73090,2.34,14.36,0.12,0.00,1.93,0.00,5.08,3.98,0.00,-1.08,0.00
73278,2.34,14.36,0.13,0.00,2.13,0.00,5.08,4.28,0.00,-1.08,0.00
73449,3.91,14.81,0.13,0.00,1.95,0.00,5.08,4.06,0.00,-1.08,0.00
73621,3.12,14.93,0.12,0.00,1.95,0.00,5.08,4.11,0.00,-1.08,0.00
73793,1.56,14.47,0.12,0.00,1.95,0.00,5.08,4.14,0.00,-1.08,0.00
73965,1.56,14.24,0.12,0.00,1.75,0.00,5.08,3.92,0.00,-1.08,0.00
74142,2.34,14.36,0.12,0.00,1.92,0.00,5.08,3.91,0.00,-1.08,0.00
74314,1.56,14.47,0.13,0.00,1.91,0.00,5.08,3.85,0.00,-1.08,0.00
74488,2.34,14.59,0.13,0.00,1.93,0.00,5.22,4.33,0.00,-1.08,0.00
74660,3.12,14.81,0.12,0.00,1.98,0.00,5.08,3.95,0.00,-1.08,0.00
74837,2.34,14.70,0.12,0.00,1.95,0.00,5.08,3.98,0.00,-1.08,0.00
75004,2.34,14.59,0.12,0.00,1.71,0.00,5.08,3.70,0.00,-1.08,0.00
75175,3.12,14.70,0.13,0.00,1.90,0.00,5.08,4.36,0.00,-1.08,0.00
75358,3.91,15.04,0.12,0.00,1.95,0.00,5.22,4.28,0.00,-1.08,0.00
75519,3.12,14.93,0.11,0.00,1.76,0.00,5.08,3.92,0.00,-1.08,0.00
75706,1.56,14.47,0.12,0.00,1.94,0.00,5.08,4.09,0.00,-1.08,0.00
75878,3.12,14.47,0.13,0.00,1.91,0.00,5.22,4.25,0.00,-1.08,0.00
76043,3.91,14.93,0.12,0.00,1.96,0.00,5.08,4.00,0.00,-1.08,0.00
76231,3.12,14.81,0.12,0.00,1.98,0.00,5.08,3.98,0.00,-1.08,0.00
76392,2.34,14.59,0.12,0.00,1.98,0.00,5.08,4.11,0.00,-1.08,0.00
76564,3.12,14.81,0.12,0.00,1.96,0.00,5.08,4.06,0.00,-1.08,0.00
76752,3.91,14.93,0.12,0.00,2.00,0.00,4.93,4.00,0.00,-1.08,0.00
76913,3.12,14.70,0.12,0.00,1.98,0.00,4.93,4.17,0.00,-1.08,0.00
77090,3.12,14.81,0.12,0.00,2.00,0.00,4.93,4.06,0.00,-1.08,0.00
77259,3.12,14.81,0.11,0.00,1.77,0.00,4.93,3.75,0.00,-1.08,0.00
77436,2.34,14.47,0.12,0.00,1.95,0.00,4.93,3.98,0.00,-1.08,0.00
77617,3.12,14.59,0.12,0.00,1.97,0.00,4.93,4.09,0.00,-1.08,0.00
77782,3.91,14.93,0.11,0.00,1.97,0.00,4.93,3.88,0.00,-1.08,0.00
77957,3.91,14.93,0.12,0.00,2.00,0.00,4.79,3.95,0.00,-1.08,0.00
78138,3.12,14.59,0.11,0.00,1.97,0.00,4.79,3.80,0.00,-1.08,0.00
78302,3.12,14.70,0.11,0.00,1.76,0.00,4.93,3.80,0.00,-1.08,0.00
78476,2.34,14.36,0.12,0.00,1.97,0.00,4.79,3.91,0.00,-1.08,0.00
78650,2.34,14.36,0.11,0.00,1.98,0.00,4.79,3.85,0.00,-1.08,0.00
78838,1.56,14.13,0.12,0.00,1.97,0.00,4.79,3.88,0.00,-1.08,0.00
79011,1.56,14.13,0.12,0.00,1.97,0.00,4.79,4.06,0.00,-1.08,0.00
79170,1.56,14.24,0.12,0.00,1.96,0.00,4.79,4.06,0.00,-1.08,0.00
79358,0.00,14.24,0.11,0.00,1.97,0.00,4.79,3.91,0.00,-1.08,0.00
79531,-0.78,13.78,0.11,0.00,1.75,0.00,4.79,3.88,0.00,-1.08,0.00
79703,-0.78,14.01,0.11,0.00,1.74,0.00,4.79,3.93,0.00,-1.08,0.00
79875,0.00,14.24,0.12,0.00,1.92,0.00,4.79,3.98,0.00,-1.08,0.00
80044,0.78,14.59,0.11,0.00,1.74,0.00,4.79,3.75,0.00,-1.08,0.00
80216,0.00,14.59,0.11,0.00,1.72,0.00,4.79,3.82,0.00,-1.08,0.00
80388,0.00,14.47,0.12,0.00,1.89,0.00,4.79,3.88,0.00,-1.08,0.00
80575,0.78,14.59,0.12,0.00,1.92,0.00,4.93,3.95,0.00,-1.08,0.00
80747,0.78,14.81,0.11,0.00,1.93,0.00,4.93,3.72,0.00,-1.08,0.00
80919,0.00,14.70,0.12,0.00,1.94,0.00,4.79,3.88,0.00,-1.08,0.00
81091,-0.78,14.36,0.12,0.00,1.93,0.00,4.79,3.85,0.00,-1.08,0.00
81263,-0.78,14.47,0.12,0.00,1.88,0.00,4.79,3.95,0.00,-1.08,0.00
81439,-0.78,14.36,0.11,0.00,1.72,0.00,4.93,3.72,0.00,-1.08,0.00
81611,-1.56,14.36,0.11,0.00,1.73,0.00,4.79,3.65,0.00,-1.08,0.00
81783,-1.56,14.24,0.10,0.00,1.68,0.00,4.79,3.19,0.00,-1.08,0.00
81955,-0.78,14.59,0.13,0.00,1.98,0.00,4.93,3.78,0.00,-1.08,0.00
82124,0.78,14.93,0.12,0.00,1.90,0.00,5.22,4.06,0.00,-1.08,0.00
82311,0.78,14.93,0.11,0.00,1.71,0.00,5.08,3.91,0.00,-1.08,0.00
82483,-0.78,14.47,0.12,0.00,1.88,0.00,5.08,3.85,0.00,-1.08,0.00
82655,0.00,14.47,0.11,0.00,1.73,0.00,5.08,3.75,0.00,-1.08,0.00
82827,0.78,14.81,0.13,0.00,2.02,0.00,5.08,4.09,0.00,-1.08,0.00
82999,2.34,15.39,0.12,0.00,1.91,0.00,5.22,4.14,0.00,-1.08,0.00
87909,-8.59,14.81,0.12,0.00,4.12,0.00,4.50,9.99,40.39,-3.56,3.53
88090,-8.59,14.59,0.12,0.00,4.09,0.00,4.50,9.93,40.39,-3.56,3.53
88262,-8.59,14.59,0.12,0.00,4.09,0.00,4.50,9.61,40.39,-3.56,3.14
88434,-8.59,14.59,0.12,0.00,4.08,0.00,4.35,9.88,40.39,-3.56,3.14
88606,-9.38,14.70,0.12,0.00,4.04,0.00,4.35,9.31,40.39,-3.56,3.14
88777,-8.59,14.70,0.12,0.00,4.05,0.00,4.35,9.18,40.39,-3.56,3.14
88949,-9.38,14.59,0.12,0.00,4.07,0.00,4.35,9.39,40.39,-3.56,3.53
89121,-10.16,14.47,0.13,0.00,4.03,0.00,4.50,10.03,40.39,-3.56,3.92
89311,-10.94,14.36,0.14,0.00,4.52,0.00,4.79,10.45,40.39,-3.56,5.88
89474,-10.94,14.59,0.19,0.00,5.71,0.00,5.95,15.43,40.39,-3.56,7.84
89646,-12.50,13.78,0.21,0.00,6.06,0.00,6.82,16.25,40.39,-3.56,8.63
89818,-9.38,15.04,0.22,0.00,6.36,0.00,7.25,17.59,40.39,-3.56,9.02
90006,-7.03,15.39,0.22,0.00,6.88,0.00,7.55,18.21,40.39,-3.56,9.02
90176,-7.03,15.16,0.22,0.00,7.11,0.00,7.40,18.81,40.39,-3.87,9.02
90348,-7.81,14.70,0.20,0.00,6.65,0.00,6.96,16.86,40.39,-3.87,5.10
90520,-14.84,13.90,0.14,0.00,4.96,0.00,5.08,11.19,40.39,-3.87,3.53
90696,-14.06,13.44,0.12,0.00,4.42,0.00,4.50,10.89,40.39,-3.87,3.53
90868,-10.94,15.04,0.12,0.00,4.41,0.00,4.21,10.23,40.39,-3.87,3.14
91045,-10.94,15.04,0.12,0.00,4.50,0.00,4.06,10.54,40.39,-4.18,3.14
91217,-10.94,14.59,0.12,0.00,4.34,0.00,4.06,10.17,40.39,-3.87,3.14
91387,-12.50,14.47,0.11,0.00,4.26,0.00,4.06,9.74,40.39,-3.87,2.35
94240,-6.25,14.70,0.19,0.00,4.86,0.00,6.24,12.90,40.39,-2.94,7.06
94401,-8.59,13.90,0.19,0.00,4.92,0.00,6.67,13.54,40.39,-2.94,7.45
94588,-7.03,14.70,0.20,0.00,5.41,0.00,7.11,14.37,40.39,-2.94,7.84
94747,-6.25,14.93,0.22,0.00,5.51,0.00,7.25,15.64,40.39,-2.94,8.63
94921,-5.47,15.04,0.22,0.00,6.10,0.00,7.69,16.19,40.39,-3.25,8.63
95109,-4.69,15.04,0.22,0.00,6.26,0.00,7.84,16.66,40.39,-3.25,9.02
95282,-4.69,14.93,0.25,0.00,6.93,0.00,7.98,17.82,40.39,-3.56,10.20
95454,-4.69,14.70,0.27,0.00,7.60,0.00,8.56,20.34,40.39,-3.56,11.37
95625,-3.91,14.81,0.28,0.00,7.93,0.00,9.14,23.08,40.39,-3.56,12.16
95797,-3.12,14.93,0.29,0.00,9.10,0.00,9.43,23.74,40.39,-3.87,12.55
95969,-2.34,14.81,0.29,0.00,9.51,0.00,9.58,25.78,40.39,-3.87,12.94
96142,-2.34,14.81,0.30,0.00,10.31,0.00,9.58,26.81,40.39,-4.18,12.94
96330,-2.34,14.70,0.30,0.00,10.14,0.00,9.58,27.84,40.39,-4.18,12.94
96493,-1.56,14.81,0.29,0.00,10.53,0.00,9.43,28.58,40.39,-4.49,12.94
96665,-1.56,14.81,0.29,0.00,10.77,0.00,9.43,29.01,40.39,-4.49,12.94
96853,-2.34,14.59,0.28,0.00,9.86,0.00,9.29,28.26,40.39,-4.80,12.94
97014,-2.34,14.47,0.28,0.00,10.83,0.00,9.14,29.01,40.39,-4.80,12.55
97197,0.00,14.24,0.14,0.00,8.93,0.00,7.40,8.75,40.39,-5.10,0.00
97369,0.00,11.83,0.15,0.00,0.00,0.00,3.77,12.69,40.39,-4.80,0.00
97541,0.00,14.01,0.18,0.00,0.00,0.00,3.48,16.87,40.39,-4.49,0.00
97713,0.00,17.69,0.17,0.00,0.00,0.00,3.63,13.24,40.39,-3.87,0.00
97884,0.00,23.43,0.17,0.00,0.00,0.00,3.77,11.61,40.39,-3.56,2.35
98065,0.00,23.89,0.14,0.00,4.40,0.00,4.50,9.90,40.39,-2.94,3.53
98241,-2.34,17.23,0.15,0.00,4.38,0.00,4.79,10.17,40.39,-2.94,3.92
98413,-10.16,11.94,0.20,0.00,4.14,0.00,5.08,10.27,40.39,-2.94,8.24
98585,-10.94,13.09,0.34,0.00,7.49,0.00,8.56,20.77,40.39,-2.32,12.94
98757,-14.06,12.40,0.43,0.00,8.66,0.00,11.32,27.33,40.39,-1.70,17.65
98933,-8.59,14.70,0.42,0.00,8.86,0.00,12.91,26.71,40.39,-0.15,21.18
99108,-7.81,15.27,0.44,0.00,9.61,0.00,13.93,29.12,40.39,2.94,24.71
99272,-3.91,15.62,0.46,0.00,10.36,0.00,14.22,31.19,40.39,3.56,28.24
99457,-4.69,15.16,0.46,0.00,11.05,0.00,14.80,32.43,40.39,5.10,30.59
99627,-1.56,15.39,0.46,0.00,11.44,0.00,15.09,33.15,40.39,6.03,30.98
99799,-0.78,15.04,0.48,0.00,12.34,0.00,15.24,34.96,40.39,6.34,30.98
99970,-0.78,14.93,0.48,0.00,12.86,0.00,15.38,36.99,40.39,6.65,27.45
100143,-1.56,14.70,0.46,0.00,12.63,0.00,15.09,36.40,40.39,4.80,22.75
100315,-0.78,14.93,0.44,0.00,12.45,0.00,14.51,35.31,40.39,2.01,18.82
100491,0.78,14.81,0.42,0.00,12.34,0.00,13.93,35.31,40.39,1.08,17.65
100669,2.34,15.27,0.40,0.00,12.44,0.00,13.35,32.90,40.39,-1.70,15.69
100840,2.34,14.93,0.38,0.00,12.29,0.00,12.48,33.63,40.39,-2.32,14.12
101014,0.78,14.36,0.36,0.00,11.84,0.00,11.75,31.95,40.39,-2.94,13.73
101186,0.78,14.47,0.34,0.00,11.51,0.00,11.32,30.75,40.39,-4.18,12.94
101358,-0.78,14.24,0.30,0.00,10.52,0.00,10.16,27.44,40.39,-4.18,10.20
101538,-5.47,13.55,0.26,0.00,8.88,0.00,8.71,23.85,40.39,-4.18,9.02
101711,0.00,14.47,0.16,0.00,7.22,0.00,6.53,8.47,40.39,-4.49,0.00
101887,0.00,11.60,0.16,0.00,0.00,0.00,3.77,15.43,40.39,-4.18,0.00
102050,0.00,13.09,0.20,0.00,0.00,0.00,3.48,17.08,40.39,-3.87,0.00
102220,0.00,16.31,0.17,0.00,0.00,0.00,3.77,11.61,40.39,-2.94,0.00
102394,0.00,23.54,0.18,0.00,0.00,0.00,3.92,10.99,40.39,-2.63,1.57
102581,0.00,23.54,0.18,0.00,4.43,0.00,4.93,10.45,40.39,-2.32,3.92
102755,0.00,20.79,0.15,0.00,4.34,0.00,5.22,10.08,40.39,-2.63,4.31
102914,-11.72,12.06,0.18,0.00,4.22,0.00,5.37,11.15,40.39,-2.63,5.88
103094,-9.38,12.75,0.26,0.00,5.43,0.00,6.24,16.94,40.39,-2.63,9.41
103266,-16.41,13.09,0.34,0.00,7.13,0.00,8.56,19.62,40.39,-2.63,12.55
103438,-10.16,14.70,0.35,0.00,7.62,0.00,10.74,23.08,40.39,-2.63,13.33
103610,-9.38,15.04,0.35,0.00,8.06,0.00,11.17,23.36,40.39,-2.63,13.33
106426,0.00,16.19,0.10,0.00,0.00,0.00,3.77,6.92,40.39,-2.63,0.39
106609,0.00,22.39,0.10,0.00,0.00,0.00,4.06,6.48,40.39,-2.63,0.39
106775,0.00,25.61,0.09,0.00,0.00,0.00,4.06,5.94,40.39,-2.63,0.39
106956,0.00,23.89,0.09,0.00,0.00,0.00,4.06,6.04,40.39,-2.63,0.39
107128,0.00,23.54,0.09,0.00,0.00,0.00,4.06,5.35,40.39,-2.63,0.39
107300,0.00,23.77,0.10,0.00,0.00,0.00,4.06,6.18,40.39,-2.63,0.39
107472,0.00,23.77,0.10,0.00,0.00,0.00,4.06,6.22,40.39,-2.63,0.39
107644,0.00,23.54,0.10,0.00,0.00,0.00,4.06,6.07,40.39,-2.63,0.39
107816,0.00,23.77,0.10,0.00,0.00,0.00,4.06,6.29,40.39,-2.63,0.39
107988,0.00,23.66,0.10,0.00,0.00,0.00,4.06,6.37,40.39,-2.63,0.39
108156,0.00,23.66,0.10,0.00,0.00,0.00,4.06,6.26,40.39,-2.63,0.39
108344,0.00,23.89,0.10,0.00,0.00,0.00,4.06,6.26,40.39,-2.63,0.39
108505,0.00,24.00,0.10,0.00,0.00,0.00,4.06,6.11,40.39,-2.32,0.39
108681,0.00,23.89,0.10,0.00,0.00,0.00,4.06,6.26,40.39,-2.32,0.39
108855,0.00,23.66,0.09,0.00,0.00,0.00,4.06,5.52,40.39,-2.32,0.39
109025,0.00,23.89,0.09,0.00,0.00,0.00,4.06,5.94,40.39,-2.32,0.39
109203,0.00,23.89,0.10,0.00,0.00,0.00,4.06,5.65,40.39,-2.32,0.39
109384,0.00,24.00,0.11,0.00,0.00,0.00,4.06,6.22,40.39,-2.32,0.39
109554,0.00,24.00,0.10,0.00,0.00,0.00,4.06,5.22,40.39,-2.32,0.39
109728,0.00,23.54,0.10,0.00,0.00,0.00,4.21,5.64,40.39,-2.32,0.39
109902,0.00,24.12,0.10,0.00,0.00,0.00,4.21,6.00,40.39,-2.32,0.39
110076,0.00,23.54,0.11,0.00,0.00,0.00,4.35,6.26,40.39,-2.32,0.39
110250,0.00,23.77,0.11,0.00,0.00,0.00,4.35,6.11,40.39,-2.32,0.39
110423,0.00,23.77,0.11,0.00,0.00,0.00,4.35,5.90,40.39,-2.01,0.39
110598,0.00,24.00,0.11,0.00,0.00,0.00,4.50,6.22,40.39,-2.01,0.39
110769,0.00,23.77,0.11,0.00,0.00,0.00,4.50,6.00,40.39,-2.01,0.39
110941,0.00,23.66,0.11,0.00,0.00,0.00,4.64,5.96,40.39,-2.01,0.39
111122,0.00,23.89,0.11,0.00,0.00,0.00,4.64,6.11,40.39,-2.01,0.39
111294,0.00,23.66,0.11,0.00,0.00,0.00,4.79,5.54,40.39,-2.01,0.78
111465,0.00,23.77,0.13,0.00,2.99,0.00,4.93,6.66,40.39,-2.01,1.96
111637,0.00,23.89,0.13,0.00,3.06,0.00,4.93,6.81,40.39,-2.01,1.96
111809,0.00,23.20,0.13,0.00,2.92,0.00,4.93,6.66,40.39,-2.01,1.96
111981,0.00,16.77,0.14,0.00,3.05,0.00,4.93,7.06,40.39,-2.01,2.35
112153,0.00,15.50,0.14,0.00,2.96,0.00,5.08,7.03,40.39,-2.01,2.75
112325,-3.12,14.70,0.14,0.00,3.29,0.00,5.22,7.33,40.39,-2.01,2.75
112512,-3.91,14.13,0.15,0.00,3.29,0.00,5.37,7.74,40.39,-2.01,2.75
112684,-4.69,14.24,0.16,0.00,3.28,0.00,5.51,7.70,40.39,-2.01,3.14
112856,-3.12,14.36,0.17,0.00,3.32,0.00,5.66,8.31,40.39,-2.01,3.53
113034,-3.91,14.70,0.16,0.00,3.65,0.00,5.95,8.65,40.39,-2.01,3.92
113206,-4.69,14.24,0.16,0.00,3.31,0.00,6.24,8.36,40.39,-2.01,4.71
113378,-1.56,14.70,0.19,0.00,3.95,0.00,6.53,9.66,40.39,-2.01,5.10
113550,-1.56,15.27,0.20,0.00,3.93,0.00,6.96,9.84,40.39,-2.01,5.49
113722,-2.34,14.81,0.21,0.00,3.95,0.00,7.25,10.28,40.39,-2.01,5.49
113896,-2.34,14.59,0.22,0.00,4.32,0.00,7.40,11.35,40.39,-2.01,5.49
114061,-1.56,14.70,0.22,0.00,4.33,0.00,7.55,11.25,40.39,-2.01,5.49
114238,0.78,15.16,0.22,0.00,4.32,0.00,7.69,11.45,40.39,-2.01,5.49
114423,2.34,15.39,0.22,0.00,4.35,0.00,7.69,11.40,40.39,-2.01,5.49
114600,2.34,15.16,0.22,0.00,4.30,0.00,7.69,11.66,40.39,-2.01,5.49
114772,2.34,14.93,0.21,0.00,4.04,0.00,7.69,11.25,40.39,-2.01,5.49
114942,3.12,14.93,0.21,0.00,4.00,0.00,7.55,10.89,40.39,-2.01,5.49
115111,3.91,14.93,0.20,0.00,4.04,0.00,7.40,10.99,40.39,-2.01,5.10
115287,5.47,15.04,0.20,0.00,3.74,0.00,7.11,10.23,40.39,-2.01,4.71
115459,5.47,14.93,0.19,0.00,3.78,0.00,6.82,9.56,40.39,-2.01,4.31
115636,4.69,14.59,0.18,0.00,3.38,0.00,6.53,9.48,40.39,-2.01,3.92
115811,4.69,14.59,0.16,0.00,3.05,0.00,6.09,8.07,40.39,-2.01,1.96
115983,5.47,14.59,0.14,0.00,2.75,0.00,5.37,6.62,40.39,-2.01,1.18
116160,0.00,14.36,0.12,0.00,0.00,0.00,4.64,5.65,40.39,-2.01,0.39
116332,0.00,14.24,0.12,0.00,0.00,0.00,4.50,6.15,40.39,-2.01,0.00
116507,0.00,15.73,0.11,0.00,0.00,0.00,4.35,6.04,40.39,-2.01,0.00
116669,0.00,21.48,0.11,0.00,0.00,0.00,4.50,5.65,40.39,-2.01,0.00
116844,0.00,23.43,0.11,0.00,0.00,0.00,4.50,5.83,40.39,-2.01,0.00
117014,0.00,23.77,0.11,0.00,0.00,0.00,4.50,5.87,40.39,-2.01,0.39
117202,0.00,23.66,0.13,0.00,2.94,0.00,4.79,6.70,40.39,-1.70,1.96
117374,0.00,23.77,0.14,0.00,2.98,0.00,4.93,6.88,40.39,-2.01,1.96
117547,0.00,22.16,0.14,0.00,3.25,0.00,5.08,7.03,40.39,-1.70,2.75
117720,-0.78,15.27,0.15,0.00,3.53,0.00,5.37,7.50,40.39,-1.70,3.14
117896,-1.56,14.70,0.16,0.00,3.57,0.00,5.66,8.06,40.39,-1.70,4.31
118069,-4.69,14.13,0.21,0.00,4.21,0.00,6.38,9.99,40.39,-1.70,5.10
118244,-7.81,13.32,0.22,0.00,4.22,0.00,6.96,11.19,40.39,-1.70,5.49
118405,-7.03,13.55,0.22,0.00,4.21,0.00,7.40,11.51,40.39,-1.70,5.88
118592,-4.69,14.59,0.23,0.00,4.23,0.00,7.84,11.82,40.39,-2.01,5.88
118753,-3.91,14.93,0.23,0.00,4.28,0.00,7.98,11.88,40.39,-2.01,5.88
118941,-1.56,15.39,0.23,0.00,4.32,0.00,7.98,11.62,40.39,-2.01,4.71
119110,-1.56,15.04,0.18,0.00,3.65,0.00,6.96,7.99,40.39,-2.01,0.39
119282,-1.56,14.93,0.13,0.00,3.00,0.00,5.22,5.54,40.39,-2.01,0.00
119454,-3.12,14.36,0.10,0.00,2.64,0.00,4.64,5.39,40.39,-2.01,0.00
119626,-4.69,13.09,0.11,0.00,2.59,0.00,4.21,5.45,40.39,-2.01,0.00
119798,-6.25,12.75,0.11,0.00,2.59,0.00,4.06,5.58,40.39,-2.01,0.00
119969,-6.25,13.44,0.11,0.00,2.64,0.00,4.06,5.65,40.39,-2.01,0.00
120150,-7.03,13.32,0.11,0.00,2.62,0.00,4.06,5.61,40.39,-1.70,0.00
120322,-8.59,13.21,0.11,0.00,2.59,0.00,4.06,5.77,40.39,-1.70,0.00
120494,-10.16,12.86,0.11,0.00,2.57,0.00,4.06,5.58,40.39,-1.70,0.00
120666,-10.94,13.09,0.11,0.00,2.56,0.00,4.06,5.52,40.39,-1.70,0.00
120837,-11.72,13.09,0.11,0.00,2.24,0.00,3.92,5.35,40.39,-1.70,0.00
121009,-12.50,13.44,0.10,0.00,2.23,0.00,3.77,4.97,40.39,-1.70,0.00
121197,-12.50,13.55,0.10,0.00,2.20,0.00,3.77,4.63,40.39,-1.70,0.00
121368,-12.50,13.90,0.10,0.00,2.21,0.00,3.63,4.69,40.39,-1.70,0.00
121530,-11.72,14.59,0.08,0.00,1.88,0.00,3.63,4.22,40.39,-1.70,0.00
