Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
99491,14.74,0.13,1231,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
99672,14.72,0.13,1241,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
99861,14.69,0.13,1247,0.00,0.00,16,10.59,9.00,5.23,-1.39,0.64,198,0.00
100064,14.63,0.13,1224,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,198,0.00
100252,14.78,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
100439,14.77,0.13,1231,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
100632,14.60,0.13,1230,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
100819,14.60,0.13,1233,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
101006,14.60,0.13,1235,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,198,0.00
101197,14.67,0.13,1235,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
101385,14.72,0.13,1235,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,198,0.00
101588,14.71,0.13,1223,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,198,0.00
101775,14.69,0.13,1231,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
101963,14.79,0.13,1236,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
102150,14.81,0.13,1238,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
102353,14.82,0.13,1226,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,198,0.00
102541,14.73,0.13,1231,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
102729,14.53,0.13,1228,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,198,0.00
102921,14.53,0.13,1242,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
103113,14.49,0.13,1231,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,198,0.00
103300,14.65,0.13,1224,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,198,0.00
103488,14.81,0.13,1224,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
103692,14.79,0.13,1230,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
103866,14.66,0.13,1229,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
104069,14.69,0.13,1236,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
104261,14.74,0.13,1227,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,198,0.00
104449,14.79,0.13,1227,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,198,0.00
104637,14.84,0.13,1226,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,198,0.00
104824,14.77,0.13,1244,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
105012,14.79,0.13,1236,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
105215,14.79,0.13,1247,0.00,0.00,16,10.59,9.00,5.23,-1.39,0.64,198,0.00
105403,14.78,0.13,1233,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
105591,14.77,0.13,1221,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
105778,14.74,0.13,1235,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,198,0.00
105966,14.60,0.13,1230,0.00,0.00,16,10.59,8.50,5.27,-1.39,0.64,198,0.00
106153,14.72,0.13,1235,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
106356,14.69,0.13,1234,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,198,0.00
106544,14.79,0.13,1238,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
106731,14.86,0.13,1230,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
106919,14.84,0.13,1239,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
107106,14.81,0.13,1235,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
107309,14.70,0.13,1244,0.00,0.00,16,10.59,9.00,5.27,-1.39,0.64,198,0.00
107499,14.69,0.13,1223,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
107687,14.72,0.13,1224,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,198,0.00
107874,14.77,0.13,1223,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,198,0.00
108062,14.77,0.13,1248,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,198,0.00
108265,14.72,0.13,1234,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
108452,14.72,0.13,1239,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
108640,14.76,0.13,1241,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
108843,14.77,0.13,1240,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
109030,14.81,0.13,1245,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
109218,14.84,0.13,1232,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
109405,14.77,0.13,1248,0.00,0.00,16,10.59,9.00,5.23,-1.39,0.64,198,0.00
109593,14.75,0.13,1249,0.00,0.00,16,10.59,9.00,5.23,-1.39,0.64,198,0.00
109780,14.64,0.13,1241,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
109983,14.72,0.13,1234,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
110175,14.72,0.13,1243,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
110363,14.69,0.13,1246,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,198,0.00
110558,14.64,0.13,1240,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,198,0.00
110745,14.72,0.13,1239,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,198,0.00
110933,14.68,0.13,1236,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
111121,14.63,0.13,1226,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,198,0.00
111311,14.69,0.13,1235,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
111499,14.74,0.13,1236,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
111691,14.72,0.13,1234,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
111878,14.74,0.13,1241,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
112070,14.69,0.13,1252,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
112273,14.72,0.13,1222,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,198,0.00
112461,14.69,0.13,1233,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,198,0.00
112648,14.67,0.13,1225,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,198,0.00
112840,14.75,0.13,1231,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
113028,14.74,0.13,1230,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
113215,14.72,0.13,1230,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
113418,14.72,0.13,1231,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
113606,14.72,0.13,1232,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
113794,14.58,0.13,1232,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
113981,14.67,0.13,1226,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
114168,14.68,0.13,1223,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,198,0.00
114371,14.70,0.13,1232,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,198,0.00
114559,14.74,0.13,1226,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,198,0.00
114747,14.74,0.13,1222,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
114934,14.79,0.13,1231,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,198,0.00
115122,14.69,0.13,1233,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
115325,14.74,0.13,1232,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
115512,14.67,0.13,1232,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
115704,14.69,0.13,1232,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
115892,14.74,0.13,1226,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,198,0.00
116079,14.79,0.13,1236,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
116282,14.77,0.13,1234,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,198,0.00
116470,14.76,0.13,1224,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
116662,14.66,0.13,1232,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
116851,14.64,0.13,1229,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
117039,14.60,0.13,1227,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
117226,14.79,0.13,1233,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
117429,14.74,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
117617,14.81,0.13,1238,0.00,0.00,16,10.59,10.00,5.24,-1.39,0.64,198,0.00
117804,14.77,0.13,1238,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
117991,14.65,0.13,1228,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
118183,14.64,0.13,1233,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,198,0.00
118371,14.58,0.13,1238,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
118574,14.55,0.13,1228,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
118766,14.63,0.13,1226,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
118954,14.72,0.13,1222,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
119141,14.60,0.13,1231,0.00,0.00,16,10.59,8.50,5.23,-1.39,0.64,198,0.00
119329,14.67,0.13,1240,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,198,0.00
119516,14.68,0.13,1236,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,198,0.00
119719,14.66,0.13,1243,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
119907,14.72,0.13,1241,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,198,0.00
120094,14.79,0.13,1242,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
120282,14.81,0.13,1249,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,198,0.00
120474,14.69,0.13,1249,0.00,0.00,16,10.59,9.00,5.30,-1.39,0.64,198,0.00
120677,14.58,0.13,1245,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
120864,14.67,0.13,1239,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,198,0.00
121052,14.70,0.13,1239,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
121244,14.72,0.13,1241,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,198,0.00
121432,14.62,0.13,1240,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
121619,14.65,0.13,1242,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
121816,14.72,0.13,1242,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
122003,14.72,0.13,1238,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
122191,14.69,0.13,1232,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,198,0.00
122380,14.67,0.13,1239,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,199,0.00
122583,14.67,0.13,1227,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,199,0.00
122771,14.78,0.13,1227,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,199,0.00
122959,14.69,0.13,1234,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
123146,14.65,0.13,1238,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
123333,14.65,0.13,1242,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
123536,14.70,0.13,1232,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,199,0.00
123726,14.74,0.13,1232,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,199,0.00
123913,14.79,0.13,1226,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,199,0.00
124101,14.82,0.13,1238,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
124293,14.79,0.13,1222,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,199,0.00
124485,14.75,0.13,1233,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
124673,14.72,0.13,1228,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,199,0.00
124879,14.67,0.13,1235,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
125067,14.61,0.13,1236,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
125254,14.60,0.13,1243,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,199,0.00
125442,14.63,0.13,1238,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
125629,14.72,0.13,1233,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
125832,14.79,0.13,1229,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
126020,14.73,0.13,1236,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
126207,14.72,0.13,1226,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
126395,14.72,0.13,1220,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,199,0.00
126587,14.68,0.13,1232,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
126779,14.58,0.13,1242,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,199,0.00
126967,14.58,0.13,1248,0.00,0.00,16,10.59,9.00,5.23,-1.39,0.64,199,0.00
127170,14.69,0.13,1236,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
127358,14.73,0.13,1236,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
127545,14.79,0.13,1241,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,199,0.00
127733,14.81,0.13,1227,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,199,0.00
127935,14.81,0.13,1232,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,199,0.00
128123,14.81,0.13,1228,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
128311,14.78,0.13,1239,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
128498,14.69,0.13,1239,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,199,0.00
128701,14.65,0.13,1244,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,199,0.00
128889,14.74,0.13,1242,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,199,0.00
129076,14.84,0.13,1240,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
129264,14.82,0.13,1240,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
129451,14.82,0.13,1232,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
129643,14.77,0.13,1246,0.00,0.00,16,10.59,9.00,5.21,-1.39,0.64,199,0.00
129831,14.72,0.13,1241,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
130034,14.69,0.13,1237,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
130221,14.65,0.13,1242,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
130409,14.65,0.13,1241,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,199,0.00
130596,14.65,0.13,1246,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,199,0.00
130784,14.65,0.13,1243,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,199,0.00
130987,14.65,0.13,1246,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,199,0.00
131174,14.74,0.13,1236,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
131362,14.72,0.13,1231,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
131549,14.74,0.13,1233,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
131737,14.74,0.13,1227,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,199,0.00
131940,14.74,0.13,1238,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
132130,14.77,0.13,1240,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
132317,14.77,0.13,1244,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
132505,14.79,0.13,1232,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
132692,14.77,0.13,1233,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
132880,14.70,0.13,1232,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
133067,14.69,0.13,1225,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,199,0.00
133270,14.63,0.13,1229,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
133458,14.65,0.13,1230,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
133645,14.65,0.13,1228,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,199,0.00
133833,14.67,0.13,1233,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
134036,14.72,0.13,1235,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,199,0.00
134223,14.69,0.13,1224,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,199,0.00
134411,14.63,0.13,1231,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
134598,14.53,0.13,1232,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
134786,14.58,0.13,1220,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,199,0.00
134973,14.63,0.13,1233,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,199,0.00
135176,14.73,0.13,1227,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
135364,14.79,0.13,1225,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,199,0.00
135551,14.72,0.13,1227,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
135739,14.72,0.13,1221,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,199,0.00
135942,14.72,0.13,1217,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,199,0.00
136129,14.73,0.13,1235,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,199,0.00
136322,14.77,0.13,1228,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
136498,14.69,0.13,1231,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
136701,14.74,0.13,1222,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
136889,14.69,0.13,1228,0.00,0.00,16,10.59,10.50,5.17,-1.39,0.64,199,0.00
137083,14.74,0.13,1226,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
137270,14.69,0.13,1227,0.00,0.00,16,10.59,10.50,5.14,-1.39,0.64,199,0.00
137458,14.73,0.13,1220,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,199,0.00
137648,14.74,0.13,1234,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,199,0.00
137836,14.75,0.13,1217,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,199,0.00
138027,14.69,0.13,1236,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
138214,14.63,0.13,1224,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,199,0.00
138406,14.67,0.13,1226,0.00,0.00,16,10.59,10.50,5.17,-1.39,0.64,199,0.00
138598,14.67,0.13,1218,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,199,0.00
138785,14.69,0.13,1230,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
138988,14.82,0.13,1221,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,199,0.00
139176,14.84,0.13,1227,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
139356,14.87,0.13,1229,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,199,0.00
139559,14.79,0.13,1232,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,199,0.00
139747,14.72,0.13,1231,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
139934,14.72,0.13,1232,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
140122,14.77,0.13,1234,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
140314,14.76,0.13,1231,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
140506,14.60,0.13,1236,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
140697,14.70,0.13,1227,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,199,0.00
140884,14.74,0.13,1219,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,199,0.00
141087,14.84,0.13,1222,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,199,0.00
141278,14.74,0.13,1236,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
141465,14.60,0.13,1228,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
141660,14.58,0.13,1227,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
141848,14.67,0.13,1227,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,199,0.00
142040,14.67,0.13,1226,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,199,0.00
142229,14.69,0.13,1222,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,199,0.00
142417,14.79,0.13,1221,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,199,0.00
142605,14.76,0.13,1228,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,199,0.00
142807,14.65,0.13,1230,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,199,0.00
142995,14.69,0.13,1223,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
143183,14.74,0.13,1232,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
143370,14.74,0.13,1224,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
143558,14.72,0.13,1220,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,199,0.00
143746,14.77,0.13,1237,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,199,0.00
143933,14.72,0.13,1232,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
144136,14.61,0.13,1233,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
144318,14.72,0.13,1232,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,198,0.00
144521,14.79,0.13,1232,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
144708,14.76,0.13,1231,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
144896,14.67,0.13,1225,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
145088,14.67,0.13,1230,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
145275,14.65,0.13,1237,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
145478,14.65,0.13,1230,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,198,0.00
145666,14.67,0.13,1239,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
145853,14.72,0.13,1236,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
146041,14.65,0.13,1233,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
146231,14.65,0.13,1248,0.00,0.00,16,10.59,9.00,5.30,-1.39,0.64,198,0.00
146427,14.69,0.13,1236,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
146614,14.74,0.13,1235,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,198,0.00
146804,14.77,0.13,1236,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,198,0.00
146992,14.72,0.13,1236,0.00,0.00,16,10.59,9.00,5.27,-1.39,0.64,198,0.00
147195,14.70,0.13,1238,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
147382,14.67,0.13,1239,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,198,0.00
147570,14.75,0.13,1239,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
147761,14.76,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
147949,14.64,0.13,1242,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,198,0.00
148152,14.69,0.13,1235,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
148328,14.67,0.13,1242,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,198,0.00
148532,14.77,0.13,1242,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
148719,14.69,0.13,1234,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
148907,14.69,0.13,1233,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,198,0.00
149110,14.76,0.13,1230,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
149297,14.77,0.13,1236,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,198,0.00
149485,14.74,0.13,1236,0.00,0.00,16,10.59,9.50,5.14,-1.39,0.64,198,0.00
149672,14.79,0.13,1233,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,198,0.00
149860,14.81,0.13,1248,0.00,0.00,16,10.59,11.00,5.14,-1.39,0.64,198,0.00
150063,14.81,0.13,1232,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
150250,14.79,0.13,1232,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,198,0.00
150438,14.63,0.13,1244,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,198,0.00
150625,14.49,0.13,1234,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,198,0.00
150828,14.42,0.13,1249,0.00,0.00,16,10.59,8.50,5.33,-1.39,0.64,198,0.00
